"respondent_id","gender","age","household_income","education","location","more_grammar_correct","heard_oxford_comma","care_oxford_comma","write_following","data_singular_plural","care_data","care_proper_grammar"
3289825723,"Female","> 60","$50,000 - $99,999","Bachelor degree","Mountain","It's important for a person to be honest, kind and loyal.",FALSE,"Some","Some experts say it's important to drink milk, but the data are inconclusive.",TRUE,"Some","Very important"
3289820591,"Male","30-44","$100,000 - $149,999","Some college or Associate degree","Pacific","It's important for a person to be honest, kind and loyal.",TRUE,"Not at all","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Not at all","Somewhat important"
3289818795,"Female","> 60",NA,"Graduate degree",NA,"It's important for a person to be honest, kind and loyal.",TRUE,"Some","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Some","Somewhat important"
3289818075,"Male","> 60","$150,000+","High school degree","New England","It's important for a person to be honest, kind, and loyal.",FALSE,"A lot","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"A lot","Very important"
3289815296,"Female","> 60","$50,000 - $99,999","Bachelor degree","Pacific","It's important for a person to be honest, kind, and loyal.",FALSE,"Some","Some experts say it's important to drink milk, but the data are inconclusive.",TRUE,"Some","Very important"
3289814169,"Male","30-44","$50,000 - $99,999","Some college or Associate degree","West North Central","It's important for a person to be honest, kind, and loyal.",TRUE,"Not much","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Not much","Somewhat important"
3289811131,"Male","> 60","$50,000 - $99,999","Bachelor degree","West South Central","It's important for a person to be honest, kind and loyal.",FALSE,"Some","Some experts say it's important to drink milk, but the data are inconclusive.",FALSE,"A lot","Very important"
3289808233,NA,NA,NA,NA,NA,"It's important for a person to be honest, kind, and loyal.",NA,NA,NA,NA,NA,NA
3289807489,"Female","18-29","$100,000 - $149,999","Bachelor degree","West South Central","It's important for a person to be honest, kind and loyal.",TRUE,"A lot","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Some","Very important"
3289804312,"Male","45-60","$150,000+","Bachelor degree","New England","It's important for a person to be honest, kind, and loyal.",TRUE,"A lot","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Some","Very important"
3289801203,"Male","> 60","$150,000+","Bachelor degree","Pacific","It's important for a person to be honest, kind, and loyal.",FALSE,"Some","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not at all","Somewhat important"
3289799600,"Female","30-44",NA,"Some college or Associate degree","East North Central","It's important for a person to be honest, kind, and loyal.",TRUE,"Some","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Some","Very important"
3289798764,"Male","45-60","$100,000 - $149,999","Bachelor degree","East North Central","It's important for a person to be honest, kind, and loyal.",FALSE,"Not much","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not much","Somewhat important"
3289798400,"Male","30-44","$25,000 - $49,999","High school degree","Middle Atlantic","It's important for a person to be honest, kind, and loyal.",TRUE,"Some","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Some","Somewhat important"
3289795789,"Male","30-44","$25,000 - $49,999","Bachelor degree","West North Central","It's important for a person to be honest, kind and loyal.",TRUE,"Not at all","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not at all","Very important"
3289794307,"Male","30-44","$100,000 - $149,999","Graduate degree","New England","It's important for a person to be honest, kind, and loyal.",TRUE,"Some","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not much","Very important"
3289788954,"Male","> 60","$50,000 - $99,999","Graduate degree","Pacific","It's important for a person to be honest, kind and loyal.",TRUE,"A lot","Some experts say it's important to drink milk, but the data are inconclusive.",FALSE,"Not at all","Very important"
3289784503,"Female","18-29","$25,000 - $49,999","Some college or Associate degree","Pacific","It's important for a person to be honest, kind and loyal.",TRUE,"Some","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Not much","Very important"
3289783537,"Male","45-60","$50,000 - $99,999","Some college or Associate degree","Middle Atlantic","It's important for a person to be honest, kind and loyal.",FALSE,"Not at all","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Some","Somewhat important"
3289782173,"Male","45-60","$100,000 - $149,999","Graduate degree","West South Central","It's important for a person to be honest, kind, and loyal.",TRUE,"Not much","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Not much","Somewhat important"
3289779925,"Female","> 60","$25,000 - $49,999","Graduate degree","Pacific","It's important for a person to be honest, kind and loyal.",FALSE,"Not at all","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"A lot","Very important"
3289775604,"Male","30-44","$50,000 - $99,999","Bachelor degree","New England","It's important for a person to be honest, kind, and loyal.",FALSE,"Not much","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not much","Somewhat important"
3289763606,"Female","30-44","$25,000 - $49,999","Some college or Associate degree","East South Central","It's important for a person to be honest, kind, and loyal.",TRUE,"Some","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not much","Very important"
3289756491,"Male","> 60","$50,000 - $99,999","Graduate degree","Pacific","It's important for a person to be honest, kind, and loyal.",TRUE,"Some","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Some","Somewhat important"
3289749543,"Female","> 60",NA,"Some college or Associate degree","Middle Atlantic","It's important for a person to be honest, kind and loyal.",TRUE,"A lot","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not much","Very important"
3289749353,"Female","> 60","$50,000 - $99,999","Graduate degree","Middle Atlantic","It's important for a person to be honest, kind and loyal.",FALSE,"Not at all","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"A lot","Very important"
3289748699,"Female","> 60","$50,000 - $99,999","Some college or Associate degree","Pacific","It's important for a person to be honest, kind, and loyal.",TRUE,"Some","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Not much","Very important"
3289748262,"Male","> 60","$50,000 - $99,999","Graduate degree","East North Central","It's important for a person to be honest, kind and loyal.",TRUE,"Not much","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not much","Somewhat important"
3289746704,"Male","> 60","$100,000 - $149,999","Bachelor degree","Pacific","It's important for a person to be honest, kind and loyal.",FALSE,"A lot",NA,FALSE,"Some","Somewhat important"
3289744322,"Female","30-44","$50,000 - $99,999","Some college or Associate degree","West North Central","It's important for a person to be honest, kind, and loyal.",TRUE,"Not much","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Some","Very important"
3289743436,"Female","45-60",NA,"Some college or Associate degree","Middle Atlantic","It's important for a person to be honest, kind, and loyal.",TRUE,"A lot","Some experts say it's important to drink milk, but the data are inconclusive.",FALSE,"A lot","Very important"
3289743410,"Male","45-60","$50,000 - $99,999","Graduate degree","Pacific","It's important for a person to be honest, kind, and loyal.",FALSE,"Some","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Not at all","Very important"
3289736727,"Female","45-60","$100,000 - $149,999","Bachelor degree","East North Central","It's important for a person to be honest, kind and loyal.",FALSE,"Some","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not at all","Very important"
3289735014,"Male","45-60","$150,000+","Bachelor degree","West South Central","It's important for a person to be honest, kind and loyal.",FALSE,"Not at all","Some experts say it's important to drink milk, but the data are inconclusive.",TRUE,"Not at all","Somewhat important"
3289734912,"Female","> 60","$50,000 - $99,999","Graduate degree","East North Central","It's important for a person to be honest, kind and loyal.",TRUE,"Not much","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not much","Very important"
3289731266,"Female","> 60","$25,000 - $49,999","Some college or Associate degree","South Atlantic","It's important for a person to be honest, kind and loyal.",FALSE,"Some","Some experts say it's important to drink milk, but the data are inconclusive.",TRUE,"Some","Very important"
3289729276,"Female","45-60","$50,000 - $99,999","High school degree","East North Central","It's important for a person to be honest, kind, and loyal.",TRUE,"A lot","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Some","Very important"
3289728114,"Male","> 60","$25,000 - $49,999","Graduate degree","West North Central","It's important for a person to be honest, kind, and loyal.",FALSE,"Not at all","Some experts say it's important to drink milk, but the data are inconclusive.",TRUE,"Not much","Very important"
3289725265,"Female","> 60","$50,000 - $99,999","Some college or Associate degree","West South Central","It's important for a person to be honest, kind, and loyal.",TRUE,"A lot","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Not much","Very important"
