code,name,latitude,longitude,country,countryRegion,population,regionCode,region,date
1852561,Shido,34.32333,134.17333,JP,17,22859,6,Asia/Tokyo,1/30/07
1852588,Shibushi,31.46667,131.105,JP,18,18349,1,Asia/Tokyo,1/17/06
1852595,Shibukawa,36.48333,139,JP,10,48322,202,Asia/Tokyo,1/19/12
1852607,Shibata,37.95,139.33333,JP,29,80793,10,Asia/Tokyo,1/19/12
1852663,Seto,35.23333,137.1,JP,1,134246,111,Asia/Tokyo,1/19/12
1852673,Setaka,33.15,130.46667,JP,7,23985,4,Asia/Tokyo,1/19/12
1852736,Satsumasendai,31.81667,130.3,JP,18,73132,5,Asia/Tokyo,6/11/13
1852849,Satte,36.07254,139.72615,JP,34,55286,9,Asia/Tokyo,7/6/13
1852899,Sasebo,33.15917,129.72278,JP,27,237444,1,Asia/Tokyo,1/19/12
1852901,Sasayama,35.06667,135.21667,JP,13,47204,202,Asia/Tokyo,1/19/12
1852915,Sasaguri,33.61667,130.53333,JP,7,32588,105,Asia/Tokyo,1/19/12
1852964,Sano,36.31667,139.58333,JP,38,82535,36,Asia/Tokyo,1/19/12
1852984,Sanjo,37.61667,138.95,JP,29,82893,9,Asia/Tokyo,1/19/12
1853008,Sanda,34.88333,135.23333,JP,13,132858,143,Asia/Tokyo,1/19/12
1853066,Sakurai,34.5,135.85,JP,28,62964,108,Asia/Tokyo,1/19/12
1853081,Saku,36.21667,138.48333,JP,26,68885,684,Asia/Tokyo,1/19/12
1853140,Sakata,38.91667,139.855,JP,44,100446,0,Asia/Tokyo,1/19/12
1853174,Sakaiminato,35.55,133.23333,JP,41,36324,0,Asia/Tokyo,1/19/12
1853190,Sakaide,34.31667,133.85,JP,17,57090,2,Asia/Tokyo,1/19/12
1853192,Sakai,36.26667,139.25,JP,10,31268,43,Asia/Tokyo,1/17/06
1853193,Sakai,36.1,139.8,JP,14,26918,15,Asia/Tokyo,1/19/12
1853195,Sakai,34.58333,135.46667,JP,32,782339,7,Asia/Tokyo,1/19/12
1853209,Sakado,35.95694,139.38889,JP,34,96656,33,Asia/Tokyo,1/19/12
1853237,Saiki,32.95,131.9,JP,30,49065,3,Asia/Tokyo,1/19/12
1853280,Sagara,34.68333,138.2,JP,37,25922,8,Asia/Tokyo,3/5/13
1853295,Sagamihara,35.55306,139.35444,JP,19,648801,98,Asia/Tokyo,1/19/12
1853303,Saga-shi,33.24932,130.2988,JP,33,165236,7,Asia/Tokyo,1/19/12
1853338,Sabae,35.94647,136.18498,JP,6,66291,27,Asia/Tokyo,10/24/08
1853354,Ryuo,35.65,138.5,JP,46,43180,288,Asia/Tokyo,1/17/06
1853371,Ryotsu,38.08333,138.43333,JP,29,16359,4,Asia/Tokyo,1/19/12
1853433,Ozu,32.86667,130.86667,JP,21,29820,94,Asia/Tokyo,1/19/12
1853483,Oyama,36.3,139.8,JP,38,159936,41,Asia/Tokyo,1/19/12
1853486,Oyama,34.6,138.21667,JP,37,21744,41,Asia/Tokyo,1/17/06
1853514,Owase,34.06667,136.2,JP,23,22038,4,Asia/Tokyo,1/19/12
1853564,Otsuki,35.6,138.93333,JP,46,31226,387,Asia/Tokyo,1/19/12
1853574,Otsu-shi,35.00444,135.86833,JP,35,298164,102,Asia/Tokyo,1/19/12
1853662,Otake,34.2,132.21667,JP,45,30151,54,Asia/Tokyo,1/19/12
1853677,Ota,36.3,139.36667,JP,10,152104,50,Asia/Tokyo,1/19/12
1853909,Osaka-shi,34.69374,135.50218,JP,32,2592413,24,Asia/Tokyo,5/9/12
1853992,Onomichi,34.41667,133.2,JP,11,90936,52,Asia/Tokyo,1/19/12
1854018,Onoda,34.00139,131.18361,JP,45,44295,1,Asia/Tokyo,1/17/06
1854022,Ono,35.98106,136.48727,JP,6,37469,175,Asia/Tokyo,1/29/10
1854026,Ono,34.85,134.93333,JP,13,50230,53,Asia/Tokyo,1/19/12
1854028,Ono,34.28333,132.26667,JP,11,26190,3,Asia/Tokyo,1/19/12
1854083,Omuta,33.03333,130.45,JP,7,131974,15,Asia/Tokyo,1/19/12
1854093,Omura,32.92139,129.95389,JP,27,89918,17,Asia/Tokyo,1/19/12
1854162,Ome,35.78389,139.24306,JP,40,149323,189,Asia/Tokyo,1/19/12
1854177,Omama,36.43333,139.28333,JP,10,21286,172,Asia/Tokyo,1/17/06
1854186,Omachi,36.5,137.86667,JP,26,30599,714,Asia/Tokyo,1/19/12
1854246,Okuchi,32.06667,130.61667,JP,18,22425,222,Asia/Tokyo,1/17/06
1854371,Okegawa,36,139.55722,JP,34,75062,22,Asia/Tokyo,1/19/12
1854376,Okazaki,34.95,137.16667,JP,1,352361,34,Asia/Tokyo,1/19/12
1854383,Okayama-shi,34.66167,133.935,JP,31,639652,16,Asia/Tokyo,1/19/12
1854384,Okaya,36.05659,138.0451,JP,26,54286,773,Asia/Tokyo,11/20/08
1854405,Okawa,33.2,130.35,JP,33,39223,0,Asia/Tokyo,1/19/12
1854444,Ojiya,37.3,138.8,JP,29,40549,72,Asia/Tokyo,1/19/12
1854487,Oita-shi,33.23806,131.6125,JP,30,448907,13,Asia/Tokyo,1/19/12
1854492,Oiso,35.30306,139.30278,JP,19,32595,1,Asia/Tokyo,1/19/12
1854530,Oi,35.85091,139.51998,JP,34,50593,17,Asia/Tokyo,7/6/13
1854629,Ogori-shimogo,34.1,131.4,JP,45,23516,4,Asia/Tokyo,8/7/13
1854665,Ogawa,36.05,139.26667,JP,34,37443,90,Asia/Tokyo,1/19/12
1854703,Ogaki,35.35,136.61667,JP,9,150570,7,Asia/Tokyo,1/19/12
1854747,Odawara,35.25556,139.15972,JP,19,203035,15,Asia/Tokyo,1/19/12
1854774,Oda,35.18333,132.5,JP,36,31867,97,Asia/Tokyo,1/19/12
1854803,Obu,35,136.96667,JP,1,77864,5,Asia/Tokyo,1/19/12
1854807,Obita,32.81667,129.88333,JP,27,45293,19,Asia/Tokyo,1/19/12
1854849,Obama,35.49576,135.74604,JP,6,32896,3,Asia/Tokyo,11/4/12
1854868,Nyuzen,36.93333,137.5,JP,42,27585,24,Asia/Tokyo,1/19/12
1854902,Numazu,35.1,138.86667,JP,37,204318,8,Asia/Tokyo,1/19/12
1854905,Numata,36.63333,139.05,JP,10,45526,376,Asia/Tokyo,1/19/12
1854979,Nonoichi,36.53333,136.61667,JP,15,48354,20,Asia/Tokyo,1/19/12
1855066,Nogata,33.73333,130.73333,JP,7,56821,3,Asia/Tokyo,1/19/12
1855078,Noda,35.94111,139.85806,JP,4,121411,16,Asia/Tokyo,1/19/12
1855095,Nobeoka,32.58333,131.66667,JP,25,121949,4,Asia/Tokyo,1/19/12
1855134,Nishiwaki,34.98333,134.96667,JP,13,36953,59,Asia/Tokyo,1/19/12
1855189,Nishio,34.86667,137.05,JP,1,103337,9,Asia/Tokyo,1/19/12
1855203,Nishinoomote,30.73333,131,JP,18,17832,38,Asia/Tokyo,11/25/12
1855207,Nishinomiya,34.71667,135.33333,JP,13,468925,5,Asia/Tokyo,1/19/12
1855363,Nirasaki,35.7,138.45,JP,46,33263,349,Asia/Tokyo,1/19/12
1855380,Ninomiya,35.30333,139.25333,JP,19,31412,68,Asia/Tokyo,1/19/12
1855395,Nikko,36.75,139.61667,JP,38,16041,555,Asia/Tokyo,1/19/12
1855410,Niitsu,37.8,139.11667,JP,29,65910,3,Asia/Tokyo,1/19/12
1855416,Niimi,34.98333,133.46667,JP,31,23787,193,Asia/Tokyo,1/19/12
1855425,Niihama,33.95933,133.31672,JP,5,123059,95,Asia/Tokyo,1/19/12
1855431,Niigata-shi,37.90222,139.02361,JP,29,505272,8,Asia/Tokyo,5/15/12
1855476,Nichinan,31.6,131.36667,JP,25,44243,29,Asia/Tokyo,1/19/12
1855503,Nerima-ku,35.73333,139.65,JP,40,713995,42,Asia/Tokyo,3/5/13
1855540,Naze,28.36667,129.48333,JP,18,41365,192,Asia/Tokyo,1/19/12
1855580,Naruto,34.18333,134.61667,JP,39,64082,2,Asia/Tokyo,1/19/12
1855612,Nara-shi,34.68505,135.80485,JP,28,367353,68,Asia/Tokyo,8/3/10
1855670,Nanao,37.05,136.96667,JP,15,45309,1,Asia/Tokyo,1/19/12
1855694,Namerikawa,36.76667,137.33333,JP,42,34638,-9999,Asia/Tokyo,1/19/12
1855753,Nakatsugawa,35.48333,137.5,JP,9,55011,338,Asia/Tokyo,1/19/12
1855757,Nakatsu,33.59811,131.1883,JP,7,67372,7,Asia/Tokyo,2/5/12
1855852,Nakanojo,36.58333,138.85,JP,10,17741,332,Asia/Tokyo,1/19/12
1855863,Nakano,36.75,138.36667,JP,26,42708,380,Asia/Tokyo,1/19/12
1855891,Nakamura,32.98333,132.93333,JP,20,34559,7,Asia/Tokyo,1/19/12
1855907,Nakama,33.81667,130.7,JP,7,46745,14,Asia/Tokyo,1/19/12
1856035,Naha-shi,26.2125,127.68111,JP,47,300795,19,Asia/Tokyo,1/19/12
1856057,Nagoya-shi,35.18147,136.90641,JP,1,2191279,23,Asia/Tokyo,8/19/12
1856068,Nago,26.58806,127.97611,JP,47,59587,38,Asia/Tokyo,1/19/12
1856177,Nagasaki-shi,32.74472,129.87361,JP,27,410204,13,Asia/Tokyo,2/16/13
1856184,Nagareyama,35.8563,139.90266,JP,4,156e3,15,Asia/Tokyo,1/8/09
1856199,Nagaoka,37.45,138.85,JP,29,195318,23,Asia/Tokyo,1/19/12
1856215,Nagano-shi,36.65139,138.18111,JP,26,360176,374,Asia/Tokyo,1/19/12
1856243,Nagahama,35.38333,136.26667,JP,35,62089,86,Asia/Tokyo,1/19/12
1856293,Nabari,34.61667,136.08333,JP,23,88128,192,Asia/Tokyo,1/19/12
1856367,Musashino,35.70611,139.55944,JP,40,137479,62,Asia/Tokyo,1/19/12
1856392,Muroto,33.28333,134.15,JP,20,17601,2,Asia/Tokyo,1/19/12
1856426,Muramatsu,37.68333,139.18333,JP,29,19712,67,Asia/Tokyo,5/6/12
1856434,Murakami,38.23333,139.48333,JP,29,31334,4,Asia/Tokyo,1/19/12
1856456,Muko,34.96545,135.70415,JP,22,53222,19,Asia/Tokyo,1/29/10
1856476,Muikamachi,37.06667,138.88333,JP,29,29123,162,Asia/Tokyo,1/19/12
1856560,Morohongo,35.93556,139.30444,JP,34,39693,125,Asia/Tokyo,1/19/12
1856569,Moriyama,35.06667,135.98333,JP,35,68584,92,Asia/Tokyo,1/19/12
1856584,Moriguchi,34.73333,135.56667,JP,32,148350,3,Asia/Tokyo,1/19/12
1856586,Mori,34.83333,137.93333,JP,37,20280,56,Asia/Tokyo,1/19/12
1856667,Mizunami,35.36667,137.25,JP,9,42617,157,Asia/Tokyo,1/19/12
1856697,Miyoshi,35.08333,137.06667,JP,1,56957,33,Asia/Tokyo,1/17/06
1856698,Miyoshi,34.8,132.85,JP,11,39257,154,Asia/Tokyo,1/19/12
1856703,Miyazu,35.53333,135.18333,JP,22,21632,146,Asia/Tokyo,1/19/12
1856717,Miyazaki-shi,31.91111,131.42389,JP,25,311203,16,Asia/Tokyo,4/5/13
1856775,Miyakonojo,31.73333,131.06667,JP,25,130994,148,Asia/Tokyo,1/19/12
1856828,Miyada,33.71667,130.66667,JP,7,20421,33,Asia/Tokyo,1/19/12
1856878,Mitsuke,37.53333,138.93333,JP,29,43180,48,Asia/Tokyo,1/19/12
1856881,Mitsukaido,36.01667,139.98333,JP,14,41147,23,Asia/Tokyo,1/19/12
1856938,Mitake,35.41667,137.13333,JP,9,19340,232,Asia/Tokyo,1/19/12
1856942,Mitaka-shi,35.68351,139.55963,JP,40,182901,61,Asia/Tokyo,2/18/10
1856977,Mishima,35.11667,138.91667,JP,37,113479,24,Asia/Tokyo,1/19/12
1857046,Mino,34.82691,135.47057,JP,32,129127,76,Asia/Tokyo,2/18/10
1857062,Mino,35.53333,136.91667,JP,9,23566,232,Asia/Tokyo,1/19/12
1857144,Minami-rinkan,35.48333,139.45,JP,19,224015,72,Asia/Tokyo,1/19/12
1857208,Minamata,32.21667,130.4,JP,21,29428,2,Asia/Tokyo,1/19/12
1857209,Minakuchi,34.96667,136.16667,JP,35,38986,171,Asia/Tokyo,1/17/06
1857260,Mikuni,36.21706,136.15185,JP,6,23480,10,Asia/Tokyo,11/24/08
1857276,Miki,34.8,134.98333,JP,13,74701,38,Asia/Tokyo,1/19/12
1857334,Mihara,34.4,133.08333,JP,11,80387,11,Asia/Tokyo,1/19/12
1857379,Mibu,36.41667,139.8,JP,38,39728,59,Asia/Tokyo,1/19/12
1857403,Menuma,36.21667,139.38333,JP,34,27684,29,Asia/Tokyo,1/19/12
1857470,Matsuto,36.51667,136.56667,JP,15,68159,27,Asia/Tokyo,1/19/12
1857496,Matsuzaka,34.56667,136.53333,JP,23,124613,10,Asia/Tokyo,1/19/12
1857519,Matsumoto,36.23333,137.96667,JP,26,210667,593,Asia/Tokyo,1/19/12
1857550,Matsue-shi,35.47222,133.05056,JP,36,156811,6,Asia/Tokyo,1/19/12
1857553,Matsudo,35.78333,139.9,JP,4,470277,15,Asia/Tokyo,1/19/12
1857560,Matsubase,32.65,130.66667,JP,21,26163,4,Asia/Tokyo,1/17/06
1857568,Matsubara,34.56667,135.55,JP,32,130855,24,Asia/Tokyo,1/19/12
1857594,Masuda,34.66667,131.85,JP,36,48576,14,Asia/Tokyo,3/31/13
1857651,Maruoka,36.1534,136.27029,JP,6,33563,13,Asia/Tokyo,10/25/08
1857659,Maruko,36.31667,138.26667,JP,26,25403,541,Asia/Tokyo,1/19/12
1857665,Marugame,34.28333,133.78333,JP,17,82090,5,Asia/Tokyo,1/19/12
1857712,Makurazaki,31.26667,130.31667,JP,18,24971,153,Asia/Tokyo,1/17/06
1857751,Maki,37.75,138.88333,JP,29,29041,4,Asia/Tokyo,1/17/06
1857766,Maizuru,35.45,135.33333,JP,22,92465,6,Asia/Tokyo,1/19/12
1857843,Maebashi-shi,36.39111,139.06083,JP,10,282711,123,Asia/Tokyo,1/19/12
1857844,Maebaru,33.55,130.2,JP,7,70339,33,Asia/Tokyo,1/19/12
1857871,Machida,35.54028,139.45083,JP,40,399969,103,Asia/Tokyo,1/19/12
1857910,Kyoto,35.02107,135.75385,JP,22,1459640,50,Asia/Tokyo,5/9/12
1857968,Kuwana,35.06667,136.7,JP,23,113107,0,Asia/Tokyo,1/19/12
1858041,Kushikino,31.71667,130.26667,JP,18,25744,6,Asia/Tokyo,1/19/12
1858067,Kusatsu,35.01667,135.96667,JP,35,127680,102,Asia/Tokyo,1/19/12
1858088,Kurume,33.31667,130.51667,JP,7,238197,10,Asia/Tokyo,1/19/12
1858249,Kuroda,35.35,136.78333,JP,1,32586,10,Asia/Tokyo,1/19/12
1858283,Kurihashi,36.13333,139.7,JP,34,27813,14,Asia/Tokyo,1/19/12
1858296,Kure,34.23333,132.56667,JP,11,196624,94,Asia/Tokyo,1/19/12
1858301,Kurayoshi,35.43333,133.81667,JP,41,48347,20,Asia/Tokyo,1/19/12
1858311,Kurashiki,34.58333,133.76667,JP,31,437581,4,Asia/Tokyo,1/19/12
1858421,Kumamoto-shi,32.78972,130.74167,JP,21,680423,34,Asia/Tokyo,1/19/12
1858428,Kumagaya,36.13333,139.38333,JP,34,155813,30,Asia/Tokyo,1/19/12
1858445,Kukichuo,36.06739,139.67498,JP,34,73373,10,Asia/Tokyo,7/6/13
1858498,Kudamatsu,34,131.86667,JP,45,52772,15,Asia/Tokyo,1/19/12
1858591,Kozakai-cho,34.8,137.35889,JP,1,22064,7,Asia/Tokyo,1/19/12
1858695,Kosugi,36.71667,137.1,JP,42,33200,7,Asia/Tokyo,5/6/12
1858729,Koshigaya,35.88333,139.78333,JP,34,317437,5,Asia/Tokyo,1/19/12
1858756,Kosai-shi,34.7184,137.53175,JP,37,43700,2,Asia/Tokyo,2/18/10
1858794,Konosu,36.06868,139.51684,JP,34,88493,15,Asia/Tokyo,7/6/13
1858836,Konan,35.33165,136.87042,JP,1,100389,19,Asia/Tokyo,1/29/10
1858858,Komoro,36.31667,138.43333,JP,26,46272,686,Asia/Tokyo,1/19/12
1858866,Komono,35,136.51667,JP,23,40740,84,Asia/Tokyo,1/19/12
1858902,Komatsushima,34,134.58333,JP,39,42598,3,Asia/Tokyo,1/19/12
1858910,Komatsu,36.40263,136.45088,JP,15,109045,7,Asia/Tokyo,3/25/13
1858926,Komaki,35.28333,136.91667,JP,1,151025,17,Asia/Tokyo,4/6/13
1858964,Kokubunji,35.70222,139.47556,JP,40,118682,78,Asia/Tokyo,1/19/12
1858972,Kokubu-matsuki,31.73333,130.76667,JP,18,57896,0,Asia/Tokyo,9/8/13
1859088,Koganei,35.69139,139.50111,JP,40,115967,57,Asia/Tokyo,1/19/12
1859093,Koga,36.18333,139.71667,JP,14,58004,17,Asia/Tokyo,1/19/12
1859094,Koga,33.73333,130.46667,JP,7,60045,10,Asia/Tokyo,1/19/12
1859100,Kofu-shi,35.66389,138.56833,JP,46,19e4,282,Asia/Tokyo,1/19/12
1859113,Kodama,36.18333,139.13333,JP,34,21544,107,Asia/Tokyo,1/19/12
1859116,Kodaira,35.72639,139.48389,JP,40,187368,77,Asia/Tokyo,1/19/12
1859146,Kochi-shi,33.55972,133.53111,JP,20,335570,14,Asia/Tokyo,4/5/13
1859171,Kobe-shi,34.6913,135.183,JP,13,1528478,35,Asia/Tokyo,1/19/12
1859175,Kobayashi,31.98333,130.98333,JP,25,39747,205,Asia/Tokyo,1/19/12
1859234,Kitsuki,33.41667,131.61667,JP,30,23353,17,Asia/Tokyo,1/19/12
1859307,Kitakyushu,33.83333,130.83333,JP,7,997536,165,Asia/Tokyo,1/19/12
1859319,Kitakata,37.65,139.86667,JP,8,37140,207,Asia/Tokyo,1/29/10
1859335,Kitahama,35.16667,135.91667,JP,35,23836,97,Asia/Tokyo,1/17/06
1859383,Kishiwada,34.46667,135.36667,JP,32,205561,8,Asia/Tokyo,1/19/12
1859393,Kisarazu,35.37472,139.9225,JP,4,122524,3,Asia/Tokyo,1/19/12
1859400,Kisai,36.1,139.58333,JP,34,20850,16,Asia/Tokyo,1/19/12
1859405,Kiryu,36.4,139.33333,JP,10,110219,108,Asia/Tokyo,1/19/12
1859492,Kikuchi,32.98333,130.81667,JP,21,26677,73,Asia/Tokyo,1/19/12
1859586,Kazo,36.11667,139.6,JP,34,71291,12,Asia/Tokyo,1/19/12
1859642,Kawasaki,35.52056,139.71722,JP,19,1306785,1,Asia/Tokyo,10/9/12
1859647,Kawasaki,33.59993,130.81495,JP,7,19141,47,Asia/Tokyo,3/4/12
1859675,Kawanishi,34.81667,135.41667,JP,13,160520,21,Asia/Tokyo,1/19/12
1859730,Kawaguchi,35.80521,139.71072,JP,34,468565,6,Asia/Tokyo,7/6/13
1859740,Kawagoe,35.90861,139.48528,JP,34,337931,26,Asia/Tokyo,1/19/12
1859765,Katsuyama,36.06173,136.50101,JP,6,27088,130,Asia/Tokyo,10/25/08
1859884,Kasukabe,35.98122,139.74424,JP,34,206915,9,Asia/Tokyo,7/6/13
1859891,Kasugai,35.24762,136.97229,JP,1,298589,30,Asia/Tokyo,1/29/10
1859908,Kashiwazaki,37.36667,138.55,JP,29,86183,4,Asia/Tokyo,1/19/12
1859924,Kashiwa,35.85444,139.96889,JP,4,340221,23,Asia/Tokyo,1/19/12
1859941,Kashima,33.10611,130.09056,JP,33,32410,20,Asia/Tokyo,1/19/12
1859951,Kashihara-shi,34.50896,135.7929,JP,28,124521,65,Asia/Tokyo,2/17/10
1859952,Kashihara,34.58333,135.61667,JP,32,79058,18,Asia/Tokyo,1/19/12
1859964,Kaseda-shirakame,31.41667,130.31667,JP,18,23710,22,Asia/Tokyo,9/8/13
1859990,Kasaoka,34.5,133.5,JP,31,58461,-3,Asia/Tokyo,1/19/12
1859998,Kasamatsucho,35.36667,136.76667,JP,9,22671,4,Asia/Tokyo,1/19/12
1860034,Kariya,34.98333,136.98333,JP,1,139159,2,Asia/Tokyo,1/19/12
1860063,Karatsu,33.4425,129.96972,JP,33,78330,7,Asia/Tokyo,1/19/12
1860095,Kanzaki,33.3,130.36667,JP,33,20172,1,Asia/Tokyo,1/19/12
1860098,Kanuma,36.55,139.73333,JP,38,94903,162,Asia/Tokyo,1/19/12
1860112,Kanoya,31.38333,130.85,JP,18,82335,23,Asia/Tokyo,1/29/10
1860122,Kanonji,34.11667,133.65,JP,17,44363,6,Asia/Tokyo,1/19/12
1860176,Kannabe,34.53333,133.38333,JP,11,40766,96,Asia/Tokyo,1/17/06
1860191,Kanie,35.13333,136.8,JP,1,36592,0,Asia/Tokyo,1/19/12
1860211,Kaneko,36.4,139,JP,10,37107,164,Asia/Tokyo,1/17/06
1860234,Kanda,33.78333,130.98333,JP,7,36122,4,Asia/Tokyo,1/19/12
1860243,Kanazawa-shi,36.59444,136.62556,JP,15,458937,5,Asia/Tokyo,1/19/12
1860256,Kanaya,34.81667,138.13333,JP,37,20286,172,Asia/Tokyo,1/17/06
1860321,Kamojima,34.06667,134.35,JP,39,24374,12,Asia/Tokyo,1/19/12
1860335,Kamogata,34.53333,133.58333,JP,31,18412,13,Asia/Tokyo,1/19/12
1860341,Kamo,37.65,139.05,JP,29,32129,16,Asia/Tokyo,1/19/12
1860437,Kamirenjaku,35.70034,139.55665,JP,40,178739,60,Asia/Tokyo,7/6/13
1860458,Kaminokawa,36.43333,139.91667,JP,38,30827,65,Asia/Tokyo,1/19/12
1860563,Kamiichi,36.7,137.36667,JP,42,23004,42,Asia/Tokyo,1/19/12
1860626,Kameyama,34.85,136.45,JP,23,39899,54,Asia/Tokyo,1/19/12
1860635,Kameoka,35,135.58333,JP,22,97181,129,Asia/Tokyo,1/19/12
1860648,Kameda,37.86667,139.11667,JP,29,32765,3,Asia/Tokyo,1/17/06
1860672,Kamakura,35.30889,139.55028,JP,19,166016,7,Asia/Tokyo,1/19/12
1860704,Kakogawa,34.76667,134.85,JP,13,271634,7,Asia/Tokyo,1/19/12
1860728,Kakegawa,34.76667,138.01667,JP,37,84004,32,Asia/Tokyo,1/19/12
1860735,Kakamigahara,35.41667,136.86667,JP,9,132241,40,Asia/Tokyo,1/19/12
1860748,Kashima-shi,35.96536,140.64474,JP,14,65814,38,Asia/Tokyo,2/18/10
1860750,Kajiki,31.73333,130.66667,JP,18,22997,3,Asia/Tokyo,1/17/06
1860765,Kaizuka,34.45,135.35,JP,32,92632,4,Asia/Tokyo,1/19/12
1860785,Kainan,34.15,135.2,JP,43,43369,0,Asia/Tokyo,1/19/12
1860827,Kagoshima-shi,31.56018,130.55814,JP,18,555352,40,Asia/Tokyo,1/19/12
1860871,Kadoma,34.73333,135.58333,JP,32,131727,4,Asia/Tokyo,1/19/12
1861084,Izumo,35.36667,132.76667,JP,36,89286,6,Asia/Tokyo,1/19/12
1861095,Izumiotsu,34.5,135.4,JP,32,80772,3,Asia/Tokyo,1/19/12
1861107,Izumi,34.48333,135.43333,JP,32,189085,24,Asia/Tokyo,1/19/12
1861108,Izumi,32.08333,130.36667,JP,18,39217,37,Asia/Tokyo,6/23/10
1861164,Iwatsuki,35.95225,139.68502,JP,34,108833,10,Asia/Tokyo,7/6/13
1861171,Iwata,34.7,137.85,JP,37,88509,5,Asia/Tokyo,1/19/12
1861207,Iwakura,35.28333,136.86667,JP,1,48007,11,Asia/Tokyo,1/19/12
1861212,Iwakuni,34.15,132.18333,JP,45,104004,51,Asia/Tokyo,1/19/12
1861223,Iwai,36.05,139.9,JP,14,42497,5,Asia/Tokyo,1/17/06
1861244,Iwade,34.25,135.31667,JP,43,55633,17,Asia/Tokyo,1/19/12
1861261,Itsukaichi,35.72528,139.21778,JP,40,24954,184,Asia/Tokyo,1/17/06
1861280,Itoman,26.12647,127.66918,JP,47,57184,1,Asia/Tokyo,8/7/13
1861285,Itoigawa,37.03333,137.85,JP,29,30865,15,Asia/Tokyo,1/19/12
1861290,Ito,34.96667,139.08333,JP,37,71578,92,Asia/Tokyo,1/19/12
1861310,Itami,34.78427,135.40126,JP,13,193524,22,Asia/Tokyo,1/29/10
1861383,Ishiki,34.8,137.01667,JP,1,23966,0,Asia/Tokyo,1/19/12
1861393,Ishikawa,26.42333,127.82139,JP,47,22412,11,Asia/Tokyo,1/19/12
1861400,Ishii,34.06667,134.43333,JP,39,26394,8,Asia/Tokyo,1/19/12
1861406,Ishige,36.11667,139.96667,JP,14,24948,19,Asia/Tokyo,1/19/12
1861416,Ishigaki,24.34478,124.15717,JP,47,44802,18,Asia/Tokyo,1/19/12
1861436,Isesaki,36.31667,139.2,JP,10,130692,62,Asia/Tokyo,1/19/12
1861449,Isehara,35.39056,139.30778,JP,19,103401,49,Asia/Tokyo,1/19/12
1861450,Ise,34.48333,136.7,JP,23,97314,56,Asia/Tokyo,1/19/12
1861454,Isawa,35.65,138.63333,JP,46,29616,269,Asia/Tokyo,5/6/12
1861464,Isahaya,32.84111,130.04306,JP,27,97371,104,Asia/Tokyo,1/19/12
1861528,Inuyama,35.37995,136.94295,JP,9,73995,56,Asia/Tokyo,1/29/10
1861584,Ino,33.55,133.43333,JP,20,24123,29,Asia/Tokyo,1/19/12
1861586,Innoshima,34.28333,133.18333,JP,11,26141,33,Asia/Tokyo,1/17/06
1861602,Inazawa,35.25,136.78333,JP,1,102130,4,Asia/Tokyo,1/19/12
1861641,Ina,35.82756,137.95378,JP,26,62104,638,Asia/Tokyo,1/29/10
1861677,Imari,33.26667,129.88333,JP,33,57940,17,Asia/Tokyo,1/19/12
1861699,Imaichi,36.71667,139.68333,JP,38,64323,391,Asia/Tokyo,1/17/06
1861749,Ikoma,34.68333,135.7,JP,28,117601,146,Asia/Tokyo,1/19/12
1861795,Ikeda,34.82208,135.4298,JP,32,99476,26,Asia/Tokyo,2/17/10
1861799,Ikeda,34.01667,133.8,JP,39,15895,398,Asia/Tokyo,1/19/12
1861825,Ijuin,31.61667,130.4,JP,18,25217,93,Asia/Tokyo,1/19/12
1861835,Iizuka,33.63333,130.68333,JP,7,78206,16,Asia/Tokyo,1/19/12
1861838,Iiyama,36.85,138.36667,JP,26,25281,311,Asia/Tokyo,1/19/12
1861864,Iida,35.51965,137.82074,JP,26,107111,517,Asia/Tokyo,1/29/10
1861901,Iga,34.76855,136.13013,JP,23,98194,155,Asia/Tokyo,2/18/10
1861949,Ichinomiya,35.3,136.8,JP,1,280331,11,Asia/Tokyo,1/19/12
1861968,Ichikawa,35.71972,139.92472,JP,4,458240,6,Asia/Tokyo,1/19/12
1862010,Ibusuki,31.23333,130.65,JP,18,29710,2,Asia/Tokyo,1/17/06
1862033,Ibaraki,34.81641,135.56828,JP,32,273992,18,Asia/Tokyo,2/18/10
1862034,Ibara,34.6,133.46667,JP,31,34424,44,Asia/Tokyo,1/19/12
1862098,Hotaka,36.3396,137.88254,JP,26,33195,547,Asia/Tokyo,11/24/08
1862198,Honjo,36.23333,139.18333,JP,34,61868,61,Asia/Tokyo,1/19/12
1862230,Hondo,32.45,130.2,JP,21,40787,5,Asia/Tokyo,1/19/12
1862302,Hofu,34.05,131.56667,JP,45,116925,4,Asia/Tokyo,1/19/12
1862352,Hitoyoshi,32.21667,130.75,JP,21,38006,130,Asia/Tokyo,1/19/12
1862373,Hita,33.3213,130.94098,JP,30,61481,90,Asia/Tokyo,3/4/12
1862389,Hisai,34.66667,136.46667,JP,23,41642,20,Asia/Tokyo,1/17/06
1862415,Hiroshima-shi,34.39627,132.45937,JP,11,1143841,12,Asia/Tokyo,1/19/12
1862462,Hiratsuka,35.32306,139.34222,JP,19,259052,6,Asia/Tokyo,1/19/12
1862471,Hirata,35.43333,132.81667,JP,36,28154,-1,Asia/Tokyo,1/17/06
1862505,Hirara,24.80379,125.30222,JP,47,34354,31,Asia/Tokyo,7/21/12
1862540,Hirakata,34.81352,135.64914,JP,32,406331,17,Asia/Tokyo,7/7/10
