"year","month","date_of_month","date","day_of_week","births"
2009,3,24,2009-03-24,"Tues",13309
2009,3,25,2009-03-25,"Wed",13027
2009,3,26,2009-03-26,"Thurs",12785
2009,3,27,2009-03-27,"Fri",12692
2009,3,28,2009-03-28,"Sat",8381
2009,3,29,2009-03-29,"Sun",7348
2009,3,30,2009-03-30,"Mon",12330
2009,3,31,2009-03-31,"Tues",13136
2009,4,1,2009-04-01,"Wed",12247
2009,4,2,2009-04-02,"Thurs",13233
2009,4,3,2009-04-03,"Fri",13078
2009,4,4,2009-04-04,"Sat",8389
2009,4,5,2009-04-05,"Sun",7238
2009,4,6,2009-04-06,"Mon",12200
2009,4,7,2009-04-07,"Tues",13589
2009,4,8,2009-04-08,"Wed",13177
2009,4,9,2009-04-09,"Thurs",13278
2009,4,10,2009-04-10,"Fri",12007
2009,4,11,2009-04-11,"Sat",7906
2009,4,12,2009-04-12,"Sun",6864
2009,4,13,2009-04-13,"Mon",11617
2009,4,14,2009-04-14,"Tues",13415
2009,4,15,2009-04-15,"Wed",12804
2009,4,16,2009-04-16,"Thurs",13095
2009,4,17,2009-04-17,"Fri",12481
2009,4,18,2009-04-18,"Sat",8364
2009,4,19,2009-04-19,"Sun",7309
2009,4,20,2009-04-20,"Mon",12252
2009,4,21,2009-04-21,"Tues",13273
2009,4,22,2009-04-22,"Wed",12958
2009,4,23,2009-04-23,"Thurs",12872
2009,4,24,2009-04-24,"Fri",12231
2009,4,25,2009-04-25,"Sat",8191
2009,4,26,2009-04-26,"Sun",7198
2009,4,27,2009-04-27,"Mon",12199
2009,4,28,2009-04-28,"Tues",13243
2009,4,29,2009-04-29,"Wed",12701
2009,4,30,2009-04-30,"Thurs",12413
2009,5,1,2009-05-01,"Fri",12930
2009,5,2,2009-05-02,"Sat",8169
2009,5,3,2009-05-03,"Sun",7220
2009,5,4,2009-05-04,"Mon",12126
2009,5,5,2009-05-05,"Tues",13358
2009,5,6,2009-05-06,"Wed",12686
2009,5,7,2009-05-07,"Thurs",13088
2009,5,8,2009-05-08,"Fri",12738
2009,5,9,2009-05-09,"Sat",8180
2009,5,10,2009-05-10,"Sun",7339
2009,5,11,2009-05-11,"Mon",12410
2009,5,12,2009-05-12,"Tues",13415
2009,5,13,2009-05-13,"Wed",12920
2009,5,14,2009-05-14,"Thurs",13033
2009,5,15,2009-05-15,"Fri",12874
2009,5,16,2009-05-16,"Sat",8327
2009,5,17,2009-05-17,"Sun",7256
2009,5,18,2009-05-18,"Mon",12467
2009,5,19,2009-05-19,"Tues",13543
2009,5,20,2009-05-20,"Wed",13694
2009,5,21,2009-05-21,"Thurs",13569
2009,5,22,2009-05-22,"Fri",13314
2009,5,23,2009-05-23,"Sat",8618
2009,5,24,2009-05-24,"Sun",7481
2009,5,25,2009-05-25,"Mon",8058
2009,5,26,2009-05-26,"Tues",13239
2009,5,27,2009-05-27,"Wed",14350
2009,5,28,2009-05-28,"Thurs",14057
2009,5,29,2009-05-29,"Fri",13290
2009,5,30,2009-05-30,"Sat",8602
2009,5,31,2009-05-31,"Sun",7480
2009,6,1,2009-06-01,"Mon",12541
2009,6,2,2009-06-02,"Tues",13408
2009,6,3,2009-06-03,"Wed",13080
2009,6,4,2009-06-04,"Thurs",13036
2009,6,5,2009-06-05,"Fri",12648
2009,6,6,2009-06-06,"Sat",8428
2009,6,7,2009-06-07,"Sun",7221
2009,6,8,2009-06-08,"Mon",12472
2009,6,9,2009-06-09,"Tues",13368
2009,6,10,2009-06-10,"Wed",13248
2009,6,11,2009-06-11,"Thurs",13079
2009,6,12,2009-06-12,"Fri",12780
2009,6,13,2009-06-13,"Sat",8376
2009,6,14,2009-06-14,"Sun",7380
2009,6,15,2009-06-15,"Mon",12465
2009,6,16,2009-06-16,"Tues",13542
2009,6,17,2009-06-17,"Wed",13440
2009,6,18,2009-06-18,"Thurs",13611
2009,6,19,2009-06-19,"Fri",12846
2009,6,20,2009-06-20,"Sat",8603
2009,6,21,2009-06-21,"Sun",7559
2009,6,22,2009-06-22,"Mon",12396
2009,6,23,2009-06-23,"Tues",13700
2009,6,24,2009-06-24,"Wed",13268
2009,6,25,2009-06-25,"Thurs",13362
2009,6,26,2009-06-26,"Fri",12981
2009,6,27,2009-06-27,"Sat",8474
2009,6,28,2009-06-28,"Sun",7471
2009,6,29,2009-06-29,"Mon",12776
2009,6,30,2009-06-30,"Tues",14061
2009,7,1,2009-07-01,"Wed",14311
2009,7,2,2009-07-02,"Thurs",13931
2009,7,3,2009-07-03,"Fri",10630
2009,7,4,2009-07-04,"Sat",7978
2009,7,5,2009-07-05,"Sun",7333
2009,7,6,2009-07-06,"Mon",12415
2009,7,7,2009-07-07,"Tues",14208
2009,7,8,2009-07-08,"Wed",14252
2009,7,9,2009-07-09,"Thurs",13566
2009,7,10,2009-07-10,"Fri",13276
2009,7,11,2009-07-11,"Sat",8769
2009,7,12,2009-07-12,"Sun",7627
2009,7,13,2009-07-13,"Mon",12570
2009,7,14,2009-07-14,"Tues",14086
2009,7,15,2009-07-15,"Wed",13939
2009,7,16,2009-07-16,"Thurs",14012
2009,7,17,2009-07-17,"Fri",13258
2009,7,18,2009-07-18,"Sat",8626
2009,7,19,2009-07-19,"Sun",7536
2009,7,20,2009-07-20,"Mon",12612
2009,7,21,2009-07-21,"Tues",13974
2009,7,22,2009-07-22,"Wed",13657
2009,7,23,2009-07-23,"Thurs",13880
2009,7,24,2009-07-24,"Fri",13132
2009,7,25,2009-07-25,"Sat",8887
2009,7,26,2009-07-26,"Sun",7716
2009,7,27,2009-07-27,"Mon",12684
2009,7,28,2009-07-28,"Tues",14163
2009,7,29,2009-07-29,"Wed",13619
2009,7,30,2009-07-30,"Thurs",13537
2009,7,31,2009-07-31,"Fri",13307
2009,8,1,2009-08-01,"Sat",8684
2009,8,2,2009-08-02,"Sun",7492
2009,8,3,2009-08-03,"Mon",12642
2009,8,4,2009-08-04,"Tues",13937
2009,8,5,2009-08-05,"Wed",13510
2009,8,6,2009-08-06,"Thurs",13377
2009,8,7,2009-08-07,"Fri",13122
2009,8,8,2009-08-08,"Sat",8830
2009,8,9,2009-08-09,"Sun",7683
2009,8,10,2009-08-10,"Mon",12759
2009,8,11,2009-08-11,"Tues",14021
2009,8,12,2009-08-12,"Wed",13764
2009,8,13,2009-08-13,"Thurs",13391
2009,8,14,2009-08-14,"Fri",13398
2009,8,15,2009-08-15,"Sat",8566
2009,8,16,2009-08-16,"Sun",7750
2009,8,17,2009-08-17,"Mon",13104
2009,8,18,2009-08-18,"Tues",14226
2009,8,19,2009-08-19,"Wed",13634
2009,8,20,2009-08-20,"Thurs",13994
2009,8,21,2009-08-21,"Fri",13291
2009,8,22,2009-08-22,"Sat",8952
2009,8,23,2009-08-23,"Sun",7650
2009,8,24,2009-08-24,"Mon",12664
2009,8,25,2009-08-25,"Tues",13928
2009,8,26,2009-08-26,"Wed",13770
2009,8,27,2009-08-27,"Thurs",13861
2009,8,28,2009-08-28,"Fri",13530
2009,8,29,2009-08-29,"Sat",8805
2009,8,30,2009-08-30,"Sun",7702
2009,8,31,2009-08-31,"Mon",12758
2009,9,1,2009-09-01,"Tues",14107
2009,9,2,2009-09-02,"Wed",13659
2009,9,3,2009-09-03,"Thurs",13900
2009,9,4,2009-09-04,"Fri",13622
2009,9,5,2009-09-05,"Sat",8959
2009,9,6,2009-09-06,"Sun",7587
2009,9,7,2009-09-07,"Mon",7947
2009,9,8,2009-09-08,"Tues",13555
2009,9,9,2009-09-09,"Wed",16081
2009,9,10,2009-09-10,"Thurs",14887
2009,9,11,2009-09-11,"Fri",13032
2009,9,12,2009-09-12,"Sat",9264
2009,9,13,2009-09-13,"Sun",7871
2009,9,14,2009-09-14,"Mon",13393
2009,9,15,2009-09-15,"Tues",14558
2009,9,16,2009-09-16,"Wed",14130
2009,9,17,2009-09-17,"Thurs",14095
2009,9,18,2009-09-18,"Fri",13951
2009,9,19,2009-09-19,"Sat",9032
2009,9,20,2009-09-20,"Sun",8014
2009,9,21,2009-09-21,"Mon",13415
2009,9,22,2009-09-22,"Tues",14318
2009,9,23,2009-09-23,"Wed",13973
2009,9,24,2009-09-24,"Thurs",14048
2009,9,25,2009-09-25,"Fri",13449
2009,9,26,2009-09-26,"Sat",9013
2009,9,27,2009-09-27,"Sun",7817
2009,9,28,2009-09-28,"Mon",12723
2009,9,29,2009-09-29,"Tues",13829
2009,9,30,2009-09-30,"Wed",13465
2009,10,1,2009-10-01,"Thurs",13628
2009,10,2,2009-10-02,"Fri",13264
2009,10,3,2009-10-03,"Sat",8548
2009,10,4,2009-10-04,"Sun",7443
2009,10,5,2009-10-05,"Mon",12559
2009,10,6,2009-10-06,"Tues",13674
2009,10,7,2009-10-07,"Wed",13078
2009,10,8,2009-10-08,"Thurs",13174
2009,10,9,2009-10-09,"Fri",12706
2009,10,10,2009-10-10,"Sat",8577
2009,10,11,2009-10-11,"Sun",7268
2009,10,12,2009-10-12,"Mon",12105
2009,10,13,2009-10-13,"Tues",12941
2009,10,14,2009-10-14,"Wed",12882
2009,10,15,2009-10-15,"Thurs",13115
2009,10,16,2009-10-16,"Fri",12605
2009,10,17,2009-10-17,"Sat",8155
2009,10,18,2009-10-18,"Sun",7356
2009,10,19,2009-10-19,"Mon",12056
2009,10,20,2009-10-20,"Tues",13142
2009,10,21,2009-10-21,"Wed",12924
2009,10,22,2009-10-22,"Thurs",12935
2009,10,23,2009-10-23,"Fri",12621
2009,10,24,2009-10-24,"Sat",8353
2009,10,25,2009-10-25,"Sun",7120
2009,10,26,2009-10-26,"Mon",12238
2009,10,27,2009-10-27,"Tues",13230
2009,10,28,2009-10-28,"Wed",13043
2009,10,29,2009-10-29,"Thurs",12683
2009,10,30,2009-10-30,"Fri",11978
2009,10,31,2009-10-31,"Sat",7658
2009,11,1,2009-11-01,"Sun",7519
2009,11,2,2009-11-02,"Mon",12212
2009,11,3,2009-11-03,"Tues",13205
2009,11,4,2009-11-04,"Wed",12743
2009,11,5,2009-11-05,"Thurs",12805
2009,11,6,2009-11-06,"Fri",12314
2009,11,7,2009-11-07,"Sat",8044
2009,11,8,2009-11-08,"Sun",7260
2009,11,9,2009-11-09,"Mon",11874
2009,11,10,2009-11-10,"Tues",13287
2009,11,11,2009-11-11,"Wed",12889
2009,11,12,2009-11-12,"Thurs",12751
2009,11,13,2009-11-13,"Fri",11739
2009,11,14,2009-11-14,"Sat",8281
2009,11,15,2009-11-15,"Sun",7232
2009,11,16,2009-11-16,"Mon",11940
2009,11,17,2009-11-17,"Tues",12950
2009,11,18,2009-11-18,"Wed",12866
2009,11,19,2009-11-19,"Thurs",12822
2009,11,20,2009-11-20,"Fri",13002
2009,11,21,2009-11-21,"Sat",8335
2009,11,22,2009-11-22,"Sun",7230
2009,11,23,2009-11-23,"Mon",13125
2009,11,24,2009-11-24,"Tues",13907
2009,11,25,2009-11-25,"Wed",11986
2009,11,26,2009-11-26,"Thurs",6864
2009,11,27,2009-11-27,"Fri",8750
2009,11,28,2009-11-28,"Sat",7604
2009,11,29,2009-11-29,"Sun",7169
2009,11,30,2009-11-30,"Mon",12542
2009,12,1,2009-12-01,"Tues",13900
2009,12,2,2009-12-02,"Wed",13267
2009,12,3,2009-12-03,"Thurs",12952
2009,12,4,2009-12-04,"Fri",12131
2009,12,5,2009-12-05,"Sat",7855
2009,12,6,2009-12-06,"Sun",7103
2009,12,7,2009-12-07,"Mon",11732
2009,12,8,2009-12-08,"Tues",12823
2009,12,9,2009-12-09,"Wed",12497
2009,12,10,2009-12-10,"Thurs",12299
2009,12,11,2009-12-11,"Fri",11834
2009,12,12,2009-12-12,"Sat",8082
2009,12,13,2009-12-13,"Sun",7027
2009,12,14,2009-12-14,"Mon",12254
2009,12,15,2009-12-15,"Tues",13347
2009,12,16,2009-12-16,"Wed",12961
2009,12,17,2009-12-17,"Thurs",13425
2009,12,18,2009-12-18,"Fri",13478
2009,12,19,2009-12-19,"Sat",8436
2009,12,20,2009-12-20,"Sun",7225
2009,12,21,2009-12-21,"Mon",13512
2009,12,22,2009-12-22,"Tues",14102
2009,12,23,2009-12-23,"Wed",11819
2009,12,24,2009-12-24,"Thurs",8441
2009,12,25,2009-12-25,"Fri",6160
2009,12,26,2009-12-26,"Sat",7172
2009,12,27,2009-12-27,"Sun",7480
2009,12,28,2009-12-28,"Mon",13354
2009,12,29,2009-12-29,"Tues",14600
2009,12,30,2009-12-30,"Wed",13829
2009,12,31,2009-12-31,"Thurs",11667
2010,1,1,2010-01-01,"Fri",7871
2010,1,2,2010-01-02,"Sat",6990
2010,1,3,2010-01-03,"Sun",6988
2010,1,4,2010-01-04,"Mon",11844
2010,1,5,2010-01-05,"Tues",12995
2010,1,6,2010-01-06,"Wed",12520
2010,1,7,2010-01-07,"Thurs",12541
2010,1,8,2010-01-08,"Fri",12183
2010,1,9,2010-01-09,"Sat",7809
2010,1,10,2010-01-10,"Sun",6963
2010,1,11,2010-01-11,"Mon",11892
2010,1,12,2010-01-12,"Tues",12921
2010,1,13,2010-01-13,"Wed",12307
2010,1,14,2010-01-14,"Thurs",12543
2010,1,15,2010-01-15,"Fri",12278
2010,1,16,2010-01-16,"Sat",8032
2010,1,17,2010-01-17,"Sun",7131
2010,1,18,2010-01-18,"Mon",11220
2010,1,19,2010-01-19,"Tues",12510
2010,1,20,2010-01-20,"Wed",12514
2010,1,21,2010-01-21,"Thurs",12762
2010,1,22,2010-01-22,"Fri",12364
2010,1,23,2010-01-23,"Sat",7996
2010,1,24,2010-01-24,"Sun",7014
2010,1,25,2010-01-25,"Mon",11623
2010,1,26,2010-01-26,"Tues",12821
2010,1,27,2010-01-27,"Wed",12441
2010,1,28,2010-01-28,"Thurs",12342
2010,1,29,2010-01-29,"Fri",11838
2010,1,30,2010-01-30,"Sat",8035
2010,1,31,2010-01-31,"Sun",6832
2010,2,1,2010-02-01,"Mon",11445
2010,2,2,2010-02-02,"Tues",12831
2010,2,3,2010-02-03,"Wed",12453
2010,2,4,2010-02-04,"Thurs",12369
2010,2,5,2010-02-05,"Fri",12362
2010,2,6,2010-02-06,"Sat",7948
2010,2,7,2010-02-07,"Sun",6893
2010,2,8,2010-02-08,"Mon",11912
2010,2,9,2010-02-09,"Tues",12747
2010,2,10,2010-02-10,"Wed",12535
2010,2,11,2010-02-11,"Thurs",12389
2010,2,12,2010-02-12,"Fri",12281
2010,2,13,2010-02-13,"Sat",7947
2010,2,14,2010-02-14,"Sun",7167
2010,2,15,2010-02-15,"Mon",11156
2010,2,16,2010-02-16,"Tues",12363
2010,2,17,2010-02-17,"Wed",12734
2010,2,18,2010-02-18,"Thurs",12764
2010,2,19,2010-02-19,"Fri",12401
2010,2,20,2010-02-20,"Sat",8201
2010,2,21,2010-02-21,"Sun",7211
2010,2,22,2010-02-22,"Mon",11996
2010,2,23,2010-02-23,"Tues",12628
2010,2,24,2010-02-24,"Wed",12438
2010,2,25,2010-02-25,"Thurs",12449
2010,2,26,2010-02-26,"Fri",12046
2010,2,27,2010-02-27,"Sat",7832
2010,2,28,2010-02-28,"Sun",6895
2010,3,1,2010-03-01,"Mon",11984
2010,3,2,2010-03-02,"Tues",12868
2010,3,3,2010-03-03,"Wed",12525
2010,3,4,2010-03-04,"Thurs",12549
2010,3,5,2010-03-05,"Fri",12272
2010,3,6,2010-03-06,"Sat",7832
2010,3,7,2010-03-07,"Sun",6887
2010,3,8,2010-03-08,"Mon",11514
2010,3,9,2010-03-09,"Tues",12839
2010,3,10,2010-03-10,"Wed",12740
2010,3,11,2010-03-11,"Thurs",12481
2010,3,12,2010-03-12,"Fri",12347
2010,3,13,2010-03-13,"Sat",7893
2010,3,14,2010-03-14,"Sun",6808
2010,3,15,2010-03-15,"Mon",11548
2010,3,16,2010-03-16,"Tues",12700
2010,3,17,2010-03-17,"Wed",12781
2010,3,18,2010-03-18,"Thurs",12054
2010,3,19,2010-03-19,"Fri",12119
2010,3,20,2010-03-20,"Sat",8005
2010,3,21,2010-03-21,"Sun",6992
2010,3,22,2010-03-22,"Mon",11657
2010,3,23,2010-03-23,"Tues",12752
2010,3,24,2010-03-24,"Wed",12473
2010,3,25,2010-03-25,"Thurs",12591
2010,3,26,2010-03-26,"Fri",12088
2010,3,27,2010-03-27,"Sat",7995
2010,3,28,2010-03-28,"Sun",6922
2010,3,29,2010-03-29,"Mon",11745
2010,3,30,2010-03-30,"Tues",12868
2010,3,31,2010-03-31,"Wed",12619
2010,4,1,2010-04-01,"Thurs",11994
2010,4,2,2010-04-02,"Fri",11666
2010,4,3,2010-04-03,"Sat",7854
2010,4,4,2010-04-04,"Sun",6721
2010,4,5,2010-04-05,"Mon",11571
2010,4,6,2010-04-06,"Tues",12888
2010,4,7,2010-04-07,"Wed",12228
2010,4,8,2010-04-08,"Thurs",12312
2010,4,9,2010-04-09,"Fri",11988
2010,4,10,2010-04-10,"Sat",7844
2010,4,11,2010-04-11,"Sun",6907
2010,4,12,2010-04-12,"Mon",11964
2010,4,13,2010-04-13,"Tues",12549
2010,4,14,2010-04-14,"Wed",12708
2010,4,15,2010-04-15,"Thurs",12614
2010,4,16,2010-04-16,"Fri",12136
2010,4,17,2010-04-17,"Sat",7878
2010,4,18,2010-04-18,"Sun",6978
2010,4,19,2010-04-19,"Mon",11845
2010,4,20,2010-04-20,"Tues",13010
2010,4,21,2010-04-21,"Wed",12594
2010,4,22,2010-04-22,"Thurs",12485
2010,4,23,2010-04-23,"Fri",12095
2010,4,24,2010-04-24,"Sat",7964
2010,4,25,2010-04-25,"Sun",6965
2010,4,26,2010-04-26,"Mon",12034
2010,4,27,2010-04-27,"Tues",12619
2010,4,28,2010-04-28,"Wed",12500
2010,4,29,2010-04-29,"Thurs",12374
2010,4,30,2010-04-30,"Fri",11852
2010,5,1,2010-05-01,"Sat",7911
2010,5,2,2010-05-02,"Sun",6922
2010,5,3,2010-05-03,"Mon",11995
2010,5,4,2010-05-04,"Tues",12770
2010,5,5,2010-05-05,"Wed",12801
2010,5,6,2010-05-06,"Thurs",12410
2010,5,7,2010-05-07,"Fri",11914
2010,5,8,2010-05-08,"Sat",7877
2010,5,9,2010-05-09,"Sun",6823
2010,5,10,2010-05-10,"Mon",12286
2010,5,11,2010-05-11,"Tues",12845
2010,5,12,2010-05-12,"Wed",12637
2010,5,13,2010-05-13,"Thurs",12246
2010,5,14,2010-05-14,"Fri",12337
2010,5,15,2010-05-15,"Sat",7963
2010,5,16,2010-05-16,"Sun",7022
2010,5,17,2010-05-17,"Mon",11953
2010,5,18,2010-05-18,"Tues",12854
2010,5,19,2010-05-19,"Wed",12411
2010,5,20,2010-05-20,"Thurs",12559
2010,5,21,2010-05-21,"Fri",12302
2010,5,22,2010-05-22,"Sat",8093
2010,5,23,2010-05-23,"Sun",7094
2010,5,24,2010-05-24,"Mon",11893
2010,5,25,2010-05-25,"Tues",13421
2010,5,26,2010-05-26,"Wed",12972
2010,5,27,2010-05-27,"Thurs",13115
2010,5,28,2010-05-28,"Fri",12519
2010,5,29,2010-05-29,"Sat",8159
2010,5,30,2010-05-30,"Sun",7111
2010,5,31,2010-05-31,"Mon",7436
2010,6,1,2010-06-01,"Tues",12591
2010,6,2,2010-06-02,"Wed",13812
2010,6,3,2010-06-03,"Thurs",13150
2010,6,4,2010-06-04,"Fri",12640
2010,6,5,2010-06-05,"Sat",8260
2010,6,6,2010-06-06,"Sun",7374
2010,6,7,2010-06-07,"Mon",11924
2010,6,8,2010-06-08,"Tues",12874
2010,6,9,2010-06-09,"Wed",12419
2010,6,10,2010-06-10,"Thurs",12824
2010,6,11,2010-06-11,"Fri",11965
2010,6,12,2010-06-12,"Sat",8011
2010,6,13,2010-06-13,"Sun",6963
2010,6,14,2010-06-14,"Mon",11929
2010,6,15,2010-06-15,"Tues",12805
2010,6,16,2010-06-16,"Wed",12654
2010,6,17,2010-06-17,"Thurs",12836
2010,6,18,2010-06-18,"Fri",12331
2010,6,19,2010-06-19,"Sat",8085
2010,6,20,2010-06-20,"Sun",7164
2010,6,21,2010-06-21,"Mon",11922
2010,6,22,2010-06-22,"Tues",12838
2010,6,23,2010-06-23,"Wed",12878
2010,6,24,2010-06-24,"Thurs",12671
2010,6,25,2010-06-25,"Fri",12552
2010,6,26,2010-06-26,"Sat",8294
2010,6,27,2010-06-27,"Sun",7234
2010,6,28,2010-06-28,"Mon",12157
2010,6,29,2010-06-29,"Tues",13042
2010,6,30,2010-06-30,"Wed",12767
2010,7,1,2010-07-01,"Thurs",13181
2010,7,2,2010-07-02,"Fri",12486
2010,7,3,2010-07-03,"Sat",7932
2010,7,4,2010-07-04,"Sun",7279
2010,7,5,2010-07-05,"Mon",8444
2010,7,6,2010-07-06,"Tues",12772
2010,7,7,2010-07-07,"Wed",13940
2010,7,8,2010-07-08,"Thurs",13421
2010,7,9,2010-07-09,"Fri",12843
2010,7,10,2010-07-10,"Sat",8485
2010,7,11,2010-07-11,"Sun",7382
2010,7,12,2010-07-12,"Mon",12408
2010,7,13,2010-07-13,"Tues",12697
2010,7,14,2010-07-14,"Wed",13031
2010,7,15,2010-07-15,"Thurs",13118
2010,7,16,2010-07-16,"Fri",12888
2010,7,17,2010-07-17,"Sat",8370
2010,7,18,2010-07-18,"Sun",7352
2010,7,19,2010-07-19,"Mon",11865
2010,7,20,2010-07-20,"Tues",13291
2010,7,21,2010-07-21,"Wed",13158
2010,7,22,2010-07-22,"Thurs",12939
2010,7,23,2010-07-23,"Fri",12542
2010,7,24,2010-07-24,"Sat",8396
2010,7,25,2010-07-25,"Sun",7392
2010,7,26,2010-07-26,"Mon",12262
2010,7,27,2010-07-27,"Tues",13264
2010,7,28,2010-07-28,"Wed",12877
2010,7,29,2010-07-29,"Thurs",12952
2010,7,30,2010-07-30,"Fri",12320
2010,7,31,2010-07-31,"Sat",8361
2010,8,1,2010-08-01,"Sun",7370
2010,8,2,2010-08-02,"Mon",12092
2010,8,3,2010-08-03,"Tues",13136
2010,8,4,2010-08-04,"Wed",12911
2010,8,5,2010-08-05,"Thurs",12929
2010,8,6,2010-08-06,"Fri",12556
2010,8,7,2010-08-07,"Sat",8516
2010,8,8,2010-08-08,"Sun",7361
2010,8,9,2010-08-09,"Mon",12923
2010,8,10,2010-08-10,"Tues",13514
2010,8,11,2010-08-11,"Wed",13084
2010,8,12,2010-08-12,"Thurs",13365
2010,8,13,2010-08-13,"Fri",12092
2010,8,14,2010-08-14,"Sat",8445
2010,8,15,2010-08-15,"Sun",7352
2010,8,16,2010-08-16,"Mon",12409
2010,8,17,2010-08-17,"Tues",13286
2010,8,18,2010-08-18,"Wed",13102
2010,8,19,2010-08-19,"Thurs",12964
2010,8,20,2010-08-20,"Fri",12910
2010,8,21,2010-08-21,"Sat",8404
2010,8,22,2010-08-22,"Sun",7461
2010,8,23,2010-08-23,"Mon",12195
2010,8,24,2010-08-24,"Tues",13226
2010,8,25,2010-08-25,"Wed",13328
2010,8,26,2010-08-26,"Thurs",13008
2010,8,27,2010-08-27,"Fri",12966
2010,8,28,2010-08-28,"Sat",8553
2010,8,29,2010-08-29,"Sun",7496
2010,8,30,2010-08-30,"Mon",12246
2010,8,31,2010-08-31,"Tues",13527
2010,9,1,2010-09-01,"Wed",13409
2010,9,2,2010-09-02,"Thurs",13420
2010,9,3,2010-09-03,"Fri",13047
2010,9,4,2010-09-04,"Sat",8414
2010,9,5,2010-09-05,"Sun",7586
2010,9,6,2010-09-06,"Mon",7815
2010,9,7,2010-09-07,"Tues",13033
2010,9,8,2010-09-08,"Wed",14239
2010,9,9,2010-09-09,"Thurs",14135
2010,9,10,2010-09-10,"Fri",13641
2010,9,11,2010-09-11,"Sat",8775
2010,9,12,2010-09-12,"Sun",7749
2010,9,13,2010-09-13,"Mon",12559
2010,9,14,2010-09-14,"Tues",13949
2010,9,15,2010-09-15,"Wed",13893
2010,9,16,2010-09-16,"Thurs",13964
2010,9,17,2010-09-17,"Fri",13605
2010,9,18,2010-09-18,"Sat",8979
2010,9,19,2010-09-19,"Sun",7899
2010,9,20,2010-09-20,"Mon",12992
2010,9,21,2010-09-21,"Tues",13919
2010,9,22,2010-09-22,"Wed",13640
2010,9,23,2010-09-23,"Thurs",13717
2010,9,24,2010-09-24,"Fri",13280
2010,9,25,2010-09-25,"Sat",8780
2010,9,26,2010-09-26,"Sun",7543
2010,9,27,2010-09-27,"Mon",12652
2010,9,28,2010-09-28,"Tues",13208
2010,9,29,2010-09-29,"Wed",13080
2010,9,30,2010-09-30,"Thurs",12965
2010,10,1,2010-10-01,"Fri",13141
2010,10,2,2010-10-02,"Sat",8412
2010,10,3,2010-10-03,"Sun",7380
2010,10,4,2010-10-04,"Mon",12326
2010,10,5,2010-10-05,"Tues",13146
2010,10,6,2010-10-06,"Wed",12691
2010,10,7,2010-10-07,"Thurs",12889
2010,10,8,2010-10-08,"Fri",12536
2010,10,9,2010-10-09,"Sat",8194
2010,10,10,2010-10-10,"Sun",8490
2010,10,11,2010-10-11,"Mon",12134
2010,10,12,2010-10-12,"Tues",12913
2010,10,13,2010-10-13,"Wed",12358
2010,10,14,2010-10-14,"Thurs",12668
2010,10,15,2010-10-15,"Fri",12507
2010,10,16,2010-10-16,"Sat",8081
2010,10,17,2010-10-17,"Sun",7181
2010,10,18,2010-10-18,"Mon",11888
2010,10,19,2010-10-19,"Tues",12693
2010,10,20,2010-10-20,"Wed",12838
2010,10,21,2010-10-21,"Thurs",12747
2010,10,22,2010-10-22,"Fri",12235
2010,10,23,2010-10-23,"Sat",8033
2010,10,24,2010-10-24,"Sun",7242
2010,10,25,2010-10-25,"Mon",12190
2010,10,26,2010-10-26,"Tues",13176
2010,10,27,2010-10-27,"Wed",12700
2010,10,28,2010-10-28,"Thurs",12408
2010,10,29,2010-10-29,"Fri",11679
2010,10,30,2010-10-30,"Sat",7996
2010,10,31,2010-10-31,"Sun",6895
2010,11,1,2010-11-01,"Mon",12044
2010,11,2,2010-11-02,"Tues",13035
2010,11,3,2010-11-03,"Wed",12608
2010,11,4,2010-11-04,"Thurs",12821
2010,11,5,2010-11-05,"Fri",12495
2010,11,6,2010-11-06,"Sat",8126
2010,11,7,2010-11-07,"Sun",7251
2010,11,8,2010-11-08,"Mon",12023
2010,11,9,2010-11-09,"Tues",12889
2010,11,10,2010-11-10,"Wed",12671
2010,11,11,2010-11-11,"Thurs",12773
2010,11,12,2010-11-12,"Fri",12090
2010,11,13,2010-11-13,"Sat",8115
2010,11,14,2010-11-14,"Sun",7120
2010,11,15,2010-11-15,"Mon",12163
2010,11,16,2010-11-16,"Tues",13205
2010,11,17,2010-11-17,"Wed",12710
2010,11,18,2010-11-18,"Thurs",13025
2010,11,19,2010-11-19,"Fri",12634
2010,11,20,2010-11-20,"Sat",8511
2010,11,21,2010-11-21,"Sun",7285
2010,11,22,2010-11-22,"Mon",13195
2010,11,23,2010-11-23,"Tues",13762
2010,11,24,2010-11-24,"Wed",11964
2010,11,25,2010-11-25,"Thurs",7162
2010,11,26,2010-11-26,"Fri",8689
2010,11,27,2010-11-27,"Sat",7526
2010,11,28,2010-11-28,"Sun",7217
2010,11,29,2010-11-29,"Mon",12430
2010,11,30,2010-11-30,"Tues",13445
2010,12,1,2010-12-01,"Wed",13107
2010,12,2,2010-12-02,"Thurs",12982
2010,12,3,2010-12-03,"Fri",12288
2010,12,4,2010-12-04,"Sat",7881
2010,12,5,2010-12-05,"Sun",7122
2010,12,6,2010-12-06,"Mon",11749
2010,12,7,2010-12-07,"Tues",12833
2010,12,8,2010-12-08,"Wed",12462
2010,12,9,2010-12-09,"Thurs",12364
2010,12,10,2010-12-10,"Fri",12351
2010,12,11,2010-12-11,"Sat",8142
2010,12,12,2010-12-12,"Sun",7134
2010,12,13,2010-12-13,"Mon",11721
2010,12,14,2010-12-14,"Tues",12981
