danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_uri,duration_ms,time_signature,key_mode,playlist_name,playlist_img,track_name,artist_name,album_name,album_img,year
0.706,0.44,E,-11.577,major,0.0493,0.763,0,0.0958,0.395,90.012,015qd1I4v00JIoK7yOUgKC,292933,4,E major,summer_hits_1991,https://mosaic.scdn.co/640/215fd76df37bec3686f1daee0b8392628936389e4721799f8ef17e5c71dd950b4096f6e67aba98665f1098081330ee730476c17bdecf4219c864ff08a017f8dc1661f343f8a9237c2cbd1cb92f834beb,"Rush, Rush",Paula Abdul,Spellbound,https://i.scdn.co/image/4721799f8ef17e5c71dd950b4096f6e67aba9866,1991
0.637,0.849,C#,-6.855,major,0.0362,3.41e-4,0.0386,0.141,0.936,104.074,5VYTKiOnHw4iTrB9pG3yum,209813,4,C# major,summer_hits_1991,https://mosaic.scdn.co/640/215fd76df37bec3686f1daee0b8392628936389e4721799f8ef17e5c71dd950b4096f6e67aba98665f1098081330ee730476c17bdecf4219c864ff08a017f8dc1661f343f8a9237c2cbd1cb92f834beb,Unbelievable,EMF,Schubert Dip,https://i.scdn.co/image/5f1098081330ee730476c17bdecf4219c864ff08,1991
0.657,0.608,D,-13.565,major,0.0287,0.0088,3.45e-6,0.103,0.723,106.862,3fcGGP62sllcNEhuFJVYeC,189293,4,D major,summer_hits_1991,https://mosaic.scdn.co/640/215fd76df37bec3686f1daee0b8392628936389e4721799f8ef17e5c71dd950b4096f6e67aba98665f1098081330ee730476c17bdecf4219c864ff08a017f8dc1661f343f8a9237c2cbd1cb92f834beb,Right Here Right Now,Jesus Jones,Doubt,https://i.scdn.co/image/a017f8dc1661f343f8a9237c2cbd1cb92f834beb,1991
0.648,0.89,D,-3.834,major,0.0429,0.288,0,0.119,0.808,126.956,55lX3vm1G35mUpawXHK5Te,213733,4,D major,summer_hits_1991,https://mosaic.scdn.co/640/215fd76df37bec3686f1daee0b8392628936389e4721799f8ef17e5c71dd950b4096f6e67aba98665f1098081330ee730476c17bdecf4219c864ff08a017f8dc1661f343f8a9237c2cbd1cb92f834beb,Every Heartbeat,Amy Grant,Heart In Motion,https://i.scdn.co/image/139d3057c0540629afd5976ca2e2c88257fe4103,1991
0.679,0.568,F#,-10.74,major,0.0423,0.422,0.00948,0.322,0.93,159.689,6VnpKLtfNH4Dk09YSGPSyR,242640,4,F# major,summer_hits_1991,https://mosaic.scdn.co/640/215fd76df37bec3686f1daee0b8392628936389e4721799f8ef17e5c71dd950b4096f6e67aba98665f1098081330ee730476c17bdecf4219c864ff08a017f8dc1661f343f8a9237c2cbd1cb92f834beb,It Ain't Over 'Til It's Over,Lenny Kravitz,Mama Said,https://i.scdn.co/image/900fb5bee60492146808a74a1d5d3425e4d6ce84,1991
0.614,0.752,G,-6.271,major,0.0652,0.00328,0,0.379,0.444,95.018,5cFcWAWIcnV38t4YCWQiZZ,237093,4,G major,summer_hits_1991,https://mosaic.scdn.co/640/215fd76df37bec3686f1daee0b8392628936389e4721799f8ef17e5c71dd950b4096f6e67aba98665f1098081330ee730476c17bdecf4219c864ff08a017f8dc1661f343f8a9237c2cbd1cb92f834beb,Summertime - Single Edit,DJ Jazzy Jeff & The Fresh Prince,The Very Best Of D.J. Jazzy Jeff & The Fresh Prince,https://i.scdn.co/image/7f12d96b78f6fb8bbee583c64b97bd627e93ee90,1991
0.551,0.591,F#,-8.404,minor,0.12,0.00549,6.55e-6,0.0416,0.474,201.799,3lsse1FoSHnNXc6y0jHxvd,236947,4,F# minor,summer_hits_1991,https://mosaic.scdn.co/640/215fd76df37bec3686f1daee0b8392628936389e4721799f8ef17e5c71dd950b4096f6e67aba98665f1098081330ee730476c17bdecf4219c864ff08a017f8dc1661f343f8a9237c2cbd1cb92f834beb,I Wanna Sex You Up - Single Mix,Color Me Badd,Music From The Motion Picture New Jack City,https://i.scdn.co/image/a5742767033359486824be55b8ed10b944d302f9,1991
0.609,0.668,C,-5.738,major,0.026,0.195,0,0.219,0.319,105.419,7qSd3WHSPUtmt6c36pwJaY,230680,4,C major,summer_hits_1991,https://mosaic.scdn.co/640/215fd76df37bec3686f1daee0b8392628936389e4721799f8ef17e5c71dd950b4096f6e67aba98665f1098081330ee730476c17bdecf4219c864ff08a017f8dc1661f343f8a9237c2cbd1cb92f834beb,Fading Like A Flower,Roxette,Joyride (Deluxe Version),https://i.scdn.co/image/72218691afd9e3a9596e2eb9ea3257045f3756e0,1991
0.823,0.534,D,-15.097,major,0.0571,9.56e-4,0.00833,0.0459,0.396,113.971,2x0l0qD3cJs5Tj1clLCitF,229773,4,D major,summer_hits_1991,https://mosaic.scdn.co/640/215fd76df37bec3686f1daee0b8392628936389e4721799f8ef17e5c71dd950b4096f6e67aba98665f1098081330ee730476c17bdecf4219c864ff08a017f8dc1661f343f8a9237c2cbd1cb92f834beb,P. A. S. S. I. O. N (Passion) [Originally Performed By Rhythm Syndicate] [Karaoke Version],Party City,"Party City Karaoke: Da Club Hits, Vol. 2",https://i.scdn.co/image/19fee785ac547a139327ff62a40a1b5b49e49978,1991
0.936,0.76,C#,-7.873,major,0.282,0.00391,3.39e-6,0.0394,0.657,128.479,28yT0sZlkqStSByo1j58J4,260867,4,C# major,summer_hits_1992,https://mosaic.scdn.co/640/29fc8af1243817d5a4709c1a0ef2da16be8203f794fbdac812bcdfeed48206fc925951f9f6967ab6a3a08c33f8f9b84029045828fc98b7f77aa54de3a71b46bad155e2d98c5e19e47589b7cd8353859f,Baby Got Back,Sir Mix-A-Lot,Jackass The Movie (The Official Soundtrack),https://i.scdn.co/image/29fc8af1243817d5a4709c1a0ef2da16be8203f7,1992
0.642,0.423,F,-9.283,minor,0.0249,0.079,0,0.0663,0.505,149.61,3l3xTXsUXeWlkPqzMs7mPD,351467,3,F minor,summer_hits_1992,https://mosaic.scdn.co/640/29fc8af1243817d5a4709c1a0ef2da16be8203f794fbdac812bcdfeed48206fc925951f9f6967ab6a3a08c33f8f9b84029045828fc98b7f77aa54de3a71b46bad155e2d98c5e19e47589b7cd8353859f,End Of The Road,Boyz II Men,Cooleyhighharmony (Bonus Tracks Version),https://i.scdn.co/image/a71b46bad155e2d98c5e19e47589b7cd8353859f,1992
0.679,0.597,B,-8.601,minor,0.0439,0.0913,6.73e-4,0.0487,0.9,184.174,1zTuB57LYZa7xu7KUH8kF0,315040,4,B minor,summer_hits_1992,https://mosaic.scdn.co/640/29fc8af1243817d5a4709c1a0ef2da16be8203f794fbdac812bcdfeed48206fc925951f9f6967ab6a3a08c33f8f9b84029045828fc98b7f77aa54de3a71b46bad155e2d98c5e19e47589b7cd8353859f,Baby-Baby-Baby,TLC,Ooooooohhh... On The TLC Tip,https://i.scdn.co/image/94fbdac812bcdfeed48206fc925951f9f6967ab6,1992
0.404,0.511,F,-9.427,major,0.0315,0.716,0,0.871,0.279,82.025,5jI2ApByK8KJeWVU39oRO4,264160,4,F major,summer_hits_1992,https://mosaic.scdn.co/640/29fc8af1243817d5a4709c1a0ef2da16be8203f794fbdac812bcdfeed48206fc925951f9f6967ab6a3a08c33f8f9b84029045828fc98b7f77aa54de3a71b46bad155e2d98c5e19e47589b7cd8353859f,I'll Be There,Mariah Carey,Greatest Hits,https://i.scdn.co/image/a3a08c33f8f9b84029045828fc98b7f77aa54de3,1992
0.795,0.582,A,-10.156,major,0.0306,0.0711,0,0.12,0.965,121.798,2EoIt9vdgFRNW03u5IvFsQ,203373,4,A major,summer_hits_1992,https://mosaic.scdn.co/640/29fc8af1243817d5a4709c1a0ef2da16be8203f794fbdac812bcdfeed48206fc925951f9f6967ab6a3a08c33f8f9b84029045828fc98b7f77aa54de3a71b46bad155e2d98c5e19e47589b7cd8353859f,Achy Breaky Heart,Billy Ray Cyrus,Some Gave All,https://i.scdn.co/image/7e529991e0e57686e71169f33b78f2642da2c7f2,1992
0.499,0.308,G,-11.692,minor,0.0264,0.754,9.28e-4,0.125,0.0708,75.91,637V2ymBt4Ljlbz4EmRys8,310267,4,G minor,summer_hits_1992,https://mosaic.scdn.co/640/29fc8af1243817d5a4709c1a0ef2da16be8203f794fbdac812bcdfeed48206fc925951f9f6967ab6a3a08c33f8f9b84029045828fc98b7f77aa54de3a71b46bad155e2d98c5e19e47589b7cd8353859f,This Used To Be My Playground,Madonna,Something To Remember (U.S. Version),https://i.scdn.co/image/64962583cd9a21a7d61582f818c15702794561e7,1992
0.559,0.345,E,-13.496,major,0.0459,0.0576,1.05e-4,0.141,0.458,84.581,3d9DChrdc6BOeFsbrZ3Is0,264307,4,E major,summer_hits_1992,https://mosaic.scdn.co/640/29fc8af1243817d5a4709c1a0ef2da16be8203f794fbdac812bcdfeed48206fc925951f9f6967ab6a3a08c33f8f9b84029045828fc98b7f77aa54de3a71b46bad155e2d98c5e19e47589b7cd8353859f,Under The Bridge,Red Hot Chili Peppers,Blood Sugar Sex Magik (Deluxe Version),https://i.scdn.co/image/5a6a1c6514398dc4004c6348a83d77694a3883d4,1992
0.217,0.628,B,-9.286,major,0.0306,0.0203,0.32,0.143,0.274,77.785,3YRCqOhFifThpSRFJ1VWFM,537507,4,B major,summer_hits_1992,https://mosaic.scdn.co/640/29fc8af1243817d5a4709c1a0ef2da16be8203f794fbdac812bcdfeed48206fc925951f9f6967ab6a3a08c33f8f9b84029045828fc98b7f77aa54de3a71b46bad155e2d98c5e19e47589b7cd8353859f,November Rain,Guns N' Roses,Use Your Illusion I,https://i.scdn.co/image/fa10c6d51c37a2306b3a610241d32d46101fc9c6,1992
0.683,0.751,F,-10.184,major,0.0346,0.0681,8.36e-6,0.248,0.841,103.036,0hKF8N8aflF1uDzEEnPr2j,266560,4,F major,summer_hits_1992,https://mosaic.scdn.co/640/29fc8af1243817d5a4709c1a0ef2da16be8203f794fbdac812bcdfeed48206fc925951f9f6967ab6a3a08c33f8f9b84029045828fc98b7f77aa54de3a71b46bad155e2d98c5e19e47589b7cd8353859f,Life Is A Highway,Tom Cochrane,Mad Mad World,https://i.scdn.co/image/c531add351c968225e55afd6df6e2874a79ffdca,1992
0.717,0.642,C#,-10.727,major,0.0287,0.0194,2.49e-4,0.043,0.732,105.894,5AoBNJQDXXEnIJGjJjZu3y,327427,4,C# major,summer_hits_1992,https://mosaic.scdn.co/640/29fc8af1243817d5a4709c1a0ef2da16be8203f794fbdac812bcdfeed48206fc925951f9f6967ab6a3a08c33f8f9b84029045828fc98b7f77aa54de3a71b46bad155e2d98c5e19e47589b7cd8353859f,Just Another Day,Jon Secada,Jon Secada,https://i.scdn.co/image/74ad1ef5c3df1ae03828e41f2dd5df0661526c16,1992
0.642,0.722,D,-13.031,major,0.0375,0.0444,0.00388,0.122,0.836,172.406,7ojJ4XvqBhBcteM0zjMebT,207440,4,D major,summer_hits_1993,https://mosaic.scdn.co/640/8a216dab9d7e5321ff67b850f396d3322f2cbe64a8258ee0868b819fa82de73affa5bc9005ea17edf494d2550eeb430ddf71c5f1201bedb4693c6ebff61cc4a817777c40d3d6f1932b4c0ad37b4b413f,(I Can't Help) Falling in Love With You,UB40,Promises And Lies,https://i.scdn.co/image/f61cc4a817777c40d3d6f1932b4c0ad37b4b413f,1993
0.871,0.674,C,-6.775,major,0.055,0.0485,6.35e-4,0.0555,0.627,127.99,2b4qmlGvB7msgrK5vgGl9m,185156,4,C major,summer_hits_1993,https://mosaic.scdn.co/640/8a216dab9d7e5321ff67b850f396d3322f2cbe64a8258ee0868b819fa82de73affa5bc9005ea17edf494d2550eeb430ddf71c5f1201bedb4693c6ebff61cc4a817777c40d3d6f1932b4c0ad37b4b413f,Whoomp! (There It Is) - Original Radio Edit,Viper,Whoomp! (There It Is) (The Remixes),https://i.scdn.co/image/a8258ee0868b819fa82de73affa5bc9005ea17ed,1993
0.693,0.533,D,-10.954,minor,0.0402,0.107,0,0.0695,0.568,127.661,71EHOyEOhNx1SzTebRRyng,291907,4,D minor,summer_hits_1993,https://mosaic.scdn.co/640/8a216dab9d7e5321ff67b850f396d3322f2cbe64a8258ee0868b819fa82de73affa5bc9005ea17edf494d2550eeb430ddf71c5f1201bedb4693c6ebff61cc4a817777c40d3d6f1932b4c0ad37b4b413f,Weak,SWV,It's About Time,https://i.scdn.co/image/8a216dab9d7e5321ff67b850f396d3322f2cbe64,1993
0.703,0.7,F,-6.789,major,0.0693,0.302,0.471,0.0718,0.582,97.675,29rQJydAlO0uMyWvRIZxQg,265107,4,F major,summer_hits_1993,https://mosaic.scdn.co/640/8a216dab9d7e5321ff67b850f396d3322f2cbe64a8258ee0868b819fa82de73affa5bc9005ea17edf494d2550eeb430ddf71c5f1201bedb4693c6ebff61cc4a817777c40d3d6f1932b4c0ad37b4b413f,That's The Way Love Goes,Janet Jackson,Janet,https://i.scdn.co/image/f494d2550eeb430ddf71c5f1201bedb4693c6ebf,1993
0.385,0.317,C#,-12.71,major,0.0569,0.666,1.27e-6,0.945,0.312,125.919,5hIljtQ1fRvDRc1aHdhwWK,373627,4,C# major,summer_hits_1993,https://mosaic.scdn.co/640/8a216dab9d7e5321ff67b850f396d3322f2cbe64a8258ee0868b819fa82de73affa5bc9005ea17edf494d2550eeb430ddf71c5f1201bedb4693c6ebff61cc4a817777c40d3d6f1932b4c0ad37b4b413f,Lately,Jodeci,Uptown MTV Unplugged,https://i.scdn.co/image/d26057fef3f5926301b29a46d1d3b6415d9b78bf,1993
0.851,0.551,E,-5.177,major,0.0396,0.151,0,0.0827,0.807,131.922,66S14BkJDxgkYxLl5DCqOz,219467,4,E major,summer_hits_1993,https://mosaic.scdn.co/640/8a216dab9d7e5321ff67b850f396d3322f2cbe64a8258ee0868b819fa82de73affa5bc9005ea17edf494d2550eeb430ddf71c5f1201bedb4693c6ebff61cc4a817777c40d3d6f1932b4c0ad37b4b413f,I'm Gonna Be (500 Miles),The Proclaimers,Finest,https://i.scdn.co/image/14a35179195a488594e9bf983408dcc90910affd,1993
0.879,0.692,E,-12.958,major,0.352,0.0706,0.00426,0.915,0.804,98.329,0W2mz7mvaBaEsC4rmoRNPn,218507,4,E major,summer_hits_1993,https://mosaic.scdn.co/640/8a216dab9d7e5321ff67b850f396d3322f2cbe64a8258ee0868b819fa82de73affa5bc9005ea17edf494d2550eeb430ddf71c5f1201bedb4693c6ebff61cc4a817777c40d3d6f1932b4c0ad37b4b413f,Slam,Onyx,Bacdafucup,https://i.scdn.co/image/c7e3bc87665763856a2dbac812ff22d99f5d46d4,1993
0.726,0.501,C#,-13.884,minor,0.154,0.155,0,0.0893,0.582,128.099,6x53SJOV1PAZ8ZUwH4NFXQ,330945,4,C# minor,summer_hits_1993,https://mosaic.scdn.co/640/8a216dab9d7e5321ff67b850f396d3322f2cbe64a8258ee0868b819fa82de73affa5bc9005ea17edf494d2550eeb430ddf71c5f1201bedb4693c6ebff61cc4a817777c40d3d6f1932b4c0ad37b4b413f,Knockin' da Boots,H-Town,Fever for da Flavor,https://i.scdn.co/image/b65cfa0f4a6141a6d93b538840a8568cdb929978,1993
0.811,0.833,F,-4.259,major,0.153,0.014,2.06e-5,0.0769,0.567,120.258,4t0UsYzmmmZRMTWn77jiGF,252107,4,F major,summer_hits_1993,https://mosaic.scdn.co/640/8a216dab9d7e5321ff67b850f396d3322f2cbe64a8258ee0868b819fa82de73affa5bc9005ea17edf494d2550eeb430ddf71c5f1201bedb4693c6ebff61cc4a817777c40d3d6f1932b4c0ad37b4b413f,Show Me Love,Robin S,Show Me Love,https://i.scdn.co/image/238a173998fed61907328fa3829a496b9389b30c,1993
0.882,0.706,B,-9.83,minor,0.0511,0.109,0,0.275,0.754,106.712,5oPRLER8bCQN3RFFVvLbTC,241467,4,B minor,summer_hits_1993,https://mosaic.scdn.co/640/8a216dab9d7e5321ff67b850f396d3322f2cbe64a8258ee0868b819fa82de73affa5bc9005ea17edf494d2550eeb430ddf71c5f1201bedb4693c6ebff61cc4a817777c40d3d6f1932b4c0ad37b4b413f,If I Had No Loot,Tony! Toni! Toné!,Sons Of Soul,https://i.scdn.co/image/5cf9f619582c473dd2a449857748029d9d75c013,1993
0.532,0.407,F#,-9.658,minor,0.0233,0.235,0,0.117,0.23,83.207,4WUnM4KNZ0kjp0CUeoyOnS,259853,4,F# minor,summer_hits_1994,https://mosaic.scdn.co/640/420f7961d01701f6d4fe8fcd6c99fde0d13e7da762136cb8ab25e6e255c8706ddcfa4bed8e9ddc9daf5ac378553e11ac68cb8d8fabed40956836b010b1def433796d579d7d86a40a4546ac84df31075f,I Swear,All-4-One,All-4-One,https://i.scdn.co/image/af5ac378553e11ac68cb8d8fabed40956836b010,1994
0.444,0.626,C#,-7.211,major,0.397,0.813,0,0.707,0.57,162.22,28lhqsjWoj6S71vCFq0vR0,188221,4,C# major,summer_hits_1994,https://mosaic.scdn.co/640/420f7961d01701f6d4fe8fcd6c99fde0d13e7da762136cb8ab25e6e255c8706ddcfa4bed8e9ddc9daf5ac378553e11ac68cb8d8fabed40956836b010b1def433796d579d7d86a40a4546ac84df31075f,Stay (I Missed You) - Storytellers,Lisa Loeb,VH1 Storytellers,https://i.scdn.co/image/62136cb8ab25e6e255c8706ddcfa4bed8e9ddc9d,1994
0.745,0.771,E,-8.231,minor,0.0755,0.00104,0.387,0.0574,0.752,95.623,4SYMibQ93bfzOk6uzkF0dO,230187,4,E minor,summer_hits_1994,https://mosaic.scdn.co/640/420f7961d01701f6d4fe8fcd6c99fde0d13e7da762136cb8ab25e6e255c8706ddcfa4bed8e9ddc9daf5ac378553e11ac68cb8d8fabed40956836b010b1def433796d579d7d86a40a4546ac84df31075f,Don't Turn Around,Ace of Base,The Sign (US Album) [Remastered],https://i.scdn.co/image/420f7961d01701f6d4fe8fcd6c99fde0d13e7da7,1994
0.888,0.584,G,-13.308,major,0.112,0.0389,3.25e-6,0.0625,0.762,104.704,3QlTzofanSqDWywxEzGGE2,334440,4,G major,summer_hits_1994,https://mosaic.scdn.co/640/420f7961d01701f6d4fe8fcd6c99fde0d13e7da762136cb8ab25e6e255c8706ddcfa4bed8e9ddc9daf5ac378553e11ac68cb8d8fabed40956836b010b1def433796d579d7d86a40a4546ac84df31075f,Fantastic Voyage,Coolio,It Takes a Thief,https://i.scdn.co/image/b1def433796d579d7d86a40a4546ac84df31075f,1994
0.303,0.354,A#,-9.106,major,0.0302,0.834,0.00694,0.0959,0.16,124.117,67HKtdqchK0rmODxsBeWT8,24e4,4,A# major,summer_hits_1994,https://mosaic.scdn.co/640/420f7961d01701f6d4fe8fcd6c99fde0d13e7da762136cb8ab25e6e255c8706ddcfa4bed8e9ddc9daf5ac378553e11ac68cb8d8fabed40956836b010b1def433796d579d7d86a40a4546ac84df31075f,Can You Feel The Love Tonight,Elton John,Love Songs,https://i.scdn.co/image/50c87b5a02b15ce9923d271b3ab1c1f9b0e728e5,1994
0.842,0.566,E,-11.437,minor,0.21,0.379,2.16e-6,0.119,0.778,95.304,0YYHUL3nwwdr41pyJtx3jF,250987,4,E minor,summer_hits_1994,https://mosaic.scdn.co/640/420f7961d01701f6d4fe8fcd6c99fde0d13e7da762136cb8ab25e6e255c8706ddcfa4bed8e9ddc9daf5ac378553e11ac68cb8d8fabed40956836b010b1def433796d579d7d86a40a4546ac84df31075f,Regulate,Warren G,20 #1’s: Classic Hip Hop,https://i.scdn.co/image/1d369c96a3f394f95fa4e1074f424c3e29ab9a8e,1994
0.571,0.232,A#,-11.309,major,0.0699,0.604,2.46e-4,0.119,0.207,128.785,2yOm4lN7aTygtXanJFNFWU,428200,4,A# major,summer_hits_1994,https://mosaic.scdn.co/640/420f7961d01701f6d4fe8fcd6c99fde0d13e7da762136cb8ab25e6e255c8706ddcfa4bed8e9ddc9daf5ac378553e11ac68cb8d8fabed40956836b010b1def433796d579d7d86a40a4546ac84df31075f,"Any Time, Any Place",Janet Jackson,Janet,https://i.scdn.co/image/f494d2550eeb430ddf71c5f1201bedb4693c6ebf,1994
0.674,0.885,G,-4.456,major,0.0576,0.0486,0.00157,0.089,0.945,144.332,4oGhmx44KuEslzELC1Qogw,207760,4,G major,summer_hits_1994,https://mosaic.scdn.co/640/420f7961d01701f6d4fe8fcd6c99fde0d13e7da762136cb8ab25e6e255c8706ddcfa4bed8e9ddc9daf5ac378553e11ac68cb8d8fabed40956836b010b1def433796d579d7d86a40a4546ac84df31075f,Wild Night,John Mellencamp,Words & Music: John Mellencamp's Greatest Hits,https://i.scdn.co/image/c8a9d8bd8040519a5dbbf0e5da28c718306483c6,1994
0.557,0.509,D,-7.928,major,0.0243,0.119,0,0.0794,0.244,142.408,61sQYdFNS6sEBYCyr1q5gn,236773,3,D major,summer_hits_1994,https://mosaic.scdn.co/640/420f7961d01701f6d4fe8fcd6c99fde0d13e7da762136cb8ab25e6e255c8706ddcfa4bed8e9ddc9daf5ac378553e11ac68cb8d8fabed40956836b010b1def433796d579d7d86a40a4546ac84df31075f,I'll Make Love To You,Boyz II Men,II,https://i.scdn.co/image/d3f9c8083fc8fd7892ca0e8260e8bc660b15c205,1994
0.706,0.727,F,-8.06,major,0.0317,0.0698,5.31e-6,0.115,0.903,92.938,45wneA2j0Z0WMnYNDO6Ad0,231093,4,F major,summer_hits_1994,https://mosaic.scdn.co/640/420f7961d01701f6d4fe8fcd6c99fde0d13e7da762136cb8ab25e6e255c8706ddcfa4bed8e9ddc9daf5ac378553e11ac68cb8d8fabed40956836b010b1def433796d579d7d86a40a4546ac84df31075f,Back & Forth,Aaliyah,Age Ain't Nothing But A Number,https://i.scdn.co/image/b12694544931e1542ebfb923a1739669e82eae79,1994
0.77,0.505,C#,-7.345,major,0.0828,0.311,7.4e-5,0.0777,0.757,171.798,6qspW4YKycviDFjHBOaqUY,279507,4,C# major,summer_hits_1995,https://mosaic.scdn.co/640/196790b81ab462362d2f3c5562aecb09abbcf7a07ba2f43945e9b6b2c32cb16720e73bc4d63425c4a0a4a7084545cf7d0b8d4847fd3035aa6a17b124cc0c30d660bcfb53f2d5720c0db9a5a8509ef950,Waterfalls,TLC,Crazysexycool,https://i.scdn.co/image/7ba2f43945e9b6b2c32cb16720e73bc4d63425c4,1995
0.731,0.355,G#,-12.741,major,0.0603,0.00864,5.14e-5,0.0579,0.529,175.72,0JCAezTC5IlK1a9o0YBEsD,258467,4,G# major,summer_hits_1995,https://mosaic.scdn.co/640/196790b81ab462362d2f3c5562aecb09abbcf7a07ba2f43945e9b6b2c32cb16720e73bc4d63425c4a0a4a7084545cf7d0b8d4847fd3035aa6a17b124cc0c30d660bcfb53f2d5720c0db9a5a8509ef950,Don't Take It Personal (Just One of Dem Days),Monica,Miss Thang,https://i.scdn.co/image/196790b81ab462362d2f3c5562aecb09abbcf7a0,1995
0.725,0.68,C,-6.037,major,0.224,0.149,0,0.127,0.695,90.964,7fXhkARAtS66kxexMIAx8O,268707,4,C major,summer_hits_1995,https://mosaic.scdn.co/640/196790b81ab462362d2f3c5562aecb09abbcf7a07ba2f43945e9b6b2c32cb16720e73bc4d63425c4a0a4a7084545cf7d0b8d4847fd3035aa6a17b124cc0c30d660bcfb53f2d5720c0db9a5a8509ef950,One More Chance/Stay With Me - Remix,The Notorious B.I.G.,Greatest Hits (Explicit Version),https://i.scdn.co/image/a0a4a7084545cf7d0b8d4847fd3035aa6a17b124,1995
0.583,0.532,A#,-7.11,minor,0.0309,0.684,0,0.306,0.223,131.741,3YKptz29AsOlm7WAVnztBh,288427,3,A# minor,summer_hits_1995,https://mosaic.scdn.co/640/196790b81ab462362d2f3c5562aecb09abbcf7a07ba2f43945e9b6b2c32cb16720e73bc4d63425c4a0a4a7084545cf7d0b8d4847fd3035aa6a17b124cc0c30d660bcfb53f2d5720c0db9a5a8509ef950,Kiss From A Rose,Seal,Seal [1994],https://i.scdn.co/image/cc0c30d660bcfb53f2d5720c0db9a5a8509ef950,1995
0.635,0.712,G#,-4.998,major,0.0283,0.0811,0,0.322,0.423,91.024,4OnZR9U5JRFGF1Yza9j579,257960,4,G# major,summer_hits_1995,https://mosaic.scdn.co/640/196790b81ab462362d2f3c5562aecb09abbcf7a07ba2f43945e9b6b2c32cb16720e73bc4d63425c4a0a4a7084545cf7d0b8d4847fd3035aa6a17b124cc0c30d660bcfb53f2d5720c0db9a5a8509ef950,I Can Love You Like That,All-4-One,Rhino Hi-Five: All-4-One,https://i.scdn.co/image/957236d31e6c6f347feeb725fc28e73c2ec90ec1,1995
0.733,0.684,C#,-13.822,major,0.227,0.253,0,0.0497,0.962,173.61,726KAdf3k8Ce8W95O38XNI,238360,4,C# major,summer_hits_1995,https://mosaic.scdn.co/640/196790b81ab462362d2f3c5562aecb09abbcf7a07ba2f43945e9b6b2c32cb16720e73bc4d63425c4a0a4a7084545cf7d0b8d4847fd3035aa6a17b124cc0c30d660bcfb53f2d5720c0db9a5a8509ef950,In the Summertime - feat. Rayvon,Shaggy,Boombastic,https://i.scdn.co/image/216dbab88b96e40a9b755d06f909432c558e3396,1995
0.573,0.377,C,-12.9,major,0.0278,0.419,0,0.142,0.565,89.599,7yhmvQh1JOzbNiNFQo4Tfc,201400,4,C major,summer_hits_1995,https://mosaic.scdn.co/640/196790b81ab462362d2f3c5562aecb09abbcf7a07ba2f43945e9b6b2c32cb16720e73bc4d63425c4a0a4a7084545cf7d0b8d4847fd3035aa6a17b124cc0c30d660bcfb53f2d5720c0db9a5a8509ef950,Water Runs Dry,Boyz II Men,II,https://i.scdn.co/image/d3f9c8083fc8fd7892ca0e8260e8bc660b15c205,1995
0.583,0.752,G,-9.736,major,0.0308,0.0574,0,0.347,0.47,132.036,6iWHPxvyTSpTy65wpOk2qx,216627,4,G major,summer_hits_1995,https://mosaic.scdn.co/640/196790b81ab462362d2f3c5562aecb09abbcf7a07ba2f43945e9b6b2c32cb16720e73bc4d63425c4a0a4a7084545cf7d0b8d4847fd3035aa6a17b124cc0c30d660bcfb53f2d5720c0db9a5a8509ef950,Total Eclipse of the Heart (Total Bromance Mix Edit),Nicki French,Total Eclipse of the Heart 2011 Remixes,https://i.scdn.co/image/04a7e80b2f8b935a71dc9442d5fb4bdd3474ac37,1995
0.567,0.476,G,-10.196,major,0.0305,0.538,6.4e-6,0.0966,0.38,145.574,6a5Gi94rOk6cpK5NDk1s1x,293173,3,G major,summer_hits_1995,https://mosaic.scdn.co/640/196790b81ab462362d2f3c5562aecb09abbcf7a07ba2f43945e9b6b2c32cb16720e73bc4d63425c4a0a4a7084545cf7d0b8d4847fd3035aa6a17b124cc0c30d660bcfb53f2d5720c0db9a5a8509ef950,Have You Ever Really Loved A Woman?,Bryan Adams,Don Juan Demarco,https://i.scdn.co/image/de6bb2eabed46a3224666486f40dd47dda8c2b2b,1995
0.58,0.899,G,-5.503,major,0.0818,0.0721,0,0.0942,0.847,152.311,3y8rEUEUdmAcPCpPoLotnO,280093,4,G major,summer_hits_1995,https://mosaic.scdn.co/640/196790b81ab462362d2f3c5562aecb09abbcf7a07ba2f43945e9b6b2c32cb16720e73bc4d63425c4a0a4a7084545cf7d0b8d4847fd3035aa6a17b124cc0c30d660bcfb53f2d5720c0db9a5a8509ef950,Run-Around,Blues Traveler,Travelogue: Blues Traveler Classics,https://i.scdn.co/image/4f3b699aa9198d30acdee9b2059f061741c77306,1995
0.927,0.721,G#,-12.561,major,0.0908,0.422,4.36e-5,0.0422,0.965,103.018,4oaj36KzXRgDg4McgcTsZK,249382,4,G# major,summer_hits_1996,https://mosaic.scdn.co/640/3f43322b89e08ef8380f28c5eac193d1a5864c2f4dfa362ed4ab99f705f7aa4ac2580ab5aec530dc54a2adc81acab52d3fdcb130efaf4c885c485d4c9a45024ed15a2f79bbdf7dd2504e5e06d3c2d9d3,Macarena,Los Del Rio,Fiesta Macarena,https://i.scdn.co/image/3f43322b89e08ef8380f28c5eac193d1a5864c2f,1996
