id,make,model,year,class,trans,drive,cyl,displ,fuel,hwy,cty
22274,GMC,Sierra 1500 4WD,2006,Standard Pickup Trucks 4WD,Automatic 4-spd,4-Wheel or All-Wheel Drive,6,4.3,Regular,17,13
22275,GMC,Sierra 1500 4WD,2006,Standard Pickup Trucks 4WD,Manual 5-spd,4-Wheel or All-Wheel Drive,6,4.3,Regular,18,13
22276,GMC,Sierra 1500 4WD,2006,Standard Pickup Trucks 4WD,Automatic 4-spd,4-Wheel or All-Wheel Drive,8,4.8,Regular,18,14
22277,GMC,Sierra 1500 4WD,2006,Standard Pickup Trucks 4WD,Manual 5-spd,4-Wheel or All-Wheel Drive,8,4.8,Regular,18,14
22278,GMC,Sierra 1500 4WD,2006,Standard Pickup Trucks 4WD,Automatic 4-spd,4-Wheel or All-Wheel Drive,8,5.3,Regular,18,13
22279,GMC,Sierra 1500 4WD,2006,Standard Pickup Trucks 4WD,Automatic 4-spd,4-Wheel or All-Wheel Drive,8,6,Premium,16,13
22633,GMC,Sierra 1500 4WD,2006,Standard Pickup Trucks 4WD,Automatic 4-spd,4-Wheel or All-Wheel Drive,8,5.3,Gasoline or E85,17,13
20071,GMC,Sierra 1500 AWD,2004,Standard Pickup Trucks 4WD,Automatic 4-spd,4-Wheel or All-Wheel Drive,8,6,Regular,16,12
21180,GMC,Sierra 1500 AWD,2005,Standard Pickup Trucks 4WD,Automatic 4-spd,4-Wheel or All-Wheel Drive,8,6,Regular,15,12
22280,GMC,Sierra 1500 AWD,2006,Standard Pickup Trucks 4WD,Automatic 4-spd,4-Wheel or All-Wheel Drive,8,6,Premium,16,12
10305,GMC,Sierra 2500 2WD,1993,Standard Pickup Trucks,Automatic 4-spd,Rear-Wheel Drive,6,4.3,Regular,20,15
10306,GMC,Sierra 2500 2WD,1993,Standard Pickup Trucks,Manual 5-spd,Rear-Wheel Drive,6,4.3,Regular,20,14
10307,GMC,Sierra 2500 2WD,1993,Standard Pickup Trucks,Manual 5-spd,Rear-Wheel Drive,6,4.3,Regular,19,15
10308,GMC,Sierra 2500 2WD,1993,Standard Pickup Trucks,Automatic 4-spd,Rear-Wheel Drive,8,5,Regular,17,13
10309,GMC,Sierra 2500 2WD,1993,Standard Pickup Trucks,Manual 5-spd,Rear-Wheel Drive,8,5,Regular,17,13
10310,GMC,Sierra 2500 2WD,1993,Standard Pickup Trucks,Automatic 4-spd,Rear-Wheel Drive,8,5.7,Regular,17,13
10311,GMC,Sierra 2500 2WD,1993,Standard Pickup Trucks,Manual 5-spd,Rear-Wheel Drive,8,5.7,Regular,17,12
10312,GMC,Sierra 2500 2WD,1993,Standard Pickup Trucks,Manual 5-spd,Rear-Wheel Drive,8,5.7,Regular,16,11
29042,GMC,Sierra 2500 2WD,1993,Standard Pickup Trucks 2WD,Automatic 4-spd,Rear-Wheel Drive,8,6.2,Diesel,20,15
29043,GMC,Sierra 2500 2WD,1993,Standard Pickup Trucks 2WD,Manual 5-spd,Rear-Wheel Drive,8,6.2,Diesel,20,16
11257,GMC,Sierra 2500 2WD,1994,Standard Pickup Trucks,Automatic 4-spd,Rear-Wheel Drive,8,0,Diesel,20,15
11258,GMC,Sierra 2500 2WD,1994,Standard Pickup Trucks,Manual 5-spd,Rear-Wheel Drive,8,0,Diesel,22,17
11259,GMC,Sierra 2500 2WD,1994,Standard Pickup Trucks,Automatic 4-spd,Rear-Wheel Drive,6,4.3,Regular,20,15
11260,GMC,Sierra 2500 2WD,1994,Standard Pickup Trucks,Manual 5-spd,Rear-Wheel Drive,6,4.3,Regular,20,15
11261,GMC,Sierra 2500 2WD,1994,Standard Pickup Trucks,Manual 5-spd,Rear-Wheel Drive,6,4.3,Regular,20,15
11262,GMC,Sierra 2500 2WD,1994,Standard Pickup Trucks,Automatic 4-spd,Rear-Wheel Drive,8,5,Regular,17,13
11263,GMC,Sierra 2500 2WD,1994,Standard Pickup Trucks,Automatic 4-spd,Rear-Wheel Drive,8,5.7,Regular,16,12
11264,GMC,Sierra 2500 2WD,1994,Standard Pickup Trucks,Manual 5-spd,Rear-Wheel Drive,8,5.7,Regular,17,11
11265,GMC,Sierra 2500 2WD,1994,Standard Pickup Trucks,Manual 5-spd,Rear-Wheel Drive,8,5.7,Regular,16,11
11266,GMC,Sierra 2500 2WD,1994,Standard Pickup Trucks,Automatic 4-spd,Rear-Wheel Drive,8,6.5,Diesel,19,15
29079,GMC,Sierra 2500 2WD,1994,Standard Pickup Trucks 2WD,Manual 5-spd,Rear-Wheel Drive,8,5,Regular,17,12
12217,GMC,Sierra 2500 2WD,1995,Standard Pickup Trucks,Automatic 4-spd,Rear-Wheel Drive,6,4.3,Regular,20,15
12218,GMC,Sierra 2500 2WD,1995,Standard Pickup Trucks,Manual 5-spd,Rear-Wheel Drive,6,4.3,Regular,20,15
12219,GMC,Sierra 2500 2WD,1995,Standard Pickup Trucks,Manual 5-spd,Rear-Wheel Drive,6,4.3,Regular,20,15
12220,GMC,Sierra 2500 2WD,1995,Standard Pickup Trucks,Automatic 4-spd,Rear-Wheel Drive,8,5,Regular,16,12
12221,GMC,Sierra 2500 2WD,1995,Standard Pickup Trucks,Manual 5-spd,Rear-Wheel Drive,8,5,Regular,17,12
12222,GMC,Sierra 2500 2WD,1995,Standard Pickup Trucks,Manual 5-spd,Rear-Wheel Drive,8,5.7,Regular,17,11
12223,GMC,Sierra 2500 2WD,1995,Standard Pickup Trucks,Manual 5-spd,Rear-Wheel Drive,8,5.7,Regular,17,13
12224,GMC,Sierra 2500 2WD,1995,Standard Pickup Trucks,Automatic 4-spd,Rear-Wheel Drive,8,6.5,Diesel,20,15
12225,GMC,Sierra 2500 2WD,1995,Standard Pickup Trucks,Automatic 4-spd,Rear-Wheel Drive,8,6.5,Diesel,18,14
12226,GMC,Sierra 2500 2WD,1995,Standard Pickup Trucks,Manual 5-spd,Rear-Wheel Drive,8,6.5,Diesel,22,17
29565,GMC,Sierra 2500 2WD,1995,Standard Pickup Trucks/2wd,Automatic 4-spd,Rear-Wheel Drive,8,5.7,Regular,14,11
13016,GMC,Sierra 2500 2WD,1996,Standard Pickup Trucks,Automatic 4-spd,Rear-Wheel Drive,8,5,Regular,17,14
13017,GMC,Sierra 2500 2WD,1996,Standard Pickup Trucks,Manual 5-spd,Rear-Wheel Drive,8,5,Regular,18,14
13018,GMC,Sierra 2500 2WD,1996,Standard Pickup Trucks,Automatic 4-spd,Rear-Wheel Drive,8,5.7,Regular,17,12
13019,GMC,Sierra 2500 2WD,1996,Standard Pickup Trucks,Manual 5-spd,Rear-Wheel Drive,8,5.7,Regular,16,11
13020,GMC,Sierra 2500 2WD,1996,Standard Pickup Trucks,Automatic 4-spd,Rear-Wheel Drive,8,6.5,Diesel,18,15
13746,GMC,Sierra 2500 2WD,1997,Standard Pickup Trucks,Automatic 4-spd,Rear-Wheel Drive,8,5,Regular,17,14
13747,GMC,Sierra 2500 2WD,1997,Standard Pickup Trucks,Manual 5-spd,Rear-Wheel Drive,8,5,Regular,19,14
13748,GMC,Sierra 2500 2WD,1997,Standard Pickup Trucks,Automatic 4-spd,Rear-Wheel Drive,8,5.7,Regular,17,14
13749,GMC,Sierra 2500 2WD,1997,Standard Pickup Trucks,Manual 5-spd,Rear-Wheel Drive,8,5.7,Regular,18,13
13750,GMC,Sierra 2500 2WD,1997,Standard Pickup Trucks,Automatic 4-spd,Rear-Wheel Drive,8,6.5,Diesel,17,14
14517,GMC,Sierra 2500 2WD,1998,Standard Pickup Trucks 2WD,Automatic 4-spd,Rear-Wheel Drive,8,5,Regular,18,14
14518,GMC,Sierra 2500 2WD,1998,Standard Pickup Trucks 2WD,Manual 5-spd,Rear-Wheel Drive,8,5,Regular,17,13
14519,GMC,Sierra 2500 2WD,1998,Standard Pickup Trucks 2WD,Automatic 4-spd,Rear-Wheel Drive,8,5.7,Regular,17,13
14520,GMC,Sierra 2500 2WD,1998,Standard Pickup Trucks 2WD,Manual 5-spd,Rear-Wheel Drive,8,5.7,Regular,18,12
14521,GMC,Sierra 2500 2WD,1998,Standard Pickup Trucks 2WD,Automatic 4-spd,Rear-Wheel Drive,8,6.5,Diesel,17,13
15307,GMC,Sierra 2500 2WD,1999,Standard Pickup Trucks 2WD,Automatic 4-spd,Rear-Wheel Drive,8,5.3,Regular,18,14
15308,GMC,Sierra 2500 2WD,1999,Standard Pickup Trucks 2WD,Automatic 4-spd,Rear-Wheel Drive,8,6,Regular,15,11
16115,GMC,Sierra 2500 2WD,2000,Standard Pickup Trucks 2WD,Automatic 4-spd,Rear-Wheel Drive,8,5.3,Regular,18,14
16116,GMC,Sierra 2500 2WD,2000,Standard Pickup Trucks 2WD,Automatic 4-spd,Rear-Wheel Drive,8,6,Regular,15,11
28908,GMC,Sierra 2500 4WD,1991,Standard Pickup Trucks 4WD,Manual 5-spd,4-Wheel or All-Wheel Drive,8,6.2,Diesel,21,17
10388,GMC,Sierra 2500 4WD,1993,Standard Pickup Trucks,Automatic 4-spd,4-Wheel or All-Wheel Drive,6,4.3,Regular,17,14
10389,GMC,Sierra 2500 4WD,1993,Standard Pickup Trucks,Manual 5-spd,4-Wheel or All-Wheel Drive,6,4.3,Regular,17,13
10390,GMC,Sierra 2500 4WD,1993,Standard Pickup Trucks,Manual 5-spd,4-Wheel or All-Wheel Drive,6,4.3,Regular,17,14
10391,GMC,Sierra 2500 4WD,1993,Standard Pickup Trucks,Automatic 4-spd,4-Wheel or All-Wheel Drive,8,5,Regular,17,12
10392,GMC,Sierra 2500 4WD,1993,Standard Pickup Trucks,Manual 5-spd,4-Wheel or All-Wheel Drive,8,5,Regular,16,11
10393,GMC,Sierra 2500 4WD,1993,Standard Pickup Trucks,Automatic 4-spd,4-Wheel or All-Wheel Drive,8,5.7,Regular,16,11
10394,GMC,Sierra 2500 4WD,1993,Standard Pickup Trucks,Manual 5-spd,4-Wheel or All-Wheel Drive,8,5.7,Regular,16,11
10395,GMC,Sierra 2500 4WD,1993,Standard Pickup Trucks,Manual 5-spd,4-Wheel or All-Wheel Drive,8,5.7,Regular,14,11
10396,GMC,Sierra 2500 4WD,1993,Standard Pickup Trucks,Automatic 4-spd,4-Wheel or All-Wheel Drive,8,6.2,Diesel,20,15
29050,GMC,Sierra 2500 4WD,1993,Standard Pickup Trucks 4WD,Manual 5-spd,4-Wheel or All-Wheel Drive,8,6.2,Diesel,19,16
11341,GMC,Sierra 2500 4WD,1994,Standard Pickup Trucks,Manual 5-spd,4-Wheel or All-Wheel Drive,8,0,Diesel,19,15
11342,GMC,Sierra 2500 4WD,1994,Standard Pickup Trucks,Manual 5-spd,4-Wheel or All-Wheel Drive,6,4.3,Regular,17,13
11343,GMC,Sierra 2500 4WD,1994,Standard Pickup Trucks,Automatic 4-spd,4-Wheel or All-Wheel Drive,8,5,Regular,16,12
11344,GMC,Sierra 2500 4WD,1994,Standard Pickup Trucks,Manual 5-spd,4-Wheel or All-Wheel Drive,8,5,Regular,16,11
11345,GMC,Sierra 2500 4WD,1994,Standard Pickup Trucks,Automatic 4-spd,4-Wheel or All-Wheel Drive,8,5.7,Regular,15,11
11346,GMC,Sierra 2500 4WD,1994,Standard Pickup Trucks,Manual 5-spd,4-Wheel or All-Wheel Drive,8,5.7,Regular,15,11
11347,GMC,Sierra 2500 4WD,1994,Standard Pickup Trucks,Manual 5-spd,4-Wheel or All-Wheel Drive,8,5.7,Regular,14,11
11348,GMC,Sierra 2500 4WD,1994,Standard Pickup Trucks,Automatic 4-spd,4-Wheel or All-Wheel Drive,8,6.5,Diesel,18,15
11349,GMC,Sierra 2500 4WD,1994,Standard Pickup Trucks,Automatic 4-spd,4-Wheel or All-Wheel Drive,8,6.5,Diesel,17,14
29080,GMC,Sierra 2500 4WD,1994,Standard Pickup Trucks 4WD,Automatic 4-spd,4-Wheel or All-Wheel Drive,6,4.3,Regular,17,13
12303,GMC,Sierra 2500 4WD,1995,Standard Pickup Trucks,Automatic 4-spd,4-Wheel or All-Wheel Drive,6,4.3,Regular,17,14
12304,GMC,Sierra 2500 4WD,1995,Standard Pickup Trucks,Manual 5-spd,4-Wheel or All-Wheel Drive,6,4.3,Regular,17,13
12305,GMC,Sierra 2500 4WD,1995,Standard Pickup Trucks,Manual 5-spd,4-Wheel or All-Wheel Drive,6,4.3,Regular,16,14
12306,GMC,Sierra 2500 4WD,1995,Standard Pickup Trucks,Automatic 4-spd,4-Wheel or All-Wheel Drive,8,5,Regular,15,11
12307,GMC,Sierra 2500 4WD,1995,Standard Pickup Trucks,Manual 5-spd,4-Wheel or All-Wheel Drive,8,5,Regular,15,11
12308,GMC,Sierra 2500 4WD,1995,Standard Pickup Trucks,Automatic 4-spd,4-Wheel or All-Wheel Drive,8,5.7,Regular,14,11
12309,GMC,Sierra 2500 4WD,1995,Standard Pickup Trucks,Manual 5-spd,4-Wheel or All-Wheel Drive,8,5.7,Regular,15,11
12310,GMC,Sierra 2500 4WD,1995,Standard Pickup Trucks,Manual 5-spd,4-Wheel or All-Wheel Drive,8,5.7,Regular,15,11
12311,GMC,Sierra 2500 4WD,1995,Standard Pickup Trucks,Automatic 4-spd,4-Wheel or All-Wheel Drive,8,6.5,Diesel,17,13
12312,GMC,Sierra 2500 4WD,1995,Standard Pickup Trucks,Automatic 4-spd,4-Wheel or All-Wheel Drive,8,6.5,Diesel,19,14
12313,GMC,Sierra 2500 4WD,1995,Standard Pickup Trucks,Manual 5-spd,4-Wheel or All-Wheel Drive,8,6.5,Diesel,17,14
29102,GMC,Sierra 2500 4WD,1995,Standard Pickup Trucks 4WD,Automatic 4-spd,4-Wheel or All-Wheel Drive,8,5,Regular,15,11
21529,GMC,Sierra 2500 HD 2WD CNG,2005,Standard Pickup Trucks 2WD,Automatic 4-spd,Rear-Wheel Drive,8,6,CNG,11,8
21531,GMC,Sierra 2500 HD 4WD CNG,2005,Standard Pickup Trucks 4WD,Automatic 4-spd,4-Wheel or All-Wheel Drive,8,6,CNG,11,8
21567,GMC,Sierra 2500 Hd 2WD,2005,Standard Pickup Trucks 2WD,Automatic 4-spd,Rear-Wheel Drive,8,6,Regular,12,10
23647,GMC,Sierra C15 2WD,2007,Standard Pickup Trucks 2WD,Automatic 4-spd,Rear-Wheel Drive,6,4.3,Regular,19,15
23648,GMC,Sierra C15 2WD,2007,Standard Pickup Trucks 2WD,Automatic 4-spd,Rear-Wheel Drive,8,4.8,Regular,19,14
23649,GMC,Sierra C15 2WD,2007,Standard Pickup Trucks 2WD,Automatic 4-spd,Rear-Wheel Drive,8,5.3,Regular,20,15
23650,GMC,Sierra C15 2WD,2007,Standard Pickup Trucks 2WD,Automatic 4-spd,Rear-Wheel Drive,8,6,Regular,18,13
23846,GMC,Sierra C15 2WD,2007,Standard Pickup Trucks 2WD,Automatic 4-spd,Rear-Wheel Drive,8,5.3,Gasoline or E85,20,14
23968,GMC,Sierra C15 2WD,2007,Standard Pickup Trucks 2WD,Automatic 6-spd,Rear-Wheel Drive,8,6.2,Premium,19,12
24521,GMC,Sierra C15 2WD,2008,Standard Pickup Trucks 2WD,Automatic 4-spd,Rear-Wheel Drive,6,4.3,Regular,20,15
24522,GMC,Sierra C15 2WD,2008,Standard Pickup Trucks 2WD,Automatic 4-spd,Rear-Wheel Drive,8,4.8,Regular,19,14
24523,GMC,Sierra C15 2WD,2008,Standard Pickup Trucks 2WD,Automatic 4-spd,Rear-Wheel Drive,8,5.3,Regular,20,15
24524,GMC,Sierra C15 2WD,2008,Standard Pickup Trucks 2WD,Automatic 4-spd,Rear-Wheel Drive,8,6,Regular,18,13
24525,GMC,Sierra C15 2WD,2008,Standard Pickup Trucks 2WD,Automatic 6-spd,Rear-Wheel Drive,8,6.2,Premium,19,12
24699,GMC,Sierra C15 2WD,2008,Standard Pickup Trucks 2WD,Automatic 4-spd,Rear-Wheel Drive,8,5.3,Gasoline or E85,20,15
25579,GMC,Sierra C15 2WD,2009,Standard Pickup Trucks 2WD,Automatic 4-spd,Rear-Wheel Drive,8,5.3,Regular,20,14
25580,GMC,Sierra C15 2WD,2009,Standard Pickup Trucks 2WD,Automatic 6-spd,Rear-Wheel Drive,8,5.3,Regular,20,14
25581,GMC,Sierra C15 2WD,2009,Standard Pickup Trucks 2WD,Automatic 6-spd,Rear-Wheel Drive,8,6,Regular,19,14
25736,GMC,Sierra C15 2WD,2009,Standard Pickup Trucks 2WD,Automatic 4-spd,Rear-Wheel Drive,8,5.3,Gasoline or E85,20,14
25737,GMC,Sierra C15 2WD,2009,Standard Pickup Trucks 2WD,Automatic 6-spd,Rear-Wheel Drive,8,5.3,Gasoline or E85,20,14
25738,GMC,Sierra C15 2WD,2009,Standard Pickup Trucks 2WD,Automatic 6-spd,Rear-Wheel Drive,8,6.2,Gasoline or E85,19,13
26073,GMC,Sierra C15 2WD,2009,Standard Pickup Trucks 2WD,Automatic 4-spd,Rear-Wheel Drive,6,4.3,Regular,20,15
26074,GMC,Sierra C15 2WD,2009,Standard Pickup Trucks 2WD,Automatic 4-spd,Rear-Wheel Drive,8,4.8,Regular,19,14
28714,GMC,Sierra C15 2WD,2010,Standard Pickup Trucks 2WD,Automatic 4-spd,Rear-Wheel Drive,6,4.3,Regular,20,15
29766,GMC,Sierra C15 2WD,2010,Standard Pickup Trucks 2WD,Automatic 4-spd,Rear-Wheel Drive,8,4.8,Gasoline or E85,19,14
29767,GMC,Sierra C15 2WD,2010,Standard Pickup Trucks 2WD,Automatic 6-spd,Rear-Wheel Drive,8,5.3,Gasoline or E85,21,15
29768,GMC,Sierra C15 2WD,2010,Standard Pickup Trucks 2WD,Automatic 6-spd,Rear-Wheel Drive,8,6.2,Gasoline or E85,19,13
30159,GMC,Sierra C15 2WD,2011,Standard Pickup Trucks 2WD,Automatic 4-spd,Rear-Wheel Drive,6,4.3,Regular,20,15
30160,GMC,Sierra C15 2WD,2011,Standard Pickup Trucks 2WD,Automatic 6-spd,Rear-Wheel Drive,8,5.3,Gasoline or E85,21,15
30161,GMC,Sierra C15 2WD,2011,Standard Pickup Trucks 2WD,Automatic 4-spd,Rear-Wheel Drive,8,4.8,Gasoline or E85,19,14
30461,GMC,Sierra C15 2WD,2011,Standard Pickup Trucks 2WD,Automatic 6-spd,Rear-Wheel Drive,8,6.2,Gasoline or E85,18,13
31443,GMC,Sierra C15 2WD,2012,Standard Pickup Trucks 2WD,Automatic 6-spd,Rear-Wheel Drive,8,5.3,Gasoline or E85,21,15
31444,GMC,Sierra C15 2WD,2012,Standard Pickup Trucks 2WD,Automatic 6-spd,Rear-Wheel Drive,8,6.2,Gasoline or E85,18,13
31445,GMC,Sierra C15 2WD,2012,Standard Pickup Trucks 2WD,Automatic 4-spd,Rear-Wheel Drive,6,4.3,Regular,20,15
31446,GMC,Sierra C15 2WD,2012,Standard Pickup Trucks 2WD,Automatic 4-spd,Rear-Wheel Drive,8,4.8,Gasoline or E85,19,14
32418,GMC,Sierra C15 2WD,2013,Standard Pickup Trucks 2WD,Automatic 4-spd,Rear-Wheel Drive,6,4.3,Regular,20,15
32420,GMC,Sierra C15 2WD,2013,Standard Pickup Trucks 2WD,Automatic 6-spd,Rear-Wheel Drive,8,5.3,Gasoline or E85,21,15
32421,GMC,Sierra C15 2WD,2013,Standard Pickup Trucks 2WD,Automatic 4-spd,Rear-Wheel Drive,8,4.8,Gasoline or E85,19,14
32422,GMC,Sierra C15 2WD,2013,Standard Pickup Trucks 2WD,Automatic 6-spd,Rear-Wheel Drive,8,6.2,Gasoline or E85,18,13
33688,GMC,Sierra C15 2WD,2014,Standard Pickup Trucks 2WD,Automatic 6-spd,Rear-Wheel Drive,8,5.3,Gasoline or E85,23,16
34107,GMC,Sierra C15 2WD,2014,Standard Pickup Trucks 2WD,Automatic 6-spd,Rear-Wheel Drive,6,4.3,Gasoline or E85,24,18
34498,GMC,Sierra C15 2WD,2014,Standard Pickup Trucks 2WD,Automatic 6-spd,Rear-Wheel Drive,8,6.2,Regular,21,15
34675,GMC,Sierra C15 2WD,2015,Standard Pickup Trucks 2WD,Automatic 6-spd,Rear-Wheel Drive,8,5.3,Gasoline or E85,23,16
26235,GMC,Sierra C15 XFE 2WD,2009,Standard Pickup Trucks 2WD,Automatic 6-spd,Rear-Wheel Drive,8,5.3,Gasoline or E85,21,15
29770,GMC,Sierra C15 XFE 2WD,2010,Standard Pickup Trucks 2WD,Automatic 6-spd,Rear-Wheel Drive,8,5.3,Gasoline or E85,22,15
30162,GMC,Sierra C15 XFE 2WD,2011,Standard Pickup Trucks 2WD,Automatic 6-spd,Rear-Wheel Drive,8,5.3,Gasoline or E85,22,15
31442,GMC,Sierra C15 XFE 2WD,2012,Standard Pickup Trucks 2WD,Automatic 6-spd,Rear-Wheel Drive,8,5.3,Gasoline or E85,22,15
32419,GMC,Sierra C15 XFE 2WD,2013,Standard Pickup Trucks 2WD,Automatic 6-spd,Rear-Wheel Drive,8,5.3,Gasoline or E85,22,15
22897,GMC,Sierra Classic 15 Hybrid 2WD,2007,Standard Pickup Trucks 2WD,Automatic 4-spd,Rear-Wheel Drive,8,5.3,Regular,19,16
22921,GMC,Sierra Classic 15 Hybrid 4WD,2007,Standard Pickup Trucks 4WD,Automatic 4-spd,4-Wheel or All-Wheel Drive,8,5.3,Regular,18,15
22892,GMC,Sierra Classic 1500 2WD,2007,Standard Pickup Trucks 2WD,Automatic 4-spd,Rear-Wheel Drive,6,4.3,Regular,20,14
22893,GMC,Sierra Classic 1500 2WD,2007,Standard Pickup Trucks 2WD,Manual 5-spd,Rear-Wheel Drive,6,4.3,Regular,21,15
22894,GMC,Sierra Classic 1500 2WD,2007,Standard Pickup Trucks 2WD,Automatic 4-spd,Rear-Wheel Drive,8,4.8,Regular,19,15
22895,GMC,Sierra Classic 1500 2WD,2007,Standard Pickup Trucks 2WD,Automatic 4-spd,Rear-Wheel Drive,8,5.3,Regular,19,14
22896,GMC,Sierra Classic 1500 2WD,2007,Standard Pickup Trucks 2WD,Automatic 4-spd,Rear-Wheel Drive,8,6,Premium,17,13
23038,GMC,Sierra Classic 1500 2WD,2007,Standard Pickup Trucks 2WD,Automatic 4-spd,Rear-Wheel Drive,8,5.3,Gasoline or E85,19,14
22915,GMC,Sierra Classic 1500 4WD,2007,Standard Pickup Trucks 4WD,Automatic 4-spd,4-Wheel or All-Wheel Drive,6,4.3,Regular,17,14
22916,GMC,Sierra Classic 1500 4WD,2007,Standard Pickup Trucks 4WD,Manual 5-spd,4-Wheel or All-Wheel Drive,6,4.3,Regular,19,14
22917,GMC,Sierra Classic 1500 4WD,2007,Standard Pickup Trucks 4WD,Automatic 4-spd,4-Wheel or All-Wheel Drive,8,4.8,Regular,18,14
22918,GMC,Sierra Classic 1500 4WD,2007,Standard Pickup Trucks 4WD,Automatic 4-spd,4-Wheel or All-Wheel Drive,8,5.3,Regular,17,13
22919,GMC,Sierra Classic 1500 4WD,2007,Standard Pickup Trucks 4WD,Automatic 4-spd,4-Wheel or All-Wheel Drive,8,6,Premium,16,13
23045,GMC,Sierra Classic 1500 4WD,2007,Standard Pickup Trucks 4WD,Automatic 4-spd,4-Wheel or All-Wheel Drive,8,5.3,Gasoline or E85,17,13
22920,GMC,Sierra Classic 1500 AWD,2007,Standard Pickup Trucks 4WD,Automatic 4-spd,4-Wheel or All-Wheel Drive,8,6,Premium,16,13
17965,GMC,Sierra Denali 1500 AWD,2002,Standard Pickup Trucks 4WD,Automatic 4-spd,4-Wheel or All-Wheel Drive,8,6,Regular,14,11
18935,GMC,Sierra Denali 1500 AWD,2003,Standard Pickup Trucks 4WD,Automatic 4-spd,4-Wheel or All-Wheel Drive,8,6,Regular,15,11
23680,GMC,Sierra K15 4WD,2007,Standard Pickup Trucks 4WD,Automatic 4-spd,4-Wheel or All-Wheel Drive,6,4.3,Regular,18,14
23681,GMC,Sierra K15 4WD,2007,Standard Pickup Trucks 4WD,Automatic 4-spd,4-Wheel or All-Wheel Drive,8,4.8,Regular,18,13
23682,GMC,Sierra K15 4WD,2007,Standard Pickup Trucks 4WD,Automatic 4-spd,4-Wheel or All-Wheel Drive,8,5.3,Regular,19,14
23683,GMC,Sierra K15 4WD,2007,Standard Pickup Trucks 4WD,Automatic 4-spd,4-Wheel or All-Wheel Drive,8,6,Regular,17,13
23856,GMC,Sierra K15 4WD,2007,Standard Pickup Trucks 4WD,Automatic 4-spd,4-Wheel or All-Wheel Drive,8,5.3,Gasoline or E85,18,14
23969,GMC,Sierra K15 4WD,2007,Standard Pickup Trucks 4WD,Automatic 6-spd,4-Wheel or All-Wheel Drive,8,6.2,Premium,18,12
24538,GMC,Sierra K15 4WD,2008,Standard Pickup Trucks 4WD,Automatic 4-spd,4-Wheel or All-Wheel Drive,6,4.3,Regular,18,14
24539,GMC,Sierra K15 4WD,2008,Standard Pickup Trucks 4WD,Automatic 4-spd,4-Wheel or All-Wheel Drive,8,4.8,Regular,18,14
24540,GMC,Sierra K15 4WD,2008,Standard Pickup Trucks 4WD,Automatic 4-spd,4-Wheel or All-Wheel Drive,8,5.3,Regular,19,14
24541,GMC,Sierra K15 4WD,2008,Standard Pickup Trucks 4WD,Automatic 4-spd,4-Wheel or All-Wheel Drive,8,6,Regular,17,13
24701,GMC,Sierra K15 4WD,2008,Standard Pickup Trucks 4WD,Automatic 4-spd,4-Wheel or All-Wheel Drive,8,5.3,Gasoline or E85,19,14
25587,GMC,Sierra K15 4WD,2009,Standard Pickup Trucks 4WD,Automatic 4-spd,4-Wheel or All-Wheel Drive,8,5.3,Regular,19,14
25588,GMC,Sierra K15 4WD,2009,Standard Pickup Trucks 4WD,Automatic 6-spd,4-Wheel or All-Wheel Drive,8,5.3,Regular,20,14
25589,GMC,Sierra K15 4WD,2009,Standard Pickup Trucks 4WD,Automatic 6-spd,4-Wheel or All-Wheel Drive,8,6,Regular,18,13
25768,GMC,Sierra K15 4WD,2009,Standard Pickup Trucks 4WD,Automatic 4-spd,4-Wheel or All-Wheel Drive,8,5.3,Gasoline or E85,19,14
25769,GMC,Sierra K15 4WD,2009,Standard Pickup Trucks 4WD,Automatic 6-spd,4-Wheel or All-Wheel Drive,8,5.3,Gasoline or E85,20,14
25770,GMC,Sierra K15 4WD,2009,Standard Pickup Trucks 4WD,Automatic 6-spd,4-Wheel or All-Wheel Drive,8,6.2,Gasoline or E85,19,12
26089,GMC,Sierra K15 4WD,2009,Standard Pickup Trucks 4WD,Automatic 4-spd,4-Wheel or All-Wheel Drive,6,4.3,Regular,18,14
26090,GMC,Sierra K15 4WD,2009,Standard Pickup Trucks 4WD,Automatic 4-spd,4-Wheel or All-Wheel Drive,8,4.8,Regular,18,14
28722,GMC,Sierra K15 4WD,2010,Standard Pickup Trucks 4WD,Automatic 4-spd,4-Wheel Drive,6,4.3,Regular,18,14
29775,GMC,Sierra K15 4WD,2010,Standard Pickup Trucks 4WD,Automatic 4-spd,4-Wheel Drive,8,4.8,Gasoline or E85,18,13
29776,GMC,Sierra K15 4WD,2010,Standard Pickup Trucks 4WD,Automatic 6-spd,4-Wheel Drive,8,5.3,Gasoline or E85,21,15
29777,GMC,Sierra K15 4WD,2010,Standard Pickup Trucks 4WD,Automatic 6-spd,4-Wheel Drive,8,6.2,Gasoline or E85,19,12
30166,GMC,Sierra K15 4WD,2011,Standard Pickup Trucks 4WD,Automatic 4-spd,4-Wheel Drive,6,4.3,Regular,18,14
30167,GMC,Sierra K15 4WD,2011,Standard Pickup Trucks 4WD,Automatic 6-spd,4-Wheel Drive,8,5.3,Gasoline or E85,21,15
30168,GMC,Sierra K15 4WD,2011,Standard Pickup Trucks 4WD,Automatic 4-spd,4-Wheel Drive,8,4.8,Gasoline or E85,18,13
30469,GMC,Sierra K15 4WD,2011,Standard Pickup Trucks 4WD,Automatic 6-spd,4-Wheel Drive,8,6.2,Gasoline or E85,18,12
