cust_id,sales_total,num_of_orders,gender
106225,67.38,1,F
106226,419.37,2,F
106227,95.44,2,M
106228,290.61,1,M
106229,327.99,3,M
106230,314.54,1,M
106231,192.64,1,F
106232,41.69123725,3,M
106233,102.23,2,F
106234,775.82,3,M
106235,118.13,3,M
106236,92.03,2,F
106237,350.31,3,M
106238,74.67,2,M
106239,30.21,1,M
106240,106.45,3,F
106241,63.35,2,F
106242,251.62,3,F
106243,53.08,3,M
106244,35.29,2,M
106245,255.43,3,F
106246,1255.25,5,F
106247,42.72,2,F
106248,243.27,2,F
106249,121.56,2,M
106250,81.58,2,M
106251,382.57,3,M
106252,1167.96,9,M
106253,63.44437116,2,M
106254,65.55,2,F
106255,269.04,3,F
106256,40.46,1,M
106257,71.12,2,M
106258,211.53,2,M
106259,187.39,2,M
106260,259.21,3,M
106261,671.16,2,M
106262,46.86,1,M
106263,98.88,3,F
106264,191.63,2,F
106265,85.50109351,2,F
106266,124.04,1,M
106267,235.8,3,M
106268,47,2,M
106269,141.63,1,M
106270,82.3,2,M
106271,61.82,2,F
106272,521.75,3,F
106273,182.99,1,F
106274,245.89,1,M
106275,77.35,2,M
106276,51.92775902,1,M
106277,110.81,3,M
106278,138.82,2,M
106279,245.93,4,F
106280,552.78,5,F
106281,90.27,2,F
106282,289.35,4,F
106283,1958.05,5,F
106284,36.24,2,F
106285,86,2,F
106286,172.85,3,M
106287,47.39,1,F
106288,1796.15,4,M
106289,173.62,3,F
106290,142.69,3,F
106291,87.21,1,M
106292,140.84,2,F
106293,82.77315546,1,F
106294,424.51,4,F
106295,160.99,1,M
106296,88.92,3,M
106297,256.13,3,M
106298,381.34,4,F
106299,109.91,2,M
106300,88.81,3,F
106301,692.84,3,M
106302,67.77,3,F
106303,245.95,3,M
106304,89.33,3,F
106305,174.52,2,F
106306,58.75385734,1,M
106307,83.7687934,2,F
106308,347.98,3,F
106309,1317.45,8,F
106310,70.88,1,F
106311,77.34,2,F
106312,176.19,2,F
106313,337.2,3,M
106314,133.57,2,M
106315,577.84,3,M
106316,53.67,3,M
106317,349.92,2,F
106318,368.41,2,F
106319,188.57,1,F
106320,190.75,1,F
106321,593.63,3,M
106322,138.5,3,M
106323,214.03,2,M
106324,64.18803596,2,F
106325,449.53,2,F
106326,110.85,2,M
106327,179.86,3,F
106328,58.63,1,F
106329,179.84,1,F
106330,143.27,2,F
106331,82.19,3,F
106332,153.85,3,F
106333,590.19,3,F
106334,114.3,1,F
106335,145.49,3,F
106336,615.72,2,M
106337,102.66,1,M
106338,265.66,2,M
106339,83.87983613,2,M
106340,600.65,4,M
106341,198.48,1,M
106342,96.23,2,F
106343,391.7,2,F
106344,138.15,2,M
106345,279.06,3,F
106346,98.11,2,M
106347,349.21,3,M
106348,90.2,3,F
106349,127.51,3,F
106350,397.77,4,M
106351,432.64,3,F
106352,175.04,1,M
106353,92.6,2,F
106354,144.2,2,F
106355,196.02,2,F
106356,47.28,2,F
106357,242.68,4,M
106358,65.96,3,M
106359,57.52,3,M
106360,40.32,2,M
106361,315.82,4,M
106362,47.1,1,F
106363,134.23,3,M
106364,77.85,1,F
106365,311.37,1,F
106366,116.76,3,M
106367,85.92998734,1,M
106368,112.68,1,M
106369,34.94863514,2,M
106370,125.65,2,F
106371,2380.54,9,M
106372,63.6,3,F
106373,59.78,3,F
106374,66.7064228,3,M
106375,55.07,3,F
106376,173.3,3,F
106377,224.64,3,F
106378,951.96,3,M
106379,66.2,2,F
106380,1268.35,5,F
106381,43.72,1,F
106382,34.58,2,M
106383,589.74,3,F
106384,78.2,1,M
106385,296.38,1,F
106386,170.62,3,M
106387,75.9,2,M
106388,67.59,1,M
106389,432,2,M
106390,193.23,2,F
106391,476.51,2,M
106392,62.85,2,F
106393,138.71,3,M
106394,131.46,2,F
106395,200.53,3,F
106396,317.99,4,M
106397,31.11,1,F
106398,94.79,2,M
106399,41.89,1,F
106400,68.49969585,3,M
106401,656.12,2,F
106402,140.88,3,M
106403,377.17,3,F
106404,627.19,3,M
106405,333.56,4,F
106406,84.34,3,M
106407,52.4,3,F
106408,181.19,3,F
106409,42,1,M
106410,92.24,1,F
106411,294.97,3,F
106412,331.21,3,M
106413,76.59,2,M
106414,94.03,3,M
106415,78.41,1,F
106416,67.82355993,3,M
106417,228.93,2,F
106418,84.69,3,F
106419,69.66,2,M
106420,53.13,1,M
106421,135.64,1,F
106422,270.15,2,F
106423,453.44,3,M
106424,104.47,1,F
106425,176.22,3,M
106426,627.03,4,M
106427,413.1,3,M
106428,1754.75,6,M
106429,303.05,4,M
106430,138.39,2,F
106431,61.16,3,F
106432,38.96,1,M
106433,98.03,1,F
106434,49.52,1,F
106435,275.65,1,M
106436,162.7,2,F
106437,43.86,2,M
106438,846.56,4,F
106439,362.43,4,M
106440,401.07,2,F
106441,44.96,1,F
106442,68.86,2,F
106443,120.24,2,M
106444,139.37,2,F
106445,887.06,5,M
106446,57.76,2,F
106447,237.96,3,M
106448,109.13,3,F
106449,326.03,1,F
106450,71.76,3,M
106451,75.16,2,M
106452,133.48,2,M
106453,47.63701309,1,M
106454,98.13,3,M
106455,138.02,2,M
106456,159.17,2,F
106457,120.21,1,M
106458,440.99,3,F
106459,83.04,3,F
106460,128.13,1,F
106461,65.2626095,1,F
106462,444.7,2,F
106463,290.73,2,M
106464,221.69,3,F
106465,201.44,4,F
106466,99.2,2,M
106467,907.55,5,M
106468,105.81,2,F
106469,72.06,2,M
106470,167.62,1,M
106471,78.82,1,M
106472,1176.99,6,M
106473,147.49,1,F
106474,45.91,2,M
106475,52.17,2,M
106476,334.13,3,F
106477,208.87,3,M
106478,202.97,2,F
106479,43.46,1,F
106480,70.56,2,M
106481,1804.6,8,M
106482,51.68,2,M
106483,102.35,3,F
106484,60.52,3,F
106485,108.22,2,F
106486,1196.91,7,F
106487,430.62,1,M
106488,183.16,2,F
106489,54.24,1,M
106490,70.24,3,M
106491,74.48,2,F
106492,95.5,2,F
106493,55.1,2,F
106494,100.59,2,M
106495,81.22,2,M
106496,51.09,2,F
106497,354.67,2,F
106498,82.75,2,M
106499,91.23,1,F
106500,316.45,1,M
106501,60.53,2,F
106502,261.95,3,M
106503,463.74,3,M
106504,198.3,1,M
106505,92.94,2,M
106506,63.14,2,M
106507,264.49,2,M
106508,1001.33,6,F
106509,233.34,3,M
106510,35.97,1,M
106511,324.23,2,M
106512,77.31,3,F
106513,417.43,4,F
106514,142.02,2,M
106515,441.59,2,F
106516,282.07,4,F
106517,382.42,2,F
106518,139.65,2,M
106519,60.66,2,M
106520,636.19,4,F
106521,229.11,4,F
106522,57.79,1,F
106523,106.92,2,F
106524,175.82,2,M
106525,47.15,2,M
106526,155.79,2,M
106527,232.08,2,F
106528,134.59,2,M
106529,145.97,2,M
106530,48.38,2,F
106531,230.11,1,F
106532,225.96,4,F
106533,48.19,2,F
106534,119.1,1,F
106535,397.09,2,M
106536,95.08,1,F
106537,637.53,3,M
106538,632.7,3,F
106539,213.86,2,F
106540,251.26,3,F
106541,347.09,2,M
106542,88.31,2,F
106543,358.38,2,M
106544,769.92,4,F
106545,81.27945964,3,F
106546,152.37,2,M
106547,366.99,3,M
106548,54.75,3,M
106549,214.18,2,F
106550,43.41,2,F
106551,1183.04,6,M
106552,105.18,3,M
106553,149.86,3,F
106554,79.88,2,F
106555,567.25,4,M
106556,190.51,3,F
106557,532.18,4,F
106558,245.4,3,F
106559,80.86230184,2,M
106560,44.64,2,M
106561,112.74,2,F
106562,114.27,2,M
106563,208.09,3,F
106564,92.65,2,F
106565,36.99,1,F
106566,221.28,3,F
106567,152.35,3,F
106568,168.96,3,F
106569,78.89,2,F
106570,303.21,2,F
106571,62.68,3,F
106572,63.32517246,1,M
106573,99.88,2,F
106574,142.59,2,F
106575,128.76,1,M
106576,85.48,3,M
106577,173.13,2,M
106578,80.72807778,3,F
106579,184.85,2,F
106580,111.4,2,M
106581,55.28,3,F
106582,233.55,3,F
106583,31.86323158,3,F
106584,244.15,4,F
106585,305.56,3,M
106586,362.28,4,F
106587,164.41,1,F
106588,100.96,2,F
106589,538.87,6,M
106590,1312.65,6,M
106591,440.63,2,F
106592,101.05,3,M
106593,41.27,2,M
106594,108.76,3,M
106595,258.42,2,M
106596,83.02743589,1,F
106597,138.6,2,F
106598,178.16,2,M
106599,70.2,2,F
106600,46.55439998,2,M
106601,153.34,1,M
106602,101.52,1,M
106603,247.52,4,M
106604,33.19,2,M
106605,767.25,4,M
106606,284.16,4,F
106607,185.55,2,F
106608,39.69,2,F
106609,198.88,2,M
106610,63.87403727,1,F
106611,1004.74,9,M
106612,272.9,1,M
106613,133.85,3,F
106614,135.59,3,F
106615,49.76,2,F
106616,856.22,6,M
106617,159.9,2,F
106618,266.62,2,M
106619,31.37,2,F
106620,152.46,2,M
106621,55.26,3,M
106622,38.78,1,M
106623,330.01,2,M
106624,338.76,3,F
106625,328.99,2,F
106626,1186.89,8,M
106627,315.17,3,M
106628,89.00360144,2,M
106629,356.62,2,M
106630,112.02,3,M
106631,73.26,2,M
106632,70.17940331,1,M
106633,148.56,1,M
106634,298.37,4,M
106635,76.93,2,M
106636,448.63,4,M
106637,104.06,2,M
106638,245.86,1,M
106639,284.52,3,F
106640,40.82,1,F
106641,307.09,2,F
106642,78.37686611,2,M
106643,77.61,2,F
106644,261.79,3,F
106645,76.32,3,F
106646,32.58,2,M
106647,318.03,3,F
106648,148.74,3,F
106649,186.85,1,F
106650,402.83,3,M
106651,193.62,2,M
106652,528.94,4,F
106653,754.71,2,F
106654,309.78,3,M
106655,98.54,2,F
106656,51.36,1,F
106657,573.39,4,F
106658,970.27,5,F
106659,315.83,1,M
106660,371.24,3,M
106661,422.46,3,M
106662,42.81,2,F
106663,94.17,2,M
106664,127.6,2,M
106665,57.47,1,M
106666,62.47,3,M
106667,200.03,3,F
106668,260.33,1,F
106669,36.18827185,2,F
106670,110.02,1,M
106671,86.99,2,F
106672,228.41,3,M
106673,45.34,1,F
106674,55.32,2,F
106675,2018.4,5,F
106676,148.11,2,F
106677,120.76,2,F
106678,127.06,1,M
106679,135.27,3,F
106680,285.37,3,F
106681,139.27,2,M
106682,141.21,2,F
106683,398.63,1,F
106684,446.46,2,F
106685,36.9,2,F
106686,219.72,2,F
106687,37.72,2,F
106688,50.48,1,F
106689,351.34,2,M
106690,45.45,2,F
106691,42.15,1,F
106692,422.13,1,M
106693,178.28,2,F
106694,2000.18,9,M
106695,73.2,2,F
106696,242.9,4,F
106697,187.7,1,M
106698,172.44,3,M
106699,177.63,2,F
106700,34.49,2,M
106701,178.34,3,M
106702,180.84,1,F
106703,209.58,3,F
106704,89.09,3,F
106705,47.44,1,M
106706,659.15,3,F
106707,165.21,1,M
106708,461.13,3,M
106709,30.23,2,F
106710,205.47,2,M
106711,134.82,3,M
106712,289.91,2,M
106713,53.74,1,F
106714,177.36,2,M
106715,234.66,4,M
106716,377.34,2,M
106717,69.56,1,F
106718,196.75,2,M
106719,68.91,3,F
106720,296.74,4,F
106721,471.32,3,M
106722,52.79688192,1,M
106723,81.1,2,M
106724,1150.14,5,M
106725,736.51,4,F
106726,144.78,3,F
106727,418.18,2,F
106728,54.89,2,M
106729,98.74,2,F
106730,71.5,1,F
106731,139.09,2,F
106732,337.22,1,M
106733,84.31597384,2,F
106734,66.86,3,F
106735,108.18,2,M
106736,86.68,1,F
106737,706.2,2,M
106738,427.78,4,F
106739,795.57,5,F
106740,130.39,2,F
106741,409.87,2,M
106742,37.46,1,F
106743,442.86,2,F
106744,88.53,1,F
106745,995.35,3,M
106746,196.59,3,M
106747,46.44,2,M
106748,534.97,4,F
106749,265.97,4,M
106750,102.02,3,F
106751,218.41,1,F
106752,58.66328767,2,F
106753,90.57,3,M
106754,137.94,3,F
106755,166.62,2,F
106756,51.56,2,M
106757,329.19,3,F
106758,265.92,3,F
106759,56.25,2,M
106760,658,2,F
106761,739.08,3,M
106762,112.1,2,F
106763,117.87,1,F
106764,137.43,3,M
106765,194.07,2,F
106766,1661.81,6,M
106767,72.27,3,M
106768,140.72,2,M
106769,1732.01,5,F
106770,103.41,2,F
106771,187.79,3,M
106772,116.56,2,M
106773,60.96,2,M
106774,143.13,2,F
106775,35.79505226,3,M
106776,1001.57,7,M
106777,31.95,1,F
106778,529.63,5,F
106779,69.49,3,F
106780,304.77,2,M
106781,534.15,4,M
106782,134.49,3,F
106783,38.13,1,F
106784,68.57,1,M
106785,1108.24,6,M
106786,262.54,2,M
106787,387.51,2,M
106788,50.51,2,M
106789,85.7,1,M
106790,39.4,1,M
106791,65.81,3,F
106792,195.89,3,F
106793,80.1,2,M
106794,217.37,1,F
106795,347.42,3,F
106796,187.23,3,F
106797,87.97,2,M
106798,89.8,2,F
106799,164.72,3,F
106800,230.42,3,F
106801,191.87,1,M
106802,149.93,2,M
106803,88.53,3,F
106804,645.92,3,F
106805,141.11,1,F
106806,77.97,3,F
106807,107.92,2,M
106808,83.39,2,F
106809,280.32,3,F
106810,118.98,1,F
106811,230,4,F
106812,137.24,1,M
106813,116.01,2,M
106814,155.82,2,F
106815,189.69,3,F
106816,252.43,3,M
106817,932.78,4,M
106818,204.81,2,F
106819,224.22,2,F
106820,325.7,3,F
106821,1292.02,9,M
106822,515.85,6,F
106823,266.22,2,F
106824,170.03,2,M
106825,86.39,1,F
106826,179.27,1,M
106827,174.98,2,F
106828,276.77,4,M
106829,68.72,1,F
106830,176.82,2,F
106831,53.12,2,M
106832,189.1,2,F
106833,91.3,1,F
106834,147.03,3,M
106835,84.55,1,F
106836,129.63,2,F
106837,501,3,F
106838,463.14,3,M
106839,804.63,4,F
106840,909.64,3,F
106841,152.98,2,M
106842,525.03,4,M
106843,441.91,1,F
106844,96.14,3,F
106845,101.44,2,M
106846,118.8,3,M
106847,524.18,5,F
106848,132.38,2,F
106849,109.81,2,M
106850,336.85,4,F
106851,162.19,2,F
106852,523.2,5,M
106853,129.6,1,F
106854,154.69,1,M
106855,76.06,2,F
106856,126.71,2,F
106857,1208.2,5,F
106858,91.91,3,F
106859,167.7,2,M
106860,78.75,2,M
106861,507.61,6,M
106862,67.17,3,F
106863,614.64,5,F
106864,167.25,1,F
106865,103.21,2,F
106866,106.53,1,M
106867,677.32,3,F
106868,144.45,2,F
106869,100.33,1,F
106870,173.61,3,F
106871,58.32,2,F
106872,343.1,2,M
106873,34.58,2,F
106874,104.2,2,F
106875,497.43,1,M
106876,645.45,3,F
106877,113.52,1,M
106878,34.22329377,2,M
106879,33.64539471,1,F
106880,232.46,2,M
106881,142.25,2,M
106882,457.57,4,F
106883,112.73,3,M
106884,84.25,2,F
106885,66.24,2,M
106886,1662.75,8,M
106887,173.44,3,M
106888,121.44,2,M
106889,858.32,5,F
106890,82.84375609,1,M
106891,272.45,2,F
106892,131.69,2,M
106893,517.23,4,M
106894,61.93,3,F
106895,42.71,2,M
106896,386.02,3,F
106897,314.66,2,M
106898,362.83,4,F
106899,240.19,3,M
106900,107.92,1,F
106901,397.07,1,M
106902,235.79,4,M
106903,70.76,1,F
106904,138.19,1,M
106905,60.42,2,M
106906,41.38,2,M
106907,53.6,2,F
106908,133.72,3,M
106909,290.15,4,M
106910,96.9,1,F
106911,301.82,3,M
106912,433.33,3,M
106913,112.3,3,M
106914,303.83,3,M
106915,990.45,5,F
106916,42.66,2,M
106917,206.39,3,M
106918,321.94,2,M
106919,45.1,1,M
106920,202.68,3,F
106921,230.43,2,M
106922,165.88,2,F
106923,73.57,1,F
106924,162.35,2,F
106925,79.17,3,F
106926,35.19,2,M
106927,91.77,2,F
106928,727.35,5,F
106929,95.49123962,1,F
106930,318.44,2,F
106931,70.22,3,M
106932,607.18,6,M
106933,201.02,2,F
106934,60.49,2,F
106935,189.97,3,F
106936,180.65,2,F
106937,79.68,1,M
106938,34.4620931,1,M
106939,76.14,3,F
106940,44.51,1,F
106941,89.57911839,3,M
106942,285,2,M
106943,186.89,3,M
106944,80.23,3,M
106945,783.06,5,F
106946,539.82,5,M
106947,89.46,2,M
106948,183.72,3,M
106949,57.61,1,M
106950,186.39,1,M
106951,225.39,3,F
106952,77.38,2,M
106953,405.82,3,M
106954,652.09,2,F
106955,279.06,3,M
106956,463.92,2,M
106957,78.34,2,M
106958,73.16,1,M
106959,108.1,1,F
106960,191.13,2,M
106961,63.64,1,M
106962,41.39,2,M
106963,85.15,1,M
106964,733.51,6,F
106965,133.01,1,F
106966,104.11,2,M
106967,104.99,3,F
106968,101.41,1,F
106969,78.63,3,M
106970,477.39,1,F
106971,170.85,3,F
106972,784.92,3,M
106973,169.39,2,M
106974,66.44,3,M
106975,192.22,1,F
106976,308.32,2,F
106977,173.33,3,M
106978,49.72234349,3,F
106979,116.36,3,F
106980,34.79,1,M
106981,166.29,1,F
106982,317.53,3,M
106983,891.68,3,M
106984,355.32,4,M
106985,347.42,3,M
106986,97.13,1,F
106987,85.11640689,2,F
106988,141.2,3,F
106989,174.86,1,M
106990,80.66599823,1,M
106991,54.72671933,3,F
106992,88.91182564,1,M
106993,202.82,1,M
106994,105.23,3,F
106995,570.11,3,M
106996,108.87,2,F
106997,44.76,2,F
106998,545.14,6,F
106999,231.3,4,M
107000,384.66,2,F
107001,60.1,3,M
107002,624.91,2,M
107003,197.65,2,F
107004,569.43,5,M
107005,199,2,F
107006,98.06,3,M
107007,108.69,2,M
107008,59.58,2,F
107009,296.31,2,F
107010,68.6,2,F
107011,269.26,1,M
107012,581.66,4,M
107013,50.35940663,2,F
107014,417.57,4,M
107015,53.07,2,F
107016,367,2,F
107017,428.86,2,F
107018,86.27,2,M
107019,188.31,2,M
107020,275.09,1,M
107021,49.21,1,F
107022,58.25,2,F
107023,177.45,2,F
107024,65.07,2,F
107025,56.58,1,M
107026,60.49,2,M
107027,124.59,3,M
107028,1035.55,7,F
107029,75.73,3,M
107030,55.71051823,3,M
107031,176.68,2,F
107032,53.62,2,F
107033,255.97,3,F
107034,144.78,3,F
107035,39.31,2,F
107036,572.31,5,M
107037,42.24,1,M
107038,195.4,3,M
107039,625.76,3,M
107040,140.26,2,F
107041,56.09,1,F
107042,126.87,3,F
107043,71.01,2,F
107044,69.64,3,M
107045,654.11,2,F
107046,383.28,2,F
107047,840.45,4,F
107048,468.45,4,M
107049,202.85,2,M
107050,54.69,1,M
107051,1263.54,6,F
107052,49.07435107,1,M
107053,95.85,3,F
107054,1180.71,10,M
107055,203.59,4,M
107056,138.67,3,F
107057,175.99,1,F
107058,80.52,2,F
107059,430.31,2,F
107060,38.92,1,F
107061,201.68,4,F
107062,209.05,4,M
107063,191.28,3,F
107064,264.84,3,M
107065,181.78,3,F
107066,54.89,2,F
107067,83.52,3,M
107068,397.9,4,M
107069,112.72,2,M
107070,296.82,2,M
107071,65.88,2,M
107072,246.58,1,F
107073,134.86,2,F
107074,386.71,2,M
107075,141.42,1,F
107076,76.41,1,F
107077,426.46,1,F
107078,78.91,2,M
107079,348.07,2,F
107080,105.79,2,F
107081,139.15,1,M
107082,163.51,1,M
107083,663.9,5,F
107084,63.89,2,F
107085,485.7,3,M
107086,400,2,M
107087,94.21,1,F
107088,136.03,2,M
107089,501.47,4,F
107090,145.25,1,M
107091,265.33,1,M
107092,60.27,3,F
107093,189.74,1,M
107094,430.81,3,M
107095,495.68,4,M
107096,40.37,1,M
107097,125.51,1,F
107098,238.77,3,F
107099,119.18,3,F
107100,265.83,3,M
107101,181,1,M
107102,39.49,2,M
107103,53.06956654,1,F
107104,65.71,3,M
107105,124.4,3,F
107106,138.87,2,M
107107,69.64,2,M
107108,656.14,5,F
107109,160.24,2,F
107110,56.39912992,2,F
107111,168.98,3,F
107112,281.59,2,M
107113,136.86,2,M
107114,162.92,1,M
107115,69.8,1,F
107116,679.29,5,F
107117,262.28,1,F
107118,657.57,5,M
107119,198.9,1,F
107120,794.86,4,M
107121,345.71,3,M
107122,135.33,3,M
107123,157.72,3,M
107124,506.87,4,F
107125,284.98,3,M
107126,42.1,1,F
107127,59.44,2,F
107128,105.02,2,F
107129,376.84,3,F
107130,178.5,3,M
107131,61.56392778,2,F
107132,45.89,1,M
107133,721.61,3,F
107134,208.25,3,F
107135,431.25,3,F
107136,264.67,4,F
107137,688.2,6,M
107138,81.33,2,F
107139,163.1,3,F
107140,70.2,3,F
107141,302.46,2,F
107142,1017.02,6,F
107143,554.92,3,M
107144,98.11,2,M
107145,183.26,3,M
107146,215.17,4,F
107147,267.1,1,F
107148,154.94,3,M
107149,87.8,2,F
107150,403.65,2,F
107151,282.55,4,M
107152,37.8,1,F
107153,138.7,1,F
107154,111.34,1,F
107155,94.18575232,2,F
107156,124.39,3,M
107157,609.25,5,M
107158,59.7,2,M
107159,94.66,3,F
107160,555.5,5,F
107161,284.67,1,M
107162,595.07,3,F
107163,54.37,2,F
107164,331.97,2,M
107165,295.54,2,F
107166,139.47,3,F
107167,125.75,3,M
107168,52.60646892,1,F
107169,43.03,1,M
107170,109.42,1,F
107171,329.35,2,M
107172,91.48,1,M
107173,55.85,2,M
107174,770.99,4,M
107175,50.44,3,M
107176,76.97140305,1,F
107177,86.34,1,F
107178,67.48,1,M
107179,322.2,2,M
107180,138.53,3,F
107181,133.65,2,F
107182,50.84853956,3,M
107183,191.37,2,M
107184,183.22,2,M
107185,172.44,1,M
107186,58.49,2,F
107187,129.63,1,F
107188,653.17,5,M
107189,197.56,3,M
107190,310.62,4,F
107191,1328.75,5,F
107192,58.63,3,F
107193,326.54,3,F
107194,65.09,2,M
107195,66.90568822,1,M
107196,131.07,2,F
107197,138.16,3,F
107198,155.47,1,F
107199,146.09,2,F
107200,51.1,1,M
107201,33.37,2,F
107202,32.01,2,M
107203,121.74,2,F
107204,1342.59,4,M
107205,277.1,2,F
107206,73.7,3,M
107207,494.38,2,M
107208,153.45,2,F
107209,77.97,2,F
107210,543.76,4,F
107211,351.56,4,M
107212,182.38,3,F
107213,85.81,2,F
107214,44.11865026,3,F
107215,148.92,1,M
107216,654.28,5,M
107217,182.59,2,F
107218,66.91,1,M
107219,406.76,3,F
107220,216.79,4,F
107221,789.28,5,F
107222,179.66,2,F
107223,591.55,5,M
107224,41.49,2,F
107225,356.39,3,F
107226,259.46,2,M
107227,72.07325249,1,F
107228,241.4,1,M
107229,143.27,2,F
107230,66.75,3,F
107231,330.08,4,F
107232,349.63,3,F
107233,127.1,2,M
107234,51.12,3,F
107235,193.86,2,M
107236,87.3,2,M
107237,78.95,2,M
107238,126.88,3,M
107239,42.51,2,M
107240,79.58,3,M
107241,233.54,2,M
107242,166.49,2,F
107243,37.18830995,2,M
107244,243.37,2,F
107245,63.15,2,M
107246,197.05,3,M
107247,148.04,2,M
107248,41.42,2,F
107249,90.12,1,F
107250,61.9,1,M
107251,59.89,1,F
107252,100.54,2,F
107253,263.79,3,M
107254,37.01,1,F
107255,85.46,2,F
107256,61.14,2,F
107257,327.67,3,M
107258,195.94,2,M
107259,197.3,3,M
107260,96.27,2,M
107261,64.22,2,F
107262,242.63,4,F
107263,374.68,4,F
107264,114.59,2,M
107265,182.35,2,M
107266,198.46,1,F
107267,228.25,2,M
107268,500.56,3,F
107269,65.18,2,F
107270,75.19,1,F
107271,81.2,2,M
107272,312.35,3,F
107273,101.34,3,F
107274,854.34,6,M
107275,244.51,2,F
107276,140.42,3,F
107277,122.43,3,M
107278,74.26,1,M
107279,150.78,2,F
107280,69.15,2,M
107281,965.43,4,F
107282,102.87,1,M
107283,76.34,3,F
107284,249.33,1,F
107285,86.96,2,F
107286,956,5,F
107287,53.58,3,M
107288,392.82,1,M
107289,673.77,4,F
107290,61.34,3,F
107291,152.18,2,F
107292,1769.69,5,F
107293,359.79,2,M
107294,224.75,1,M
107295,791.54,3,F
107296,194.58,2,M
107297,274.46,1,F
107298,73.6,2,M
107299,43.64425383,2,F
107300,200.6,1,F
107301,286.28,2,F
107302,120.65,3,M
107303,254.88,3,F
107304,50.81,2,F
107305,161.4,2,F
107306,245.01,3,M
107307,80.8,2,F
107308,608.69,2,M
107309,53.97,2,M
107310,319.07,3,F
107311,51.32,3,M
107312,45.77,1,F
107313,221.59,2,F
107314,193.2,2,M
107315,500.79,5,M
107316,97.84,1,F
107317,290.78,4,F
107318,219.68,3,M
107319,221.68,2,F
107320,60.07,2,M
107321,350.08,4,F
107322,221.89,3,M
107323,174.18,2,M
107324,163.69,2,F
107325,181.15,2,F
107326,68.47,2,F
107327,200.65,4,M
107328,184.11,3,M
107329,397.58,2,M
107330,60.23,2,M
107331,186.8,2,F
107332,312.27,4,F
107333,44.52,1,F
107334,108.12,2,F
107335,43.63562551,2,F
107336,85.13141207,1,M
107337,228.07,3,M
107338,101.54,2,F
107339,120.48,2,F
107340,240.51,4,F
107341,80.61,2,M
107342,88.87,1,M
107343,203.04,4,M
107344,93.25,2,M
107345,74.02,1,M
107346,288.9,2,F
107347,48.53,1,F
107348,174.47,2,M
107349,134.4,1,M
107350,195.95,2,M
