County,Municipality,Location,Route,Owner,Built,Date.Inspected,SD.FO.Status,Condition,YearInspected,AgeAtInspection,Manhattan
Kings,New York City (Pt.),ABOVE S. END OF INTERB,HIGHLAND BLVD NB,City,1993,5/29/15,N,5.762,2015.4055,22.405479,0
Kings,New York City (Pt.),4.5 MI SW 25+INTERBRO PKY,HIGHLAND BLVD W,City,1937,3/11/14,FO,4.974,2014.189,77.189041,0
Kings,New York City (Pt.),4.5 MI SW 25+INTERBRO PKY,HIGHLAND BLVD WB,City,1937,2/22/16,FO,4.7,2016.1421,79.142077,0
Kings,New York City (Pt.),IN BENSONHURST,HIGHLAWN AVENUE,Transit Authority,1997,7/27/15,FO,6.28,2015.5671,18.567123,0
Kings,New York City (Pt.),IN PROSPECT PARK,HILL DRIVE,City,1890,9/15/15,SD,3.291,2015.7041,125.70411,0
Kings,New York City (Pt.),.6 MI NE I278+BATTERY,KANE STREET,City,1952,5/15/15,SD,4.153,2015.3671,63.367123,0
Kings,New York City (Pt.),IN BENSONHURST,KINGS HIGHWAY,Transit Authority,2001,6/22/15,FO,6.628,2015.4712,14.471233,0
Kings,New York City (Pt.),1.9MI E BELT PKY+OCEAN PY,KNAPP STREET,City,1942,4/9/14,FO,4.313,2014.2685,72.268493,0
Kings,New York City (Pt.),2.8 MI SW JCT I278+I495,LEE AVENUE,NYSDOT,1958,2/28/14,FO,4.639,2014.1589,56.158904,0
Kings,New York City (Pt.),AT WOODHAVEN,LIBERTY AVENUE,City,1909,9/23/14,FO,6.103,2014.726,105.72603,0
Kings,New York City (Pt.),IN BEDFORD-STUYVESANT,LINCOLN PLACE,Transit Authority,1997,6/26/14,FO,6.672,2014.4822,17.482192,0
Kings,New York City (Pt.),IN KENSINGTON,LINCOLN ROAD,Transit Authority,2006,5/19/14,FO,6.685,2014.3781,8.3780822,0
Kings,New York City (Pt.),2.7 MI SW JCT I278 & I495,MARCY DIVISION AV,NYSDOT,1958,7/23/15,SD,4.486,2015.5562,57.556164,0
Kings,New York City (Pt.),AT BOROUGH PARK,MCDONALD AVENUE,City,1907,10/1/14,FO,5.141,2014.7479,107.74795,0
Kings,New York City (Pt.),OVER NEWTOWN CREEK,MCGUINNESS BLVD,City,1954,9/22/15,FO,3.533,2015.7233,61.723288,0
Kings,New York City (Pt.),ONE MILE EAST OF BQ EXP,METROPOLITAN AVE,City,1931,7/13/15,N,5.778,2015.5288,84.528767,0
Kings,New York City (Pt.),NEAR PROSPECT PARK,MONTGOMERY STREET,Transit Authority,1930,7/29/15,FO,5.843,2015.5726,85.572603,0
Kings,New York City (Pt.),AT BOROUGH PARK,NEW UTRECHT AVE,City,1905,10/3/14,FO,5.883,2014.7534,109.75342,0
Kings,New York City (Pt.),IN KENSINGTON,NEWKIRK AVENUE,Transit Authority,1907,6/17/14,FO,4.574,2014.4575,107.45753,0
Kings,New York City (Pt.),OVER GOWANUS CANAL,NINTH STREET,City,1903,6/17/15,FO,6.161,2015.4575,112.45753,0
Kings,New York City (Pt.),AT FLATBUSH,NOSTRAND AVENUE,City,1909,9/29/14,FO,4.898,2014.7425,105.74247,0
Kings,New York City (Pt.),AT KENSINGTON,OCEAN AVENUE,Transit Authority,1916,6/18/14,SD,4.043,2014.4603,98.460274,0
Kings,New York City (Pt.),AT FLATBUSH,OCEAN AVENUE,City,1908,9/16/14,FO,4.965,2014.7068,106.70685,0
Kings,New York City (Pt.),AT BOROUGH PARK,OCEAN PARKWAY,City,1894,9/19/14,FO,4.927,2014.7151,120.71507,0
Kings,New York City (Pt.),1.8 MI NE JCT I278&BLT PK,OVINGTON AVENUE,NYSDOT,1964,2/27/14,SD,4.625,2014.1562,50.156164,0
Kings,New York City (Pt.),4.4 MILE SW I678&BELTPKWY,PENNSYLVANIA AVE,City,1941,6/8/15,FO,5.583,2015.4329,74.432877,0
Kings,New York City (Pt.),AT EAST NEW YORK,PITKIN AVENUE,City,1915,9/24/14,FO,6.279,2014.7288,99.728767,0
Kings,New York City (Pt.),NEAR PROSPECT PARK,PRESIDENT STREET,Transit Authority,1930,6/25/14,FO,5.078,2014.4795,84.479452,0
Kings,New York City (Pt.),.9 MI SE JCT I278+27,PROSPECT PARK W,NYSDOT,1958,2/25/16,FO,4.861,2016.1503,58.150273,0
Kings,New York City (Pt.),1.7 MI SE JCT I278 + SH27,RAMP TO OCEAN PKY,NYSDOT,1961,2/2/16,FO,5.111,2016.0874,55.087432,0
Kings,New York City (Pt.),JCT I 278 & I 478,RAPELYE STREET,NYSDOT,1960,4/10/14,FO,4.909,2014.2712,54.271233,0
Kings,New York City (Pt.),AT FORT HAMILTON,RIDGE BOULEVARD,City,2000,5/29/15,N,6.333,2015.4055,15.405479,0
Kings,New York City (Pt.),.4 MI NE I278+BATTERY,SACKETT ST,City,1952,3/19/14,FO,4.5,2014.211,62.210959,0
Kings,New York City (Pt.),AT BAY RIDGE,SECOND AVENUE,City,1912,10/7/14,FO,6.208,2014.7644,102.76438,0
Kings,New York City (Pt.),1.3 MI SE JCT I278+27,SEELEY STREET,NYSDOT,1959,1/22/16,FO,4.722,2016.0574,57.057377,0
Kings,New York City (Pt.),W OF PROSPECT PARK,SEELEY STREET,City,1930,6/1/15,SD,4.033,2015.4137,85.413699,0
Kings,New York City (Pt.),2 MI NE JCT I278+BELT PKY,SEVENTH AVENUE,NYSDOT,1964,3/17/14,FO,4.611,2014.2055,50.205479,0
Kings,New York City (Pt.),AT BOROUGH PARK,SEVENTH AVENUE,City,1909,10/22/14,FO,4.806,2014.8055,105.80548,0
Kings,New York City (Pt.),.4 MI SE JCT I278+27,SIXTH AVE,NYSDOT,1958,2/24/14,FO,4.889,2014.1479,56.147945,0
Kings,New York City (Pt.),AT PARK SLOPE,SIXTH AVENUE,City,1908,9/5/14,FO,5.431,2014.6767,106.67671,0
Kings,New York City (Pt.),2.4 MI SW JCT I278 + I495,SOUTH 3RD STREET,NYSDOT,1957,2/28/14,FO,4.703,2014.1589,57.158904,0
Kings,New York City (Pt.),2.4 MI SW JCT I278 & I495,SOUTH 3RD STREET,NYSDOT,1957,5/13/15,SD,4.375,2015.3616,58.361644,0
Kings,New York City (Pt.),2.4 MI SW JCT I278 + I495,SOUTH 4TH STREET,NYSDOT,1958,2/28/14,FO,4.542,2014.1589,56.158904,0
Kings,New York City (Pt.),2.5 MI SW JCT I278 + I495,SOUTH 5TH STREET,NYSDOT,1958,2/28/14,FO,4.569,2014.1589,56.158904,0
Kings,New York City (Pt.),2.6 MI SW JCT I278 + I495,SOUTH 9TH STREET,NYSDOT,1958,3/20/14,FO,4.708,2014.2137,56.213699,0
Kings,New York City (Pt.),AT CROWN HEIGHTS,ST JOHNS PLACE,Transit Authority,1930,7/24/15,FO,6.656,2015.5589,85.558904,0
Kings,New York City (Pt.),AT CROWN HEIGHTS,STERLING PLACE,Transit Authority,1930,7/24/15,FO,6.375,2015.5589,85.558904,0
Kings,New York City (Pt.),AT CONEY ISLAND,STILLWELL AVENUE,City,1991,5/28/15,FO,6.125,2015.4027,24.40274,0
Kings,New York City (Pt.),AT BROWNSVILLE,SUTTER AVENUE,City,1909,9/26/14,FO,6.292,2014.7342,105.73425,0
Kings,New York City (Pt.),IN BOROUGH PARK,Sixth Avenue,City,1912,7/9/15,FO,6.056,2015.5178,103.51781,0
Kings,New York City (Pt.),OVER GOWANUS CANAL,THIRD AVENUE,City,1889,5/27/15,N,6.55,2015.4,126.4,0
Kings,New York City (Pt.),AT BAY RIDGE,THIRD AVENUE,City,1914,9/1/15,FO,4.972,2015.6658,101.66575,0
Kings,New York City (Pt.),NEAR PROSPECT PARK,UNION STREET,Transit Authority,1917,6/25/14,FO,4.913,2014.4795,97.479452,0
Kings,New York City (Pt.),OVER GOWANUS CANAL,UNION STREET,City,1905,8/15/14,N,4.111,2014.6192,109.61918,0
Kings,New York City (Pt.),.3 MI NE I278+BATTERY,UNION STREET,City,1952,3/19/14,SD,4.236,2014.211,62.210959,0
Lewis,Diana Town,4.8 MI SE OF HARRISVILLE,JERDEN FALLS ROAD,Town,1974,6/23/15,FO,4.203,2015.474,41.473973,0
Kings,New York City (Pt.),AT JCT I278 & BSHP,VERZ NAR TO 907C,MTA Tunnels and Bridges (aka TBTA),1961,7/25/14,FO,4.222,2014.5616,53.561644,0
Kings,New York City (Pt.),NEAR PROSPECT PARK,WASHINGTON AVENUE,Transit Authority,1925,6/24/14,FO,6,2014.4767,89.476712,0
Kings,New York City (Pt.),IN PROSPECT PARK,WEST DRIVE,City,1870,4/27/15,N,5.321,2015.3178,145.31781,0
Kings,New York City (Pt.),JCT I 278 & I 478,WOODHULL STREET,NYSDOT,1946,4/10/14,FO,4.367,2014.2712,68.271233,0
Lewis,Constableville Villa,2.5 MI SW JCT RTS 26 +12D,26  26 74061089,NYSDOT,1962,7/21/15,N,4.922,2015.5507,53.550685,0
Lewis,Constableville Villa,AT CONSTABLEVILLE,COUNTY ROAD 48,County,2011,10/21/15,N,7,2015.8027,4.8027397,0
Lewis,Copenhagen Village,0.2 MI SE JCT 12 & 194,12   12 74051340,NYSDOT,2007,9/28/15,N,6.5,2015.7397,8.739726,0
Lewis,Croghan Town,2 MI NW JCT SH126 & SH410,126 126 74021046,NYSDOT,1969,5/13/15,N,4.158,2015.3616,46.361644,0
Lewis,Croghan Town,0.5 MI W OF BEAVER FALLS,126 126 74021092,NYSDOT,1950,6/18/15,N,4.344,2015.4603,65.460274,0
Lewis,Croghan Town,.5 MILE NORTH OF CROGHAN,812  812 74011113,NYSDOT,2005,10/1/15,N,6.5,2015.7479,10.747945,0
Lewis,Croghan Town,AT INDIAN RIVER,812 812 74011166,NYSDOT,1950,10/26/15,N,5.576,2015.8164,65.816438,0
Lewis,Croghan Town,3.3 MI N BLD MT RD & LP R,BALD MOUNTAIN RD,NYS Dept of Environmental Conservation,1940,9/2/15,N,5.31,2015.6685,75.668493,0
Lewis,Croghan Town,.2 MI N JCT BLD MT & LP R,BALD MOUNTAIN RD,NYS Dept of Environmental Conservation,1945,9/2/15,SD,4.348,2015.6685,70.668493,0
Lewis,Croghan Town,1.1 MI NE OF CROGHAN,BELFORT ROAD,County,1957,4/28/15,N,4.878,2015.3205,58.320548,0
Lewis,Croghan Town,AT BELFORT,BELFORT ROAD,County,2001,10/7/15,N,6.902,2015.7644,14.764384,0
Lewis,Croghan Town,IN BELFORT,COUNTY ROAD 10,County,1960,9/10/15,N,5.054,2015.6904,55.690411,0
Lewis,Croghan Town,3.6 MI N OF NAUMBURG,COUNTY ROAD 8,County,1954,10/29/14,N,5.692,2014.8247,60.824658,0
Lewis,Croghan Town,FISH CREEK RD/FISH CREEK,FISH CREEK ROAD,NYS Dept of Environmental Conservation,2009,7/9/14,N,7,2014.5178,5.5178082,0
Lewis,Croghan Town,4.4 MI NE OF INDIAN RIVER,JERDEN FALLS ROAD,County,1934,10/1/15,FO,4.593,2015.7479,81.747945,0
Lewis,Croghan Town,7.4 MILES NE OF BELFORT,LONG POND ROAD,Town,2006,9/17/14,N,6.789,2014.7096,8.709589,0
Lewis,Croghan Town,6.4 MILES NE OF BELFORT,LONG POND ROAD,County,1952,9/30/15,SD,4.508,2015.7452,63.745205,0
Lewis,Croghan Town,9.0 MI NE OF BELFORT,LONG POND ROAD,Town,1983,10/7/15,FO,5.576,2015.7644,32.764384,0
Lewis,Croghan Town,8.0 MI NW OF CROGHAN,YOUNGS MILL ROAD,Town,1987,6/15/15,SD,4.517,2015.4521,28.452055,0
Lewis,Croghan Village (Pt.,IN VILLAGE OF CROGHAN,126 126 74021115,NYSDOT,1936,4/28/14,FO,4.408,2014.3205,78.320548,0
Lewis,Croghan Village (Pt.,0.5 MI N OF CROGHAN,BRIDGE STREET,County,1979,8/10/15,N,5.254,2015.6055,36.605479,0
Lewis,Croghan Village (Pt.,IN CROGHAN,SOUTH BRIDGE ST,Town,1993,4/28/15,FO,6.62,2015.3205,22.320548,0
Lewis,Denmark Town,4.5 MI N JCT SH26 & SH410,26  26 74061371,NYSDOT,1932,8/13/15,SD,3.933,2015.6137,83.613699,0
Lewis,Denmark Town,JCT RTE 410 + BLACK R,410 410 74011031,NYSDOT,1955,8/12/15,SD,4.042,2015.611,60.610959,0
Lewis,Denmark Town,2.0 MI SO OF DEER RIVER,OLD STATE ROAD,Town,1969,5/6/15,N,5.03,2015.3425,46.342466,0
Lewis,Denmark Town,2.3 MI SW OF DEER RIVER,OLD STATE ROAD,County,1891,6/16/15,SD,3.862,2015.4548,124.45479,0
Lewis,Denmark Town,0.1 MI E OF CASTORLAND,RIDGE ROAD,County,1964,6/22/15,N,4.797,2015.4712,51.471233,0
Lewis,Denmark Town,2.3 MI NE OF COPENHAGEN,VORCE ROAD,County,1997,8/4/15,N,6.651,2015.589,18.589041,0
Lewis,Diana Town,6.7 MI NE JCT SH3 & SH 3A,3   3 74031012,NYSDOT,1960,10/13/14,FO,5,2014.7808,54.780822,0
Lewis,Diana Town,8 MILES SE OF HARRISVILLE,BRYANT BRIDGE RD,County,1985,6/23/15,N,5.898,2015.474,30.473973,0
Lewis,Diana Town,6.1 MI SE OF HARRISVILLE,BRYANT BRIDGE RD,County,1961,7/9/15,SD,4.167,2015.5178,54.517808,0
Lewis,Diana Town,2.3 MI S OF HARRISVILLE,FRENCH SETLMNT RD,County,1964,6/10/15,SD,5.881,2015.4384,51.438356,0
Lewis,Diana Town,6 MI SOUTH OF HARRISVILLE,KIMBALLS MILL RD,Town,1900,6/10/15,SD,5.071,2015.4384,115.43836,0
Lewis,Diana Town,2.5 MI S OF HARRISVILLE,MARSHEY ROAD,County,1946,6/23/15,SD,4.306,2015.474,69.473973,0
Lewis,Diana Town,12 MI SE OF HARRISVILLE,MULLENS FLOW ROAD,NYS Dept of Environmental Conservation,2004,7/13/15,FO,6.764,2015.5288,11.528767,0
Lewis,Diana Town,1.9 MI SW OF HARRISVILLE,STEAM MILL ROAD,County,1971,6/23/15,N,4.525,2015.474,44.473973,0
Lewis,Greig Town,0.7 MI SW OF GREIG,BURDICKS XING RD,County,1965,7/13/15,N,5.406,2015.5288,50.528767,0
Lewis,Greig Town,3 MILES EAST OF GLENFIELD,EATONVILLE ROAD,Town,1920,4/28/14,SD,4.088,2014.3205,94.320548,0
Lewis,Greig Town,2.6 MI SE OF GREIG,FISH CREEK ROAD,County,1973,10/27/15,N,6.22,2015.8192,42.819178,0
Lewis,Greig Town,1.9 MI SE OF GREIG,FISH CREEK ROAD,Town,1973,5/19/15,FO,5.083,2015.3781,42.378082,0
Lewis,Greig Town,AT GLENFIELD,GREIG ROAD,County,1964,8/10/15,N,5.391,2015.6055,51.605479,0
Lewis,Greig Town,1.6 MI S OF BRANTINGHAM,NORTH SOUTH ROAD,Town,1950,4/28/15,N,4.847,2015.3205,65.320548,0
Lewis,Greig Town,7.4 MI NE OF BRANTINGHAM,PARTRIDGEVILLE RD,Town,1978,10/15/15,SD,4.746,2015.7863,37.786301,0
Lewis,Greig Town,1.9 MI E OF GLENFIELD,PINE GROVE ROAD,County,2006,5/11/15,N,6.641,2015.3562,9.3561644,0
Lewis,Greig Town,3.3 MI NE OF GLENFIELD,PINE GROVE ROAD,County,1988,6/15/15,N,6.19,2015.4521,27.452055,0
Lewis,Greig Town,3.3 MI NE OF GLENFIELD,PINE GROVE ROAD,County,1988,6/15/15,N,6.286,2015.4521,27.452055,0
Lewis,Harrisburg Town,6.5 MI NW JCT RTE 177+12,12  12 74051284,NYSDOT,1927,8/31/15,N,4.229,2015.663,88.663014,0
Lewis,Harrisburg Town,5.8 MI E JCT RTS 177 +194,177 177 74021093,NYSDOT,1993,6/16/14,N,6,2014.4548,21.454795,0
Lewis,Harrisburg Town,4.5 MI NE OF NEW BOSTON,COUNTY ROAD 25,County,1968,6/25/15,SD,4.016,2015.4795,47.479452,0
Lewis,Harrisburg Town,3 MI EAST OF NEW BOSTON,KUBINSKI ROAD,County,1970,8/31/15,SD,4.333,2015.663,45.663014,0
Lewis,Harrisburg Town,4.7 MI NE OF NEW BOSTON,RIVER ROAD,County,1910,6/30/15,N,4.902,2015.4932,105.49315,0
Lewis,Harrisburg Town,2.5 MILES S OF COPENHAGEN,RIVER ROAD,County,1910,6/30/15,SD,4.443,2015.4932,105.49315,0
Lewis,Harrisburg Town,3 MI SOUTH OF COPENHAGEN,WOOD BATTLE ROAD,County,1939,8/20/15,N,4.407,2015.6329,76.632877,0
Lewis,Harrisville Village,IN HARRISVILLE,3   3 74021110,NYSDOT,1987,8/11/15,N,5.28,2015.6082,28.608219,0
Lewis,Harrisville Village,VILLAGE OF HARRISVILLE,3   3 74031106,NYSDOT,1987,6/24/15,N,5.094,2015.4767,28.476712,0
Lewis,Harrisville Village,VILLAGE OF HARRISVILLE,RIVER STREET,County,1984,8/27/15,FO,4.937,2015.6521,31.652055,0
Lewis,Harrisville Village,.7 MILE S OF HARRISVILLE,SOUTH CREEK ROAD,County,1930,11/4/15,N,5,2015.8411,85.841096,0
Lewis,Lewis Town,0.8 MI N OF WEST LEYDEN,COUNTY ROAD 47,County,1939,5/18/15,N,5.621,2015.3753,76.375342,0
Lewis,Lewis Town,1.2 MI NW OF FISH CREEK,JUNCTION ROAD,County,1939,5/4/15,FO,4.5,2015.337,76.336986,0
Lewis,Lewis Town,1.5 MI SW OF FISH CREEK,KOTARY ROAD,County,1969,7/14/15,N,4.492,2015.5315,46.531507,0
Lewis,Lewis Town,4.5 MI W OF WEST LEYDEN,OSCEOLA ROAD,County,1964,5/27/14,N,4.378,2014.4,50.4,0
Lewis,Lewis Town,8.1 MI W OF WEST LEYDEN,OSCEOLA ROAD,County,1998,10/23/14,N,6.429,2014.8082,16.808219,0
Lewis,Lewis Town,4.6 MILES EAST OF OSCEOLA,OSCEOLA ROAD,County,1950,6/1/15,N,6.211,2015.4137,65.413699,0
Lewis,Lewis Town,5.8 MI SW OF WEST LEYDEN,STATZER ROAD,County,1987,5/4/15,SD,4.962,2015.337,28.336986,0
Lewis,Leyden Town,7.1 MI S JCT 12 + 12D,12  12 74051006,NYSDOT,1968,6/16/15,N,5.328,2015.4548,47.454795,0
Lewis,Leyden Town,6.7 MI S JCT RTS 12D + 26,12D 12D74021001,NYSDOT,1970,6/10/14,N,3.947,2014.4384,44.438356,0
Lewis,Leyden Town,4.5 MI S JCT 12D + 26,12D 12D74021025,NYSDOT,1970,7/13/15,N,5.016,2015.5288,45.528767,0
Lewis,Leyden Town,1.5 MI SW OF LOCUST GROVE,BAILEY ROAD,County,2007,5/20/15,N,6.897,2015.3808,8.3808219,0
Lewis,Leyden Town,2.4 MI S OF TALCOTTVILLE,BROCK ROAD,Town,1930,6/29/15,N,5.966,2015.4904,85.490411,0
Lewis,Leyden Town,1.6 MI SE OF TALCOTTVILLE,COUNTY ROAD 43,County,1937,6/22/15,SD,4.368,2015.4712,78.471233,0
Lewis,Leyden Town,.9 MI E OF TALCOTTVILLE,COUNTY ROAD 43,County,1940,8/10/15,N,5.448,2015.6055,75.605479,0
Lewis,Leyden Town,2.1 MI SE CONSTABLEVILLE,COUNTY ROAD 50,County,1940,5/12/14,N,5.213,2014.3589,74.358904,0
Lewis,Leyden Town,1.3 MI N OF PORT LEYDEN,DAVIS BRIDGE ROAD,County,1987,6/22/15,FO,5.016,2015.4712,28.471233,0
Lewis,Leyden Town,3.9 MI S OF PORT LEYDEN,NORTON ROAD,County,1987,6/16/15,FO,6.07,2015.4548,28.454795,0
Lewis,Lowville Town,.5 MI W OF LOWVILLE,12  12 74051225,NYSDOT,1975,7/2/15,N,5.365,2015.4986,40.49863,0
Lewis,Lowville Town,2.5 MI W JCT RTE 12+26,12  12 74051241,NYSDOT,1985,7/21/14,N,4.667,2014.5507,29.550685,0
Lewis,Lowville Town,0.5 MI N JCT 12 + 177,12  12 74051249,NYSDOT,1927,10/20/14,SD,4.122,2014.8,87.8,0
Lewis,Lowville Town,3 MI NW Jct Rte 117 & 12,12   12 74051272,NYSDOT,2005,4/21/14,N,6.189,2014.3014,9.3013699,0
Lewis,Lowville Town,3.5MI N JCT RTS 12 & 812,812 812 74011031,NYSDOT,1992,9/4/14,N,5.791,2014.674,22.673973,0
Lewis,Lowville Town,0.7 MI SW OF LOWVILLE,BARDO ROAD,Town,1975,9/29/15,FO,6.333,2015.7425,40.742466,0
Lewis,Lowville Town,4 MI NW OF LOWVILLE,BICKFORD ROAD,Town,1990,9/30/14,N,4.881,2014.7452,24.745205,0
Lewis,Lowville Town,0.4 MI SW OF LOWVILLE,CEMETARY ROAD,County,1987,5/5/15,FO,5.048,2015.3397,28.339726,0
Lewis,Lowville Town,3.8 MI S OF CASTORLAND,COUNTY ROAD 19,County,2000,5/6/15,N,5.957,2015.3425,15.342466,0
Lewis,Lowville Town,.5 MI SE JCT SH177 & SH12,COUNTY ROAD 29,County,1980,10/23/14,N,5.824,2014.8082,34.808219,0
Lewis,Lowville Town,0.6 MI E OF W. LOWVILLE,GORDON ROAD,County,1925,6/2/15,SD,4.245,2015.4164,90.416438,0
Lewis,Lowville Town,0.8 MI NE OF W LOWVILLE,GORDON ROAD,Town,1972,6/2/15,SD,4.238,2015.4164,43.416438,0
Lewis,Lowville Town,1.0SW LOWVIL-MARTNSBRG RD,MC CUE ROAD,Town,1979,10/5/15,N,5.314,2015.7589,36.758904,0
Lewis,Lowville Town,0.2 MI W OF WATSON,NUMBER FOUR ROAD,County,1963,7/31/14,FO,6.422,2014.5781,51.578082,0
Lewis,Lowville Village,IN LOWVILLE,12  12 74051216,NYSDOT,1913,10/27/14,N,5.893,2014.8192,101.81918,0
Lewis,Lowville Village,VILLAGE OF LOWVILLE,CASCADE AVENUE,County,2001,9/29/15,N,6.643,2015.7425,14.742466,0
Lewis,Lowville Village,AT LOWVILLE,CEMETERY ROAD,County,1972,7/28/14,SD,4.429,2014.5699,42.569863,0
Lewis,Lowville Village,0.5 MI E OF LOWVILLE,EAST STATE STREET,County,1963,7/21/14,FO,5.338,2014.5507,51.550685,0
Lewis,Lyons Falls Village,.2 MI S JCT SH12 & SH 12D,12  12 74051071,NYSDOT,1950,10/22/14,N,4.813,2014.8055,64.805479,0
Lewis,Lyons Falls Village,JCT RTS 12 + 12D,12D 12D74021087,NYSDOT,1965,7/29/15,N,4.359,2015.5726,50.572603,0
Lewis,Lyons Falls Village,VILLAGE OF LYONS FALLS,FULTON STREET,Town,1960,9/14/15,SD,6.659,2015.7014,55.70137,0
Lewis,Lyons Falls Village,LOCATED IN LYONS FALLS,LYONS FALLS ROAD,County,1965,7/21/15,N,5.469,2015.5507,50.550685,0
Lewis,Lyons Falls Village,LOCATED IN LYONS FALLS,LYONSDALE ROAD,County,1965,6/17/15,N,5.094,2015.4575,50.457534,0
Lewis,Lyons Falls Village,IN VILLAGE OF LYONS FALLS,MCALPINE STREET,Village,1920,9/14/15,N,4.898,2015.7014,95.70137,0
Lewis,Lyonsdale Town,3.2 MI E OF LYONSDALE,Fowlersville Ro,County,2003,5/28/15,N,6.831,2015.4027,12.40274,0
Lewis,Lyonsdale Town,400 YDS FROM LYONSDALE RD,LOWDALE ROAD,Town,1930,6/29/15,SD,3.69,2015.4904,85.490411,0
Lewis,Lyonsdale Town,IN LYONSDALE,LOWDALE ROAD,County,1985,8/3/15,FO,4.931,2015.5863,30.586301,0
Lewis,Lyonsdale Town,IN LYONSDALE,LOWDALE ROAD,County,1985,6/23/15,FO,5.759,2015.474,30.473973,0
Lewis,Lyonsdale Town,5.4 MI NE POTTERS CORNERS,MOOSE RVR RD EXT,County,1920,8/25/15,SD,4.075,2015.6466,95.646575,0
Lewis,Lyonsdale Town,2.9 MI S OF PORT LEYDEN,RIVER ROAD,Town,1980,5/26/15,N,5.509,2015.3973,35.39726,0
Lewis,Lyonsdale Town,1.4 MI E OF LYONS FALLS,SCHIBLEY ROAD,County,1942,6/23/15,FO,4.629,2015.474,73.473973,0
Lewis,Lyonsdale Town,1.4 MI E OF LYONS FALLS,SCHIBLEY ROAD,County,1964,10/21/15,FO,4.732,2015.8027,51.80274,0
Lewis,Lyonsdale Town,3.7 MI E OF LYONSDALE,YOUNGS ROAD,County,1971,5/26/15,N,4.762,2015.3973,44.39726,0
Lewis,Martinsburg Town,5 MI SE OF LOWVILLE,12  12 74051156,NYSDOT,1989,5/1/14,N,5.576,2014.3288,25.328767,0
Lewis,Martinsburg Town,3.5 MI SE OF LOWVILLE,12  12 74051170,NYSDOT,1989,4/23/14,N,5.54,2014.3068,25.306849,0
Lewis,Martinsburg Town,2.5 MI S OF MARTINSBURG,26  26 74061197,NYSDOT,1981,4/13/15,N,6.085,2015.2795,34.279452,0
Lewis,Martinsburg Town,AT MARTINSBURG,26  26 74061218,NYSDOT,1978,8/31/15,N,4.98,2015.663,37.663014,0
Lewis,Martinsburg Town,2.2 MI E OF MARTINSBURG,CANNAN ROAD,Town,1980,5/28/15,SD,3.962,2015.4027,35.40274,0
Lewis,Martinsburg Town,IN MARTINSBURG,CEMETERY ROAD,County,2008,9/15/14,N,6.864,2014.7041,6.7041096,0
Lewis,Martinsburg Town,4.9 MI W OF MARTINSBURG,CENTERVILLE ROAD,Town,2006,9/9/15,FO,6.75,2015.6877,9.6876712,0
Lewis,Martinsburg Town,1.9 MI NW OF MARTINSBURG,COUNTY ROAD 29,County,1981,9/2/15,N,5.17,2015.6685,34.668493,0
Lewis,Martinsburg Town,2.6 MILES S OF MARTINSBUR,COUNTY ROAD 29,County,1927,10/13/15,SD,4.6,2015.7808,88.780822,0
Lewis,Martinsburg Town,3 MILES NW OF LOWVILLE,COUNTY ROAD 29,County,1974,8/10/15,N,5.316,2015.6055,41.605479,0
Lewis,Martinsburg Town,1.3 MI NORTH OF GLENFIELD,COUNTY ROAD 41,County,1937,9/22/15,SD,3.6,2015.7233,78.723288,0
Lewis,Martinsburg Town,1.2 MILES NW OF GLENFIELD,GLENDALE ROAD,County,1956,9/24/15,N,5.59,2015.7288,59.728767,0
Lewis,Martinsburg Town,1.0 MI SE OF MARTINSBURG,GLENDALE ROAD,County,1970,8/28/14,N,6.825,2014.6548,44.654795,0
Lewis,Martinsburg Town,2 MI SE OF MARTINSBURG,MEISS ROAD,Town,1982,6/23/15,N,5.038,2015.474,33.473973,0
Lewis,Martinsburg Town,IN WHETSTONE GULF ST PARK,WHETSTONE GULF RD,NYS Dept of Environmental Conservation,1992,10/13/15,FO,6.283,2015.7808,23.780822,0
Lewis,Montague Town,3.1 MI SW OF NEW BOSTON,FORK ROAD,County,2006,9/25/14,N,6.886,2014.7315,8.7315068,0
Lewis,Montague Town,5 MI SE OF BARNES CORNERS,FORK ROAD,County,1992,7/9/14,N,5.934,2014.5178,22.517808,0
Lewis,Montague Town,4.5 MI SE OF NEW BOSTON,LIBERTY ROAD,County,1965,7/27/15,SD,4.918,2015.5671,50.567123,0
Lewis,Montague Town,7.0 MI SE OF RECTOR,SALMON RIVER ROAD,County,2012,9/9/15,N,6.864,2015.6877,3.6876712,0
Lewis,Montague Town,2 MILES SW OF RECTOR,SEARS POND ROAD,County,1968,9/21/15,FO,4.885,2015.7205,47.720548,0
Lewis,Montague Town,2.7 MILES SW OF RECTOR,SEARS POND ROAD,County,1968,9/21/15,SD,4.639,2015.7205,47.720548,0
Lewis,Montague Town,13 MILES EAST OF LOWVILLE,WORTH ROAD,County,1989,5/1/14,N,6.351,2014.3288,25.328767,0
Lewis,New Bremen Town,3.6 MI N JCT RTS 12 & 812,812 812 74011033,NYSDOT,1993,9/15/14,N,6.03,2014.7041,21.70411,0
Lewis,New Bremen Town,IN VILLAGE OF NEW BREMAN,812 812 74011052,NYSDOT,1997,9/8/15,N,5.642,2015.6849,18.684932,0
Lewis,New Bremen Town,0.1 MI S OF CROGHAN,812 812 74011099,NYSDOT,1979,4/28/14,N,4.96,2014.3205,35.320548,0
