Ticket ID,Issue Type,Issue Description,Case Owner,Case Owner Description,Street Address,City,State / Province,Zip / Postal Code,Neighborhood / District / Ward / etc.,Created Year Month,Ticket Created Date / Time,Ticket Last Updated Date / Time,Ticket Closed Date / Time,Ticket Status,X Coordinate,Y Coordinate,Latitude,Longitude,Location Geo. Coded,Method Received,Goal Days,Actual Completed Days
17-10364580,VISUAL OBSTRUCTION SAFETY ISSUE (RAAM),,RAAM-27-93,RAAM-27-93,10851 SW 30TH ST,Miami_Dade_County,Florida,33165,District 10,20179,09/13/2017 03:11:43 PM,09/13/2017 03:12:57 PM,,DUP,863142.123,512232.343,25.7415,-80.37122,"10851 SW 30TH ST
MIAMI, Florida 33165
(25.7415, -80.37122)",PHONE,10,
17-10364584,MOSQUITO INSPECTION REQUEST,,Waste_Management,Waste_Management,2256 SW 156TH CT,Miami_Dade_County,Florida,33185,District 11,20179,09/13/2017 03:12:50 PM,09/13/2017 03:13:04 PM,,LOCKED,837821.6890217873,513625.3905081813,25.745645,-80.448121,"2256 SW 156TH CT
MIAMI, Florida 33185
(25.745645, -80.448121)",WEB,2,
17-10364583,GREEN WASTE CART REQUEST,,Waste_Management,Waste_Management,9710 SW 6TH ST,Miami_Dade_County,Florida,33174,District 10,20179,09/13/2017 03:12:54 PM,09/15/2017 12:00:00 AM,09/15/2017 12:00:00 AM,CLOSED,869024.498,520204.187,25.763355,-80.353232,"9710 SW 6TH ST
MIAMI, Florida 33174
(25.763355, -80.353232)",PHONE,10,2
17-10364585,TREE TRIMMING (RAAM),,RAAM-27-93,RAAM-27-93,14210 SW 104TH AVE,Miami_Dade_County,Florida,33176,District 8,20179,09/13/2017 03:13:08 PM,09/13/2017 03:13:08 PM,,OPEN,866180.838,474407.453,25.637392,-80.362543,"14210 SW 104TH AVE
MIAMI, Florida 33176
(25.637392, -80.362543)",PHONE,30,
17-10364586,SIDEWALK BROKEN / RAISED,,Public_Works_Road_And_Bridges-16-60,Public_Works_Road_And_Bridges-16-60,9001 SW 103RD AVE,Miami_Dade_County,Florida,33176,District 7,20179,09/13/2017 03:13:10 PM,09/13/2017 06:10:57 PM,,LOCKED,866981.06,491762.969,25.685132,-80.359859,"9001 SW 103RD AVE
MIAMI, Florida 33176
(25.685132, -80.359859)",WEB,30,
17-10364588,GREEN WASTE CART REQUEST,,Waste_Management,Waste_Management,2501 SW 82ND AVE,Miami_Dade_County,Florida,33155,District 10,20179,09/13/2017 03:14:04 PM,09/13/2017 03:24:09 PM,,LOCKED,877580.812,514196.717,25.746709,-80.327328,"2501 SW 82ND AVE
MIAMI, Florida 33155
(25.746709, -80.327328)",PHONE,10,
17-10364589,ILLEGAL DUMPING - WM,,Waste_Management,Waste_Management,2161 NW 65TH ST,Miami_Dade_County,Florida,33147,District 3,20179,09/13/2017 03:14:09 PM,09/13/2017 03:14:09 PM,,OPEN,908674.31,546141.062,25.834127,-80.232304,"2161 NW 65TH ST
MIAMI, Florida 33147
(25.834127, -80.232304)",PHONE,90,
17-10364590,GREEN WASTE CART REQUEST,,Waste_Management,Waste_Management,3320 NW 98TH ST,Miami_Dade_County,Florida,33147,District 2,20179,09/13/2017 03:14:34 PM,09/15/2017 12:00:00 AM,09/15/2017 12:00:00 AM,CLOSED,901763.374,556707.312,25.863307,-80.253131,"3320 NW 98TH ST
MIAMI, Florida 33147
(25.863307, -80.253131)",PHONE,10,2
17-10364592,GREEN WASTE CART REQUEST,,Waste_Management,Waste_Management,11723 SW 117TH TER,Miami_Dade_County,Florida,33186,District 8,20179,09/13/2017 03:16:07 PM,09/15/2017 04:20:57 PM,,LOCKED,859001.315,482442.281,25.659592,-80.384221,"11723 SW 117TH TER
MIAMI, Florida 33186
(25.659592, -80.384221)",PHONE,10,
17-10364591,STRAY / DOG-AT-LARGE,,Animal_Services,Animal Services,18122 SW 113TH AVE,Miami_Dade_County,Florida,33157,District 9,20179,09/13/2017 03:16:07 PM,09/15/2017 10:08:50 AM,09/15/2017 10:08:50 AM,CLOSED,862113.25,461003.063,25.600565,-80.375081,"18122 SW 113TH AVE
MIAMI, Florida 33157
(25.600565, -80.375081)",PHONE,3,2
17-10364593,RECYCLING BLUE CART ISSUES,,Waste_Management,Waste_Management,2501 SW 82ND AVE,Miami_Dade_County,Florida,33155,District 10,20179,09/13/2017 03:16:20 PM,09/13/2017 03:16:20 PM,,OPEN,877580.812,514196.717,25.746709,-80.327328,"2501 SW 82ND AVE
MIAMI, Florida 33155
(25.746709, -80.327328)",PHONE,10,
17-10364594,GREEN WASTE CART REQUEST,,Waste_Management,Waste_Management,19720 EAGLE NEST RD,Town_of_Cutler_Bay,Florida,33157,District 8,20179,09/13/2017 03:16:30 PM,09/15/2017 12:00:00 AM,09/15/2017 12:00:00 AM,CLOSED,869763.25,454743.72,25.583243,-80.351962,"19720 EAGLE NEST RD
MIAMI, Florida 33157
(25.583243, -80.351962)",PHONE,10,2
17-10364598,DANGEROUS DOG INVESTIGATION,,Animal_Services,Animal Services,7104 NW 14TH PL,Miami_Dade_County,Florida,33147,District 3,20179,09/13/2017 03:17:19 PM,09/16/2017 03:25:55 PM,,OPEN,911726.374,548107.875,25.839489,-80.22299,"7104 NW 14TH PL
MIAMI, Florida 33147
(25.839489, -80.22299)",PHONE,120,
17-10364602,MOSQUITO INSPECTION REQUEST,,Waste_Management,Waste_Management,14747 SW 9TH TER,Miami_Dade_County,Florida,33194,District 11,20179,09/13/2017 03:18:05 PM,09/13/2017 03:28:09 PM,,LOCKED,842446.813,518550.466,25.759141,-80.434006,"14747 SW 9TH TER
MIAMI, Florida 33194
(25.759141, -80.434006)",PHONE,2,
17-10364605,DEAD ANIMAL PICKUP MD,,Animal_Services,Animal Services,705 NW 10TH ST,City_of_Florida_City,Florida,33034,District 9,20179,09/13/2017 03:18:36 PM,09/16/2017 03:13:59 PM,,OPEN,825239.314,408902.908,25.45765,-80.487576,"705 NW 10TH ST
MIAMI, Florida 33034
(25.45765, -80.487576)",PHONE,4,
17-10364606,VISUAL OBSTRUCTION SAFETY ISSUE (RAAM),,RAAM-27-93,RAAM-27-93,6430 SW 109TH AVE,Miami_Dade_County,Florida,33173,District 10,20179,09/13/2017 03:18:41 PM,09/13/2017 03:18:41 PM,,OPEN,863321.872,499866.656,25.707476,-80.370853,"6430 SW 109TH AVE
MIAMI, Florida 33173
(25.707476, -80.370853)",PHONE,10,
17-10364610,ABANDONED SHOPPING CARTS,,Waste_Management,Waste_Management,SW 50TH ST & SW 142ND PL,Miami_Dade_County,Florida,33175,District 10,20179,09/13/2017 03:20:46 PM,09/15/2017 05:15:51 PM,09/15/2017 05:15:51 PM,CLOSED,845518.185,503863.999,25.718698,-80.424869,"SW 50TH ST &amp; SW 142ND PL
MIAMI, Florida 33175
(25.718698, -80.424869)",PHONE,20,2
17-10364611,GREEN WASTE CART REQUEST,,Waste_Management,Waste_Management,10063 NW 89TH TER,City_of_Doral,Florida,33178,District 12,20179,09/13/2017 03:20:55 PM,09/13/2017 03:31:00 PM,,LOCKED,866041.197,553463.312,25.8549,-80.361806,"10063 NW 89TH TER
MIAMI, Florida 33178
(25.8549, -80.361806)",PHONE,10,
17-10364612,VISUAL OBSTRUCTION SAFETY ISSUE (RAAM),,RAAM-27-93,RAAM-27-93,4611 SW 82ND CT,Miami_Dade_County,Florida,33155,District 10,20179,09/13/2017 03:22:49 PM,09/13/2017 03:23:46 PM,,OPEN,877583.187,506798.625,25.726355,-80.327435,"4611 SW 82ND CT
MIAMI, Florida 33155
(25.726355, -80.327435)",PHONE,10,
17-10364614,GREEN WASTE CART REQUEST,,Waste_Management,Waste_Management,7035 NW 169TH ST,Miami_Dade_County,Florida,33015,District 13,20179,09/13/2017 03:23:47 PM,09/13/2017 03:33:53 PM,,LOCKED,880847.731,579821.797,25.927213,-80.316367,"7035 NW 169TH ST
MIAMI, Florida 33015
(25.927213, -80.316367)",PHONE,10,
17-10364617,GREEN WASTE CART REQUEST,,Waste_Management,Waste_Management,8232 NW 191ST LN,Miami_Dade_County,Florida,33015,District 13,20179,09/13/2017 03:24:24 PM,09/15/2017 12:00:00 AM,09/15/2017 12:00:00 AM,CLOSED,874309.819,587014.191,25.947093,-80.336147,"8232 NW 191ST LN
MIAMI, Florida 33015
(25.947093, -80.336147)",PHONE,10,2
17-10364618,TREE TRIMMING (RAAM),,RAAM-27-93,RAAM-27-93,3390 NW 34TH ST,Miami_Dade_County,Florida,33142,District 2,20179,09/13/2017 03:24:25 PM,09/13/2017 03:24:25 PM,,OPEN,902201.374,536093.875,25.806588,-80.252156,"3390 NW 34TH ST
MIAMI, Florida 33142
(25.806588, -80.252156)",PHONE,30,
17-10364620,GREEN WASTE CART REQUEST,,Waste_Management,Waste_Management,14539 SW 141ST PL,Miami_Dade_County,Florida,33186,District 11,20179,09/13/2017 03:25:11 PM,09/13/2017 03:35:13 PM,,LOCKED,846563.752,472391.716,25.632094,-80.422111,"14539 SW 141ST PL
MIAMI, Florida 33186
(25.632094, -80.422111)",PHONE,10,
17-10364622,DRAIN CLOGGED / CLEANING,,Public_Works_Road_And_Bridges-16-60,Public_Works_Road_And_Bridges-16-60,900 SW 80TH CT,Miami_Dade_County,Florida,33144,District 10,20179,09/13/2017 03:25:39 PM,09/13/2017 03:37:53 PM,,LOCKED,877776.622,519345.528,25.760872,-80.326653,"900 SW 80TH CT
MIAMI, Florida 33144
(25.760872, -80.326653)",PHONE,40,
17-10364623,TREE TRIMMING (RAAM),,RAAM-27-93,RAAM-27-93,321 CENTRAL BLVD,Miami_Dade_County,Florida,33144,District 6,20179,09/13/2017 03:25:53 PM,09/13/2017 03:25:53 PM,,OPEN,878891.031,521466.584,25.766692,-80.323234,"321 CENTRAL BLVD
MIAMI, Florida 33144
(25.766692, -80.323234)",PHONE,30,
17-10364624,TRAFFIC SIGN  CONTROL SIGNS  DOWN DAMAGED  MISSING,,Public_Works_Traffic_Engineering-10-60,Public_Works_Traffic_Engineering-10-60,12020 SW 112TH AVE,Miami_Dade_County,Florida,33176,District 8,20179,09/13/2017 03:26:12 PM,09/13/2017 05:58:00 PM,,LOCKED,861789.811,481439.81,25.656798,-80.37577,"12020 SW 112TH AVE
MIAMI, Florida 33176
(25.656798, -80.37577)",WEB,2,
17-10364625,INJURED ANIMAL,,Animal_Services,Animal Services,8900 SW 12TH ST,Miami_Dade_County,Florida,33174,District 10,20179,09/13/2017 03:26:22 PM,09/13/2017 04:13:53 PM,09/13/2017 04:13:53 PM,CLOSED,873362.208,518432.55,25.758422,-80.340079,"8900 SW 12TH ST
MIAMI, Florida 33174
(25.758422, -80.340079)",PHONE,1,0
17-10364627,ASU POLICE ASSISTANCE,,Animal_Services,Animal Services,1100 WASHINGTON AVE,City_of_Miami_Beach,Florida,33139,District 5,20179,09/13/2017 03:27:08 PM,09/13/2017 04:52:54 PM,09/13/2017 04:52:54 PM,CLOSED,941397.19,527488.082,25.782251,-80.133199,"1100 WASHINGTON AVE
MIAMI, Florida 33139
(25.782251, -80.133199)",PHONE,1,0
17-10364628,VISUAL OBSTRUCTION SAFETY ISSUE (RAAM),,RAAM-27-93,RAAM-27-93,16141 SW 42ND TER,Miami_Dade_County,Florida,33185,District 11,20179,09/13/2017 03:27:42 PM,09/13/2017 03:27:57 PM,,OPEN,835564.21,506980.978,25.72739,-80.455063,"16141 SW 42ND TER
MIAMI, Florida 33185
(25.72739, -80.455063)",PHONE,10,
17-10364629,RECYCLING BLUE CART ISSUES,,Waste_Management,Waste_Management,7035 NW 169TH ST,Miami_Dade_County,Florida,33015,District 13,20179,09/13/2017 03:28:01 PM,09/13/2017 03:28:01 PM,,OPEN,880847.731,579821.797,25.927213,-80.316367,"7035 NW 169TH ST
MIAMI, Florida 33015
(25.927213, -80.316367)",PHONE,10,
17-10364630,GREEN WASTE CART REQUEST,,Waste_Management,Waste_Management,11088 SW 142ND PL,Miami_Dade_County,Florida,33186,District 11,20179,09/13/2017 03:28:23 PM,09/15/2017 12:00:00 AM,09/15/2017 12:00:00 AM,CLOSED,845399.127,484063.029,25.66422,-80.425492,"11088 SW 142ND PL
MIAMI, Florida 33186
(25.66422, -80.425492)",PHONE,10,2
17-10364632,GREEN WASTE CART REQUEST,,Waste_Management,Waste_Management,16942 SW 86TH AVE,City_of_Palmetto_Bay,Florida,33157,District 8,20179,09/13/2017 03:28:53 PM,09/15/2017 12:00:00 AM,09/15/2017 12:00:00 AM,CLOSED,876322.498,465425.814,25.612543,-80.331899,"16942 SW 86TH AVE
MIAMI, Florida 33157
(25.612543, -80.331899)",PHONE,10,2
17-10364633,VISUAL OBSTRUCTION SAFETY ISSUE (RAAM),,RAAM-27-93,RAAM-27-93,18793 nw 80th ave,,Florida,33015,District,20179,09/13/2017 03:29:27 PM,09/13/2017 03:29:27 PM,,OPEN,,,,,"18793 nw 80th ave
MIAMI, Florida 33015
",PHONE,10,
17-10364635,MOSQUITO INSPECTION REQUEST,,Waste_Management,Waste_Management,6099 SW 38TH ST,Miami_Dade_County,Florida,33155,District 6,20179,09/13/2017 03:30:11 PM,09/13/2017 03:40:16 PM,,LOCKED,888643.811,510448.874,25.736239,-80.293781,"6099 SW 38TH ST
MIAMI, Florida 33155
(25.736239, -80.293781)",EMAIL,2,
17-10364637,VISUAL OBSTRUCTION SAFETY ISSUE (RAAM),,RAAM-27-93,RAAM-27-93,5205 SW 160TH AVE,Miami_Dade_County,Florida,33185,District 11,20179,09/13/2017 03:30:17 PM,09/13/2017 03:30:17 PM,,DUP,836242.44,503103.873,25.716715,-80.453051,"5205 SW 160TH AVE
MIAMI, Florida 33185
(25.716715, -80.453051)",PHONE,10,
17-10364638,TRAFFIC SIGN  CONTROL SIGNS  DOWN DAMAGED  MISSING,,Public_Works_Traffic_Engineering-10-60,Public_Works_Traffic_Engineering-10-60,SW 82ND AVE & SW 9TH TER,Miami_Dade_County,Florida,33144,District 10,20179,09/13/2017 03:30:22 PM,09/13/2017 03:47:53 PM,,LOCKED,877362.749,519391.625,25.761005,-80.32791,"SW 82ND AVE &amp; SW 9TH TER
MIAMI, Florida 33144
(25.761005, -80.32791)",PHONE,2,
17-10364639,GREEN WASTE CART REQUEST,,Waste_Management,Waste_Management,19721 BELVIEW DR,Town_of_Cutler_Bay,Florida,33157,District 8,20179,09/13/2017 03:30:56 PM,09/15/2017 12:00:00 AM,09/15/2017 12:00:00 AM,CLOSED,867015.747,454865.158,25.583613,-80.360295,"19721 BELVIEW DR
MIAMI, Florida 33157
(25.583613, -80.360295)",PHONE,10,2
17-10364640,GREEN WASTE CART REQUEST,,Waste_Management,Waste_Management,8134 SW 118TH PL,Miami_Dade_County,Florida,33183,District 10,20179,09/13/2017 03:31:13 PM,09/13/2017 03:41:17 PM,,LOCKED,858375,494337.872,25.692329,-80.385954,"8134 SW 118TH PL
MIAMI, Florida 33183
(25.692329, -80.385954)",PHONE,10,
17-10364641,GREEN WASTE CART REQUEST,,Waste_Management,Waste_Management,13851 SW 282ND ST,Miami_Dade_County,Florida,33033,District 9,20179,09/13/2017 03:31:56 PM,09/15/2017 12:00:00 AM,09/15/2017 12:00:00 AM,CLOSED,848978.438,426363.375,25.505423,-80.415398,"13851 SW 282ND ST
MIAMI, Florida 33033
(25.505423, -80.415398)",PHONE,10,2
17-10364642,TREE TRIMMING (RAAM),,RAAM-27-93,RAAM-27-93,14232 SW 288TH TER,Miami_Dade_County,Florida,33033,District 8,20179,09/13/2017 03:32:32 PM,09/13/2017 03:32:32 PM,,OPEN,846994.188,423967.502,25.498855,-80.421445,"14232 SW 288TH TER
MIAMI, Florida 33033
(25.498855, -80.421445)",PHONE,30,
17-10364643,TRAFFIC SIGN  CONTROL SIGNS  DOWN DAMAGED  MISSING,,Public_Works_Traffic_Engineering-10-60,Public_Works_Traffic_Engineering-10-60,701 NW 1ST ST,City_of_Miami,Florida,33128,District 5,20179,09/13/2017 03:33:02 PM,09/13/2017 03:40:53 PM,,LOCKED,917372.186,524662.81,25.774895,-80.206256,"701 NW 1ST ST
MIAMI, Florida 33128
(25.774895, -80.206256)",WEB,2,
17-10364644,STRUCTURE MAINTENANCE - UPKEEP,,Regulatory_and_Economic_Resources,Department of Regulatory and Economic Resources,6099 SW 38TH ST,Miami_Dade_County,Florida,33155,District 6,20179,09/13/2017 03:33:07 PM,09/13/2017 03:43:19 PM,,LOCKED,888643.811,510448.874,25.736239,-80.293781,"6099 SW 38TH ST
MIAMI, Florida 33155
(25.736239, -80.293781)",EMAIL,180,
17-10364646,GREEN WASTE CART REQUEST,,Waste_Management,Waste_Management,15910 SW 143RD AVE,Miami_Dade_County,Florida,33177,District 9,20179,09/13/2017 03:34:04 PM,09/15/2017 12:02:00 AM,09/15/2017 12:00:00 AM,CLOSED,846184.689,467817.001,25.619512,-80.423322,"15910 SW 143RD AVE
MIAMI, Florida 33177
(25.619512, -80.423322)",PHONE,10,2
17-10364647,RECYCLING BLUE CART ISSUES,,Waste_Management,Waste_Management,16942 SW 86TH AVE,City_of_Palmetto_Bay,Florida,33157,District 8,20179,09/13/2017 03:34:29 PM,09/13/2017 03:34:29 PM,,OPEN,876322.498,465425.814,25.612543,-80.331899,"16942 SW 86TH AVE
MIAMI, Florida 33157
(25.612543, -80.331899)",PHONE,10,
17-10364648,STRAY / DOG-AT-LARGE,,Animal_Services,Animal Services,570 PLOVER AVE,City_of_Miami_Springs,Florida,33166,District 6,20179,09/13/2017 03:35:00 PM,09/13/2017 03:37:28 PM,09/13/2017 03:37:28 PM,CLOSED,889256.318,542413.321,25.824171,-80.291398,"570 PLOVER AVE
MIAMI, Florida 33166
(25.824171, -80.291398)",PHONE,3,0
17-10364650,MOSQUITO INSPECTION REQUEST,,Waste_Management,Waste_Management,15464 SW 116TH TER,Miami_Dade_County,Florida,33196,District 11,20179,09/13/2017 03:36:12 PM,09/13/2017 03:46:16 PM,,LOCKED,838693.563,481818.019,25.658121,-80.445878,"15464 SW 116TH TER
MIAMI, Florida 33196
(25.658121, -80.445878)",PHONE,2,
17-10364651,TRAFFIC SIGN  CONTROL SIGNS  DOWN DAMAGED  MISSING,,Public_Works_Traffic_Engineering-10-60,Public_Works_Traffic_Engineering-10-60,25732 SW 138TH CT,Miami_Dade_County,Florida,33032,District 9,20179,09/13/2017 03:36:48 PM,09/13/2017 03:47:54 PM,,LOCKED,848888.126,434605.502,25.528101,-80.415562,"25732 SW 138TH CT
MIAMI, Florida 33032
(25.528101, -80.415562)",PHONE,2,
17-10364653,GREEN WASTE CART REQUEST,,Waste_Management,Waste_Management,7138 LAUREL LN,City_of_Miami_Lakes,Florida,33014,District 13,20179,09/13/2017 03:37:06 PM,09/13/2017 03:47:10 PM,,LOCKED,881001.062,573062.372,25.908614,-80.316007,"7138 LAUREL LN
MIAMI, Florida 33014
(25.908614, -80.316007)",PHONE,10,
17-10364654,VISUAL OBSTRUCTION SAFETY ISSUE (RAAM),,RAAM-27-93,RAAM-27-93,14520 JACKSON ST,Miami_Dade_County,Florida,33176,District 9,20179,09/13/2017 03:38:34 PM,09/15/2017 09:58:43 AM,,OPEN,862002.875,473050.091,25.633712,-80.375243,"14520 JACKSON ST
MIAMI, Florida 33176
(25.633712, -80.375243)",PHONE,10,
17-10364656,GREEN WASTE CART REQUEST,,Waste_Management,Waste_Management,16331 SW 141ST AVE,Miami_Dade_County,Florida,33177,District 9,20179,09/13/2017 03:39:54 PM,09/15/2017 12:02:00 AM,09/15/2017 12:00:00 AM,CLOSED,846831.628,466433.782,25.615698,-80.421377,"16331 SW 141ST AVE
MIAMI, Florida 33177
(25.615698, -80.421377)",PHONE,10,2
17-10364657,TRAFFIC SIGN  CONTROL SIGNS  DOWN DAMAGED  MISSING,,Public_Works_Traffic_Engineering-10-60,Public_Works_Traffic_Engineering-10-60,9320 SW 26TH ST,Miami_Dade_County,Florida,33165,District 10,20179,09/13/2017 03:40:03 PM,09/13/2017 03:57:54 PM,,LOCKED,871353.31,513743.062,25.745547,-80.346253,"9320 SW 26TH ST
MIAMI, Florida 33165
(25.745547, -80.346253)",PHONE,2,
17-10364658,VISUAL OBSTRUCTION SAFETY ISSUE (RAAM),,RAAM-27-93,RAAM-27-93,2841 SW 100TH AVE,Miami_Dade_County,Florida,33165,District 10,20179,09/13/2017 03:40:08 PM,09/13/2017 03:40:08 PM,,OPEN,867620.436,512637.999,25.742557,-80.35761,"2841 SW 100TH AVE
MIAMI, Florida 33165
(25.742557, -80.35761)",PHONE,10,
17-10364659,GREEN WASTE CART REQUEST,,Waste_Management,Waste_Management,6223 SW 158TH AVE,Miami_Dade_County,Florida,33193,District 11,20179,09/13/2017 03:40:19 PM,09/15/2017 12:00:00 AM,09/15/2017 12:00:00 AM,CLOSED,837711.188,499827.093,25.707682,-80.448632,"6223 SW 158TH AVE
MIAMI, Florida 33193
(25.707682, -80.448632)",PHONE,10,2
17-10364662,VISUAL OBSTRUCTION SAFETY ISSUE (RAAM),,RAAM-27-93,RAAM-27-93,14451 BOGGS DR,Miami_Dade_County,Florida,33176,District 9,20179,09/13/2017 03:41:51 PM,09/13/2017 03:41:57 PM,,OPEN,861848.192,473460.63,25.634844,-80.375707,"14451 BOGGS DR
MIAMI, Florida 33176
(25.634844, -80.375707)",PHONE,10,
17-10364664,VISUAL OBSTRUCTION SAFETY ISSUE (RAAM),,RAAM-27-93,RAAM-27-93,15391 SW 152ND TER,Miami_Dade_County,Florida,33187,District 9,20179,09/13/2017 03:42:23 PM,09/13/2017 03:42:23 PM,,OPEN,839673.753,469814.405,25.625084,-80.443056,"15391 SW 152ND TER
MIAMI, Florida 33187
(25.625084, -80.443056)",EMAIL,10,
17-10364666,TRAFFIC SIGNAL OUT OF SYNC WITH OTHER TRAFFIC SIGNALS (SAME DIRECTION OF TRAVEL),,Public_Works_traffic_Signals_And_Signs-15-60,Public_Works_traffic_Signals_And_Signs-15-60,9300 NW 41ST ST,City_of_Doral,Florida,33178,District 12,20179,09/13/2017 03:42:54 PM,09/14/2017 12:00:00 AM,09/13/2017 06:58:07 PM,CLOSED,870342.764,537183.892,25.810053,-80.348971,"9300 NW 41ST ST
MIAMI, Florida 33178
(25.810053, -80.348971)",PHONE,30,0
17-10364667,GREEN WASTE CART REQUEST,,Waste_Management,Waste_Management,11925 SW 89TH AVE,Miami_Dade_County,Florida,33176,District 8,20179,09/13/2017 03:43:05 PM,09/13/2017 03:53:09 PM,,LOCKED,874162.376,482498.237,25.659545,-80.338195,"11925 SW 89TH AVE
MIAMI, Florida 33176
(25.659545, -80.338195)",PHONE,10,
17-10364668,VISUAL OBSTRUCTION SAFETY ISSUE (RAAM),,RAAM-27-93,RAAM-27-93,2920 SW 100TH AVE,Miami_Dade_County,Florida,33165,District 10,20179,09/13/2017 03:43:29 PM,09/13/2017 03:43:29 PM,,OPEN,867429.997,512521.936,25.74224,-80.35819,"2920 SW 100TH AVE
MIAMI, Florida 33165
(25.74224, -80.35819)",PHONE,10,
17-10364670,GREEN WASTE CART REQUEST,,Waste_Management,Waste_Management,9297 SW 38TH ST,Miami_Dade_County,Florida,33165,District 10,20179,09/13/2017 03:44:40 PM,09/13/2017 03:54:44 PM,,LOCKED,871579.64,509812.207,25.734729,-80.345625,"9297 SW 38TH ST
MIAMI, Florida 33165
(25.734729, -80.345625)",PHONE,10,
17-10364672,GREEN WASTE CART REQUEST,,Waste_Management,Waste_Management,1900 SW 140TH CT,Miami_Dade_County,Florida,33175,District 11,20179,09/13/2017 03:45:37 PM,09/15/2017 12:00:00 AM,09/15/2017 12:00:00 AM,CLOSED,846063.815,515082.812,25.749558,-80.423063,"1900 SW 140TH CT
MIAMI, Florida 33175
(25.749558, -80.423063)",PHONE,10,2
17-10364674,MOSQUITO INSPECTION REQUEST,,Waste_Management,Waste_Management,7077 NW 169TH ST,Miami_Dade_County,Florida,33015,District 13,20179,09/13/2017 03:46:13 PM,09/13/2017 03:56:19 PM,,LOCKED,880653.168,579893.769,25.927413,-80.316957,"7077 NW 169TH ST
MIAMI, Florida 33015
(25.927413, -80.316957)",PHONE,2,
17-10364679,VISUAL OBSTRUCTION SAFETY ISSUE (RAAM),,RAAM-27-93,RAAM-27-93,7700 SW 136TH CT,Miami_Dade_County,Florida,33183,District 10,20179,09/13/2017 03:47:36 PM,09/13/2017 03:47:36 PM,,OPEN,848746,494987.811,25.694237,-80.415185,"7700 SW 136TH CT
MIAMI, Florida 33183
(25.694237, -80.415185)",PHONE,10,
17-10364680,TREE REMOVAL (RAAM),,RAAM-27-93,RAAM-27-93,14324 NE 2ND PL,Miami_Dade_County,Florida,33161,District 2,20179,09/13/2017 03:47:50 PM,09/13/2017 03:47:50 PM,,OPEN,921399.435,572783.749,25.907216,-80.193121,"14324 NE 2ND PL
MIAMI, Florida 33161
(25.907216, -80.193121)",PHONE,30,
17-10364681,GREEN WASTE CART REQUEST,,Waste_Management,Waste_Management,8440 SW 29TH ST,Miami_Dade_County,Florida,33155,District 10,20179,09/13/2017 03:48:08 PM,09/15/2017 12:00:00 AM,09/15/2017 12:00:00 AM,CLOSED,875886.374,512586.248,25.742302,-80.3325,"8440 SW 29TH ST
MIAMI, Florida 33155
(25.742302, -80.3325)",PHONE,10,2
17-10364682,GREEN WASTE CART REQUEST,,Waste_Management,Waste_Management,12836 SW 224TH ST,Miami_Dade_County,Florida,33170,District 8,20179,09/13/2017 03:48:46 PM,09/15/2017 12:00:00 AM,09/15/2017 12:00:00 AM,CLOSED,854067.111,445640.144,25.558398,-80.399706,"12836 SW 224TH ST
MIAMI, Florida 33170
(25.558398, -80.399706)",PHONE,10,2
17-10364683,TREE TRIMMING (RAAM),,RAAM-27-93,RAAM-27-93,13600 JEFFERSON ST,Miami_Dade_County,Florida,33176,District 9,20179,09/13/2017 03:48:55 PM,09/13/2017 03:50:58 PM,,OPEN,860075.416,475973.989,25.641782,-80.381052,"13600 JEFFERSON ST
MIAMI, Florida 33176
(25.641782, -80.381052)",PHONE,30,
17-10364684,SOLID WASTE ACCOUNT UPDATE,,Waste_Management,Waste_Management,12836 SW 224TH ST,Miami_Dade_County,Florida,33170,District 8,20179,09/13/2017 03:49:05 PM,09/13/2017 04:13:30 PM,,OPEN,854067.111,445640.144,25.558398,-80.399706,"12836 SW 224TH ST
MIAMI, Florida 33170
(25.558398, -80.399706)",PHONE,30,
17-10364685,GREEN WASTE CART REQUEST,,Waste_Management,Waste_Management,271 NW 85TH PL,Miami_Dade_County,Florida,33126,District 6,20179,09/13/2017 03:49:06 PM,09/13/2017 03:59:12 PM,,LOCKED,875068.747,523332.467,25.771879,-80.334819,"271 NW 85TH PL
MIAMI, Florida 33126
(25.771879, -80.334819)",PHONE,10,
17-10364686,TREE TRIMMING (RAAM),,RAAM-27-93,RAAM-27-93,18885 SW 357TH ST,Miami_Dade_County,Florida,33034,District 9,20179,09/13/2017 03:49:50 PM,09/13/2017 03:50:12 PM,,OPEN,822132.629,400937.287,25.435766,-80.497082,"18885 SW 357TH ST
MIAMI, Florida 33034
(25.435766, -80.497082)",PHONE,30,
17-10364687,TREE LEANING (RESET),,RAAM-27-93,RAAM-27-93,2770 NW 26TH ST,Miami_Dade_County,Florida,33142,District 2,20179,09/13/2017 03:50:47 PM,09/13/2017 03:52:21 PM,,OPEN,905704.862,533549.343,25.799532,-80.241552,"2770 NW 26TH ST
MIAMI, Florida 33142
(25.799532, -80.241552)",PHONE,30,
